PLAYER CONTRACT SUMMARY
Player Name,Alex#72 Vlasic
NHL Player ID,8481568
Official Name,Alex Vlasic
Current Team,CHI
Position,D
Number,#72
Export Date,2025-10-16 16:28:19

DATA SUMMARY
Total Contracts,2
Total Contract Details,9

CONTRACTS
Type,Team,Signing Date,Length (Years),Total Value,Cap Hit,Expiry Status
Standard Contract (Extension),CHI,2024-04-25,6,27600000,,"UFACap Percent : 4.8%Signing Team: Chicago BlackhawksSigning Date: Apr. 25, 2024"
Entry-Level Contract,CHI,2022-03-15,3,4475000,,"RFA (Arb)Cap Percent : -%Signing Team: Chicago BlackhawksSigning Date: Mar. 15, 2022"

CONTRACT DETAILS - YEAR BY YEAR
Season,Clause,Cap Hit,Cap %,AAV,Performance Bonuses,Signing Bonuses,Base Salary,Total Salary,Minors Salary
2024-25,-,"$4,600,000",5.2%,"$4,600,000",$0,"$4,500,000","$1,500,000","$6,000,000",-
2025-26,-,"$4,600,000",4.8%,"$4,600,000",$0,"$4,000,000","$1,800,000","$5,800,000",-
2026-27,-,"$4,600,000",4.4%,"$4,600,000",$0,$0,"$4,300,000","$4,300,000",-
2027-28,-,"$4,600,000",4.1%,"$4,600,000",$0,"$3,000,000","$1,300,000","$4,300,000",-
2028-29,M-NTC,"$4,600,000",3.8%,"$4,600,000",$0,"$2,000,000","$1,600,000","$3,600,000",-
2029-30,M-NTC,"$4,600,000",3.5%,"$4,600,000",$0,"$2,000,000","$1,600,000","$3,600,000",-
2021-22,-,"$916,667",1.1%,"$1,491,667","$25,000","$92,500","$807,500","$900,000","$70,000"
2022-23,-,"$916,667",1.1%,"$1,491,667","$850,000","$92,500","$832,500","$925,000","$70,000"
2023-24,-,"$916,667",1.1%,"$1,491,667","$850,000","$92,500","$832,500","$925,000","$70,000"

