PLAYER CONTRACT SUMMARY
Player Name,Jared#19 McCann
NHL Player ID,8477955
Official Name,Jared McCann
Current Team,SEA
Position,L
Number,#19
Export Date,2025-10-16 16:44:08

DATA SUMMARY
Total Contracts,4
Total Contract Details,13

CONTRACTS
Type,Team,Signing Date,Length (Years),Total Value,Cap Hit,Expiry Status
Standard Contract (Extension),SEA,2022-03-08,5,25000000,,"UFACap Percent : 5.2%Signing Team: Seattle KrakenSigning Date: Mar. 8, 2022"
Standard Contract (Extension),PIT,2020-09-18,2,5880000,,"RFA (Arb)Cap Percent : -%Signing Team: Pittsburgh PenguinsSigning Date: Sep. 18, 2020"
Standard Contract,FLA,2018-07-01,2,2500000,,"RFA (Arb)Cap Percent : -%Signing Team: Florida PanthersSigning Date: Jul. 1, 2018"
Entry-Level Contract,VAN,2014-07-26,3,3412500,,"RFACap Percent : -%Signing Team: Vancouver CanucksSigning Date: Jul. 26, 2014"

CONTRACT DETAILS - YEAR BY YEAR
Season,Clause,Cap Hit,Cap %,AAV,Performance Bonuses,Signing Bonuses,Base Salary,Total Salary,Minors Salary
2022-23,-,"$5,000,000",6.1%,"$5,000,000",$0,$0,"$5,000,000","$5,000,000",-
2023-24,M-NTC,"$5,000,000",6.0%,"$5,000,000",$0,$0,"$6,000,000","$6,000,000",-
2024-25,M-NTC,"$5,000,000",5.7%,"$5,000,000",$0,$0,"$5,500,000","$5,500,000",-
2025-26,M-NTC,"$5,000,000",5.2%,"$5,000,000",$0,$0,"$4,250,000","$4,250,000",-
2026-27,M-NTC,"$5,000,000",4.8%,"$5,000,000",$0,$0,"$4,250,000","$4,250,000",-
2020-21,-,"$2,940,000",3.6%,"$2,940,000",$0,$0,"$2,500,000","$2,500,000",-
2021-22,-,"$2,940,000",3.6%,"$2,940,000",$0,$0,"$3,380,000","$3,380,000",-
2018-19,-,"$1,250,000",1.6%,"$1,250,000",$0,"$125,000","$1,125,000","$1,250,000",-
2019-20,-,"$1,250,000",1.5%,"$1,250,000",$0,$0,"$1,250,000","$1,250,000",-
2014-15,-,"$925,000",1.3%,"$1,137,500",$0,"$92,500",-,-,-
2015-16,-,"$894,167",1.3%,"$1,106,667","$212,500","$92,500","$832,500","$925,000","$70,000"
2016-17,-,"$894,167",1.2%,"$1,106,667","$212,500","$92,500","$832,500","$925,000","$70,000"
2017-18,-,"$894,167",1.2%,"$1,106,667","$212,500",$0,"$832,500","$832,500","$70,000"

