PLAYER CONTRACT SUMMARY
Player Name,Derek#17 MacKenzie
NHL Player ID,8468001
Official Name,Derek MacKenzie
Current Team,FLA
Position,C
Number,#17
Export Date,2025-10-17 15:30:38

DATA SUMMARY
Total Contracts,6
Total Contract Details,12

CONTRACTS
Type,Team,Signing Date,Length (Years),Total Value,Cap Hit,Expiry Status
35+ Contract (Extension),FLA,2016-07-05,2,2750000,,"UFACap Percent : -%Signing Team: Florida PanthersSigning Date: Jul. 5, 2016"
Standard Contract,FLA,2014-07-01,3,3900000,,"UFACap Percent : -%Signing Team: Florida PanthersSigning Date: Jul. 1, 2014"
Standard Contract (Extension),CBJ,2012-05-30,2,2000000,,"UFACap Percent : -%Signing Team: Columbus Blue JacketsSigning Date: May 30, 2012"
Standard Contract,DAL,2010-07-01,2,1200000,,"UFACap Percent : -%Signing Team: Dallas StarsSigning Date: Jul. 1, 2010"
Standard Contract,CBJ,2008-07-14,2,1100000,,"UFACap Percent : -%Signing Team: Columbus Blue JacketsSigning Date: Jul. 14, 2008"
Standard Contract,CBJ,2007-07-11,1,500000,,"UFACap Percent : -%Signing Team: Columbus Blue JacketsSigning Date: Jul. 11, 2007"

CONTRACT DETAILS - YEAR BY YEAR
Season,Clause,Cap Hit,Cap %,AAV,Performance Bonuses,Signing Bonuses,Base Salary,Total Salary,Minors Salary
2017-18,-,"$1,375,000",1.8%,"$1,375,000",$0,$0,"$1,650,000","$1,650,000",-
2018-19,-,"$1,375,000",1.7%,"$1,375,000",$0,$0,"$1,100,000","$1,100,000",-
2014-15,-,"$1,300,000",1.9%,"$1,300,000",$0,$0,"$1,300,000","$1,300,000",-
2015-16,-,"$1,300,000",1.8%,"$1,300,000",$0,$0,"$1,300,000","$1,300,000",-
2016-17,-,"$1,300,000",1.8%,"$1,300,000",$0,$0,"$1,300,000","$1,300,000",-
2012-13,-,"$1,000,000",1.7%,"$1,000,000",$0,$0,"$1,000,000","$1,000,000",-
2013-14,-,"$1,000,000",1.6%,"$1,000,000",$0,$0,"$1,000,000","$1,000,000",-
2010-11,-,"$600,000",1.0%,"$600,000",$0,$0,"$600,000","$600,000","$260,000"
2011-12,-,"$600,000",0.9%,"$600,000",$0,$0,"$600,000","$600,000","$260,000"
2008-09,-,"$550,000",1.0%,"$550,000",$0,$0,"$550,000","$550,000","$240,000"
2009-10,-,"$550,000",1.0%,"$550,000",$0,$0,"$550,000","$550,000","$240,000"
2007-08,-,"$500,000",1.0%,"$500,000",$0,$0,"$500,000","$500,000",-

