PLAYER CONTRACT SUMMARY
Player Name,Jimmy#26 Vesey
NHL Player ID,8476918
Official Name,Jimmy Vesey
Current Team,NYR
Position,L
Number,#26
Export Date,2025-10-17 12:35:03

DATA SUMMARY
Total Contracts,6
Total Contract Details,9

CONTRACTS
Type,Team,Signing Date,Length (Years),Total Value,Cap Hit,Expiry Status
Standard Contract (Extension),NYR,2023-01-04,2,1600000,,"UFACap Percent : -%Signing Team: New York RangersSigning Date: Jan. 4, 2023"
Standard Contract,NYR,2022-10-09,1,750000,,"UFACap Percent : -%Signing Team: New York RangersSigning Date: Oct. 9, 2022"
Standard Contract,NJD,2021-10-10,1,800000,,"UFACap Percent : -%Signing Team: New Jersey DevilsSigning Date: Oct. 10, 2021"
Standard Contract,TOR,2020-10-11,1,900000,,"UFACap Percent : -%Signing Team: Toronto Maple LeafsSigning Date: Oct. 11, 2020"
Standard Contract,NYR,2018-07-17,2,4550000,,"UFACap Percent : -%Signing Team: New York RangersSigning Date: Jul. 17, 2018"
Entry-Level Contract,NYR,2016-08-19,2,7550000,,"RFA (Arb)Cap Percent : -%Signing Team: New York RangersSigning Date: Aug. 19, 2016"

CONTRACT DETAILS - YEAR BY YEAR
Season,Clause,Cap Hit,Cap %,AAV,Performance Bonuses,Signing Bonuses,Base Salary,Total Salary,Minors Salary
2023-24,-,"$800,000",1.0%,"$800,000",$0,$0,"$800,000","$800,000",-
2024-25,-,"$800,000",0.9%,"$800,000",$0,$0,"$800,000","$800,000",-
2022-23,-,"$750,000",0.9%,"$750,000",$0,$0,"$750,000","$750,000",-
2021-22,-,"$800,000",1.0%,"$800,000",$0,$0,"$800,000","$800,000",-
2020-21,-,"$900,000",1.1%,"$900,000",$0,$0,"$900,000","$900,000",-
2018-19,-,"$2,275,000",2.9%,"$2,275,000",$0,$0,"$2,200,000","$2,200,000",-
2019-20,-,"$2,275,000",2.8%,"$2,275,000",$0,$0,"$2,350,000","$2,350,000",-
2016-17,-,"$925,000",1.3%,"$3,775,000","$2,850,000","$92,500","$832,500","$925,000","$70,000"
2017-18,-,"$925,000",1.2%,"$3,775,000","$2,850,000","$92,500","$832,500","$925,000","$70,000"

