PLAYER CONTRACT SUMMARY
Player Name,Jay#19 Bouwmeester
NHL Player ID,8470151
Official Name,Jay Bouwmeester
Current Team,STL
Position,D
Number,#19
Export Date,2025-10-17 15:11:20

DATA SUMMARY
Total Contracts,6
Total Contract Details,15

CONTRACTS
Type,Team,Signing Date,Length (Years),Total Value,Cap Hit,Expiry Status
35+ Contract (Extension),STL,2019-04-08,1,3500000,,"UFACap Percent : -%Signing Team: St. Louis BluesSigning Date: Apr. 8, 2019"
Standard Contract (Extension),STL,2013-08-02,5,27000000,,"UFACap Percent : -%Signing Team: St. Louis BluesSigning Date: Aug. 2, 2013"
Standard Contract,CGY,2009-07-01,5,33400000,,"UFACap Percent : -%Signing Team: Calgary FlamesSigning Date: Jul. 1, 2009"
Standard Contract,FLA,2008-07-28,1,4875000,,"UFACap Percent : -%Signing Team: Florida PanthersSigning Date: Jul. 28, 2008"
Standard Contract,FLA,2006-07-28,2,4350000,,"RFA (Arb)Cap Percent : -%Signing Team: Florida PanthersSigning Date: Jul. 28, 2006"
Standard Contract,FLA,2005-09-12,1,945630,,"RFACap Percent : -%Signing Team: Florida PanthersSigning Date: Sep. 12, 2005"

CONTRACT DETAILS - YEAR BY YEAR
Season,Clause,Cap Hit,Cap %,AAV,Performance Bonuses,Signing Bonuses,Base Salary,Total Salary,Minors Salary
2019-20,NTC,"$3,250,000",4.0%,"$3,500,000","$250,000",$0,"$3,250,000","$3,250,000",-
2014-15,NTC,"$5,400,000",7.8%,"$5,400,000",$0,$0,"$5,000,000","$5,000,000",-
2015-16,NTC,"$5,400,000",7.6%,"$5,400,000",$0,$0,"$5,600,000","$5,600,000",-
2016-17,NTC,"$5,400,000",7.4%,"$5,400,000",$0,$0,"$5,600,000","$5,600,000",-
2017-18,NTC,"$5,400,000",7.2%,"$5,400,000",$0,$0,"$5,400,000","$5,400,000",-
2018-19,NTC,"$5,400,000",6.8%,"$5,400,000",$0,$0,"$5,400,000","$5,400,000",-
2009-10,-,"$6,680,000",11.8%,"$6,680,000",$0,$0,"$7,000,000","$7,000,000",-
2010-11,-,"$6,680,000",11.2%,"$6,680,000",$0,$0,"$6,600,000","$6,600,000",-
2011-12,-,"$6,680,000",10.4%,"$6,680,000",$0,$0,"$6,600,000","$6,600,000",-
2012-13,-,"$6,680,000",11.1%,"$6,680,000",$0,$0,"$6,600,000","$6,600,000",-
2013-14,-,"$6,680,000",10.4%,"$6,680,000",$0,$0,"$6,600,000","$6,600,000",-
2008-09,-,"$4,875,000",8.6%,"$4,875,000",$0,$0,"$4,875,000","$4,875,000",-
2006-07,-,"$2,175,000",4.9%,"$2,175,000",$0,$0,"$2,100,000","$2,100,000",-
2007-08,-,"$2,175,000",4.3%,"$2,175,000",$0,$0,"$2,250,000","$2,250,000",-
2005-06,-,"$945,630",2.4%,"$945,630",$0,$0,"$945,630","$945,630",-

