PLAYER CONTRACT SUMMARY
Player Name,Thomas#72 Chabot
NHL Player ID,8478469
Official Name,Thomas Chabot
Current Team,OTT
Position,D
Number,#72
Export Date,2025-10-16 16:41:17

DATA SUMMARY
Total Contracts,2
Total Contract Details,13

CONTRACTS
Type,Team,Signing Date,Length (Years),Total Value,Cap Hit,Expiry Status
Standard Contract (Extension),OTT,2019-09-19,8,64000000,,"UFACap Percent : 8.4%Signing Team: Ottawa SenatorsSigning Date: Sep. 19, 2019"
Entry-Level Contract,OTT,2015-09-30,3,3855000,,"RFACap Percent : -%Signing Team: Ottawa SenatorsSigning Date: Sep. 30, 2015"

CONTRACT DETAILS - YEAR BY YEAR
Season,Clause,Cap Hit,Cap %,AAV,Performance Bonuses,Signing Bonuses,Base Salary,Total Salary,Minors Salary
2020-21,-,"$8,000,000",9.8%,"$8,000,000",$0,$0,"$7,000,000","$7,000,000",-
2021-22,-,"$8,000,000",9.8%,"$8,000,000",$0,$0,"$7,000,000","$7,000,000",-
2022-23,-,"$8,000,000",9.7%,"$8,000,000",$0,$0,"$4,000,000","$4,000,000",-
2023-24,-,"$8,000,000",9.6%,"$8,000,000",$0,$0,"$8,000,000","$8,000,000",-
2024-25,M-NTC,"$8,000,000",9.1%,"$8,000,000",$0,$0,"$10,000,000","$10,000,000",-
2025-26,M-NTC,"$8,000,000",8.4%,"$8,000,000",$0,$0,"$10,000,000","$10,000,000",-
2026-27,M-NTC,"$8,000,000",7.7%,"$8,000,000",$0,$0,"$10,000,000","$10,000,000",-
2027-28,M-NTC,"$8,000,000",7.0%,"$8,000,000",$0,$0,"$8,000,000","$8,000,000",-
2015-16,-,"$925,000",1.3%,"$1,285,000",$0,"$92,500",-,-,-
2016-17,-,"$894,167",1.2%,"$1,254,167",$0,"$92,500",-,-,-
2017-18,-,"$863,333",1.2%,"$1,223,333","$360,000","$92,500","$832,500","$925,000","$70,000"
2018-19,-,"$863,333",1.1%,"$1,223,333","$360,000",$0,"$832,500","$832,500","$70,000"
2019-20,-,"$863,333",1.1%,"$1,223,333","$360,000",$0,"$832,500","$832,500","$70,000"

