PLAYER CONTRACT SUMMARY
Player Name,Phil#8 Kessel
NHL Player ID,8473548
Official Name,Phil Kessel
Current Team,PIT
Position,R
Number,#81
Export Date,2025-10-17 12:58:26

DATA SUMMARY
Total Contracts,4
Total Contract Details,17

CONTRACTS
Type,Team,Signing Date,Length (Years),Total Value,Cap Hit,Expiry Status
Standard Contract,VGK,2022-08-24,1,1500000,,"UFACap Percent : -%Signing Team: Vegas Golden KnightsSigning Date: Aug. 24, 2022"
Standard Contract (Extension),TOR,2013-10-01,8,64000000,,"UFACap Percent : -%Signing Team: Toronto Maple LeafsSigning Date: Oct. 1, 2013"
Standard Contract,TOR,2009-09-18,5,27000000,,"UFACap Percent : -%Signing Team: Toronto Maple LeafsSigning Date: Sep. 18, 2009"
Entry-Level Contract,BOS,2006-08-17,3,6600000,,"RFACap Percent : -%Signing Team: Boston BruinsSigning Date: Aug. 17, 2006"

CONTRACT DETAILS - YEAR BY YEAR
Season,Clause,Cap Hit,Cap %,AAV,Performance Bonuses,Signing Bonuses,Base Salary,Total Salary,Minors Salary
2022-23,M-NTC,"$1,500,000",1.8%,"$1,500,000",$0,$0,"$1,500,000","$1,500,000",-
2014-15,"M-NTC, NMC","$8,000,000",11.6%,"$8,000,000",$0,"$4,500,000","$5,500,000","$10,000,000",-
2015-16,"M-NTC, NMC","$8,000,000",11.2%,"$8,000,000",$0,"$4,000,000","$6,000,000","$10,000,000",-
2016-17,"M-NTC, NMC","$8,000,000",11.0%,"$8,000,000",$0,"$2,000,000","$7,000,000","$9,000,000",-
2017-18,"M-NTC, NMC","$8,000,000",10.7%,"$8,000,000",$0,"$2,000,000","$7,000,000","$9,000,000",-
2018-19,"M-NTC, NMC","$8,000,000",10.1%,"$8,000,000",$0,$0,"$7,000,000","$7,000,000",-
2019-20,"M-NTC, NMC","$8,000,000",9.8%,"$8,000,000",$0,$0,"$7,000,000","$7,000,000",-
2020-21,"M-NTC, NMC","$8,000,000",9.8%,"$8,000,000",$0,"$5,000,000","$1,000,000","$6,000,000",-
2021-22,"M-NTC, NMC","$8,000,000",9.8%,"$8,000,000",$0,"$5,000,000","$1,000,000","$6,000,000",-
2009-10,-,"$5,400,000",9.5%,"$5,400,000",$0,"$2,500,000","$2,000,000","$4,500,000",-
2010-11,-,"$5,400,000",9.1%,"$5,400,000",$0,"$3,000,000","$3,000,000","$6,000,000",-
2011-12,-,"$5,400,000",8.4%,"$5,400,000",$0,"$2,500,000","$3,500,000","$6,000,000",-
2012-13,-,"$5,400,000",9.0%,"$5,400,000",$0,$0,"$5,100,000","$5,100,000",-
2013-14,"M-NTC, NMC","$5,400,000",8.4%,"$5,400,000",$0,$0,"$5,400,000","$5,400,000",-
2006-07,-,"$850,000",1.9%,"$2,200,000","$1,350,000","$85,000","$765,000","$850,000","$62,500"
2007-08,-,"$850,000",1.7%,"$2,200,000","$1,350,000","$85,000","$765,000","$850,000","$62,500"
2008-09,-,"$850,000",1.5%,"$2,200,000","$1,350,000","$85,000","$765,000","$850,000","$62,500"

