PLAYER CONTRACT SUMMARY
Player Name,Martin#42 Fehervary
NHL Player ID,8480796
Official Name,Martin Fehérváry
Current Team,WSH
Position,D
Number,#42
Export Date,2025-10-17 12:33:17

DATA SUMMARY
Total Contracts,3
Total Contract Details,15

CONTRACTS
Type,Team,Signing Date,Length (Years),Total Value,Cap Hit,Expiry Status
Standard Contract (Extension),WSH,2025-07-01,7,42000000,,"UFACap Percent : -%Signing Team: Washington CapitalsSigning Date: Jul. 01, 2025"
Standard Contract,WSH,2023-07-04,3,8025000,,"RFA (Arb)Cap Percent : 2.8%Signing Team: Washington CapitalsSigning Date: Jul. 4, 2023"
Entry-Level Contract,WSH,2018-07-01,3,2825000,,"RFACap Percent : -%Signing Team: Washington CapitalsSigning Date: Jul. 1, 2018"

CONTRACT DETAILS - YEAR BY YEAR
Season,Clause,Cap Hit,Cap %,AAV,Performance Bonuses,Signing Bonuses,Base Salary,Total Salary,Minors Salary
2026-27,-,"$6,000,000",5.8%,"$6,000,000",$0,"$2,000,000","$5,500,000","$7,500,000",-
2027-28,-,"$6,000,000",5.3%,"$6,000,000",$0,"$2,000,000","$5,500,000","$7,500,000",-
2028-29,-,"$6,000,000",4.9%,"$6,000,000",$0,"$2,000,000","$4,500,000","$6,500,000",-
2029-30,-,"$6,000,000",4.6%,"$6,000,000",$0,"$2,000,000","$4,000,000","$6,000,000",-
2030-31,-,"$6,000,000",4.3%,"$6,000,000",$0,"$2,000,000","$3,500,000","$5,500,000",-
2031-32,-,"$6,000,000",4.1%,"$6,000,000",$0,"$2,000,000","$2,500,000","$4,500,000",-
2032-33,-,"$6,000,000",3.9%,"$6,000,000",$0,"$2,000,000","$2,500,000","$4,500,000",-
2023-24,-,"$2,675,000",3.2%,"$2,675,000",$0,"$1,000,000","$2,400,000","$3,400,000",-
2024-25,-,"$2,675,000",3.0%,"$2,675,000",$0,"$1,000,000","$1,550,000","$2,550,000",-
2025-26,-,"$2,675,000",2.8%,"$2,675,000",$0,"$1,000,000","$1,075,000","$2,075,000",-
2018-19,-,"$836,667",1.1%,"$925,000",$0,"$92,500",-,-,-
2019-20,-,"$805,833",1.0%,"$894,167",$0,"$92,500",-,-,-
2020-21,-,"$791,667",1.0%,"$880,000","$132,500","$92,500","$700,000","$792,500","$70,000"
2021-22,-,"$791,667",1.0%,"$880,000","$132,500",$0,"$750,000","$750,000","$70,000"
2022-23,-,"$791,667",1.0%,"$880,000",$0,$0,"$832,500","$832,500","$70,000"

