PLAYER CONTRACT SUMMARY
Player Name,Niklas#4 Hjalmarsson
NHL Player ID,8471769
Official Name,Niklas Hjalmarsson
Current Team,CHI
Position,D
Number,#4
Export Date,2025-10-17 15:00:41

DATA SUMMARY
Total Contracts,4
Total Contract Details,14

CONTRACTS
Type,Team,Signing Date,Length (Years),Total Value,Cap Hit,Expiry Status
Standard Contract (Extension),ARI,2018-07-01,2,10000000,,"UFACap Percent : -%Signing Team: Arizona CoyotesSigning Date: Jul. 1, 2018"
Standard Contract (Extension),CHI,2013-09-04,5,20500000,,"UFACap Percent : -%Signing Team: Chicago BlackhawksSigning Date: Sep. 4, 2013"
Standard Contract (Matched Offer Sheet),CHI,2010-07-19,4,14000000,,"UFACap Percent : -%Signing Team: Chicago BlackhawksSigning Date: Jul. 19, 2010"
Entry-Level Contract,CHI,2007-05-31,3,1930000,,"RFACap Percent : -%Signing Team: Chicago BlackhawksSigning Date: May 31, 2007"

CONTRACT DETAILS - YEAR BY YEAR
Season,Clause,Cap Hit,Cap %,AAV,Performance Bonuses,Signing Bonuses,Base Salary,Total Salary,Minors Salary
2019-20,NMC,"$5,000,000",6.1%,"$5,000,000",$0,$0,"$6,000,000","$6,000,000",-
2020-21,NMC,"$5,000,000",6.1%,"$5,000,000",$0,"$2,000,000","$2,000,000","$4,000,000",-
2014-15,"M-NTC, NMC","$4,100,000",5.9%,"$4,100,000",$0,"$1,000,000","$3,200,000","$4,200,000",-
2015-16,"M-NTC, NMC","$4,100,000",5.7%,"$4,100,000",$0,"$1,000,000","$3,200,000","$4,200,000",-
2016-17,"M-NTC, NMC","$4,100,000",5.6%,"$4,100,000",$0,"$500,000","$3,600,000","$4,100,000",-
2017-18,"M-NTC, NMC","$4,100,000",5.5%,"$4,100,000",$0,$0,"$4,000,000","$4,000,000",-
2018-19,"M-NTC, NMC","$4,100,000",5.2%,"$4,100,000",$0,$0,"$4,000,000","$4,000,000",-
2010-11,-,"$3,500,000",5.9%,"$3,500,000",$0,"$250,000","$3,250,000","$3,500,000",-
2011-12,-,"$3,500,000",5.4%,"$3,500,000",$0,$0,"$3,500,000","$3,500,000",-
2012-13,-,"$3,500,000",5.8%,"$3,500,000",$0,$0,"$3,500,000","$3,500,000",-
2013-14,-,"$3,500,000",5.4%,"$3,500,000",$0,$0,"$3,500,000","$3,500,000",-
2007-08,-,"$643,333",1.3%,"$643,333",$0,$0,"$620,000","$620,000","$50,000"
2008-09,-,"$643,333",1.1%,"$643,333",$0,$0,"$644,000","$644,000","$50,000"
2009-10,-,"$643,333",1.1%,"$643,333",$0,$0,"$666,000","$666,000","$50,000"

