PLAYER CONTRACT SUMMARY
Player Name,T.J.# Brennan
NHL Player ID,8474113
Official Name,TJ Brennan
Current Team,TOR
Position,D
Number,#29
Export Date,2025-10-17 15:47:23

DATA SUMMARY
Total Contracts,7
Total Contract Details,11

CONTRACTS
Type,Team,Signing Date,Length (Years),Total Value,Cap Hit,Expiry Status
Standard Contract (Extension),PHI,2018-03-06,2,1350000,,"UFACap Percent : -%Signing Team: Philadelphia FlyersSigning Date: Mar. 6, 2018"
Standard Contract,PHI,2016-07-05,2,1250000,,"UFACap Percent : -%Signing Team: Philadelphia FlyersSigning Date: Jul. 5, 2016"
Standard Contract (Extension),TOR,2015-06-04,1,675000,,"UFACap Percent : -%Signing Team: Toronto Maple LeafsSigning Date: Jun. 4, 2015"
Standard Contract,NYI,2014-07-01,1,600000,,"UFACap Percent : -%Signing Team: New York IslandersSigning Date: Jul. 1, 2014"
Standard Contract,TOR,2013-07-05,1,600000,,"UFACap Percent : -%Signing Team: Toronto Maple LeafsSigning Date: Jul. 5, 2013"
Standard Contract,BUF,2012-07-17,1,550000,,"UFACap Percent : -%Signing Team: Buffalo SabresSigning Date: Jul. 17, 2012"
Entry-Level Contract,BUF,2009-04-18,3,2625000,,"RFACap Percent : -%Signing Team: Buffalo SabresSigning Date: Apr. 18, 2009"

CONTRACT DETAILS - YEAR BY YEAR
Season,Clause,Cap Hit,Cap %,AAV,Performance Bonuses,Signing Bonuses,Base Salary,Total Salary,Minors Salary
2018-19,-,"$675,000",0.8%,"$675,000",$0,$0,"$650,000","$650,000","$450,000"
2019-20,-,"$675,000",0.8%,"$675,000",$0,$0,"$700,000","$700,000","$450,000"
2016-17,-,"$625,000",0.9%,"$625,000",$0,$0,"$600,000","$600,000","$325,000"
2017-18,-,"$625,000",0.8%,"$625,000",$0,$0,"$650,000","$650,000","$350,000"
2015-16,-,"$675,000",0.9%,"$675,000",$0,$0,"$675,000","$675,000",-
2014-15,-,"$600,000",0.9%,"$600,000",$0,$0,"$600,000","$600,000",-
2013-14,-,"$600,000",0.9%,"$600,000",$0,$0,"$600,000","$600,000",-
2012-13,-,"$550,000",0.9%,"$550,000",$0,$0,"$550,000","$550,000","$95,000"
2009-10,-,"$645,833",1.1%,"$875,000","$287,500","$87,500","$500,000","$587,500","$65,000"
2010-11,-,"$645,833",1.1%,"$875,000","$237,500","$87,500","$550,000","$637,500","$65,000"
2011-12,-,"$645,833",1.0%,"$875,000","$162,500","$87,500","$625,000","$712,500","$65,000"

