PLAYER CONTRACT SUMMARY
Player Name,Mikko#9 Koivu
NHL Player ID,8469459
Official Name,Mikko Koivu
Current Team,MIN
Position,C
Number,#9
Export Date,2025-10-17 15:01:09

DATA SUMMARY
Total Contracts,5
Total Contract Details,15

CONTRACTS
Type,Team,Signing Date,Length (Years),Total Value,Cap Hit,Expiry Status
35+ Contract,CBJ,2020-10-10,1,1750000,,"UFACap Percent : -%Signing Team: Columbus Blue JacketsSigning Date: Oct. 10, 2020"
35+ Contract (Extension),MIN,2017-09-18,2,11000000,,"UFACap Percent : -%Signing Team: Minnesota WildSigning Date: Sep. 18, 2017"
Standard Contract (Extension),MIN,2010-07-15,7,47250000,,"UFACap Percent : -%Signing Team: Minnesota WildSigning Date: Jul. 15, 2010"
Standard Contract (Extension),MIN,2007-06-30,4,13000000,,"UFACap Percent : -%Signing Team: Minnesota WildSigning Date: Jun. 30, 2007"
Standard Contract,MIN,2006-07-18,1,902500,,"RFACap Percent : -%Signing Team: Minnesota WildSigning Date: Jul. 18, 2006"

CONTRACT DETAILS - YEAR BY YEAR
Season,Clause,Cap Hit,Cap %,AAV,Performance Bonuses,Signing Bonuses,Base Salary,Total Salary,Minors Salary
2020-21,NMC,"$1,500,000",1.8%,"$1,750,000","$250,000",$0,"$1,500,000","$1,500,000",-
2018-19,NMC,"$5,500,000",6.9%,"$5,500,000",$0,$0,"$6,000,000","$6,000,000",-
2019-20,NMC,"$5,500,000",6.7%,"$5,500,000",$0,$0,"$5,000,000","$5,000,000",-
2011-12,NMC,"$6,750,000",10.5%,"$6,750,000",$0,"$1,890,000","$5,400,000","$7,290,000",-
2012-13,NMC,"$6,750,000",11.3%,"$6,750,000",$0,$0,"$5,400,000","$5,400,000",-
2013-14,NMC,"$6,750,000",10.5%,"$6,750,000",$0,"$1,890,000","$5,400,000","$7,290,000",-
2014-15,NMC,"$6,750,000",9.8%,"$6,750,000",$0,$0,"$5,400,000","$5,400,000",-
2015-16,NMC,"$6,750,000",9.5%,"$6,750,000",$0,"$1,890,000","$5,400,000","$7,290,000",-
2016-17,NMC,"$6,750,000",9.2%,"$6,750,000",$0,$0,"$5,400,000","$5,400,000",-
2017-18,NMC,"$6,750,000",9.0%,"$6,750,000",$0,"$3,780,000","$5,400,000","$9,180,000",-
2007-08,-,"$3,250,000",6.5%,"$3,250,000",$0,$0,"$2,700,000","$2,700,000",-
2008-09,-,"$3,250,000",5.7%,"$3,250,000",$0,$0,"$3,300,000","$3,300,000",-
2009-10,-,"$3,250,000",5.7%,"$3,250,000",$0,$0,"$3,300,000","$3,300,000",-
2010-11,-,"$3,250,000",5.5%,"$3,250,000",$0,$0,"$3,700,000","$3,700,000",-
2006-07,-,"$902,500",2.1%,"$902,500",$0,$0,"$902,500","$902,500",-

