PLAYER CONTRACT SUMMARY
Player Name,Marco#6 Scandella
NHL Player ID,8474618
Official Name,Marco Scandella
Current Team,MIN
Position,D
Number,#6
Export Date,2025-10-17 12:49:08

DATA SUMMARY
Total Contracts,4
Total Contract Details,15

CONTRACTS
Type,Team,Signing Date,Length (Years),Total Value,Cap Hit,Expiry Status
Standard Contract (Extension),STL,2020-04-16,4,13100000,,"UFACap Percent : -%Signing Team: St. Louis BluesSigning Date: Apr. 16, 2020"
Standard Contract (Extension),MIN,2014-11-29,5,20000000,,"UFACap Percent : -%Signing Team: Minnesota WildSigning Date: Nov. 29, 2014"
Standard Contract (Extension),MIN,2013-06-17,2,2050000,,"RFA (Arb)Cap Percent : -%Signing Team: Minnesota WildSigning Date: Jun. 17, 2013"
Entry-Level Contract,MIN,2009-04-06,3,2625000,,"RFACap Percent : -%Signing Team: Minnesota WildSigning Date: Apr. 6, 2009"

CONTRACT DETAILS - YEAR BY YEAR
Season,Clause,Cap Hit,Cap %,AAV,Performance Bonuses,Signing Bonuses,Base Salary,Total Salary,Minors Salary
2020-21,M-NTC,"$3,275,000",4.0%,"$3,275,000",$0,$0,"$2,700,000","$2,700,000",-
2021-22,M-NTC,"$3,275,000",4.0%,"$3,275,000",$0,$0,"$3,550,000","$3,550,000",-
2022-23,M-NTC,"$3,275,000",4.0%,"$3,275,000",$0,$0,"$3,850,000","$3,850,000",-
2023-24,M-NTC,"$3,275,000",3.9%,"$3,275,000",$0,$0,"$3,000,000","$3,000,000",-
2015-16,-,"$4,000,000",5.6%,"$4,000,000",$0,$0,"$3,000,000","$3,000,000",-
2016-17,-,"$4,000,000",5.5%,"$4,000,000",$0,$0,"$3,750,000","$3,750,000",-
2017-18,-,"$4,000,000",5.3%,"$4,000,000",$0,$0,"$4,000,000","$4,000,000",-
2018-19,-,"$4,000,000",5.0%,"$4,000,000",$0,$0,"$4,500,000","$4,500,000",-
2019-20,-,"$4,000,000",4.9%,"$4,000,000",$0,$0,"$4,750,000","$4,750,000",-
2013-14,-,"$1,025,000",1.6%,"$1,025,000",$0,$0,"$900,000","$900,000",-
2014-15,-,"$1,025,000",1.5%,"$1,025,000",$0,$0,"$1,150,000","$1,150,000",-
2009-10,-,"$672,500",1.2%,"$875,000",$0,"$87,500",-,-,-
2010-11,-,"$643,333",1.1%,"$845,833","$227,500","$87,500","$560,000","$647,500","$65,000"
2011-12,-,"$643,333",1.0%,"$845,833","$202,500","$87,500","$585,000","$672,500","$65,000"
2012-13,-,"$643,333",1.1%,"$845,833","$177,500",$0,"$610,000","$610,000","$65,000"

