PLAYER CONTRACT SUMMARY
Player Name,Martin#93 Frk
NHL Player ID,8476924
Official Name,Martin Frk
Current Team,CAR
Position,R
Number,#91
Export Date,2025-10-17 14:41:59

DATA SUMMARY
Total Contracts,7
Total Contract Details,12

CONTRACTS
Type,Team,Signing Date,Length (Years),Total Value,Cap Hit,Expiry Status
Two-Way Contract,CGY,2024-07-01,1,775000,,"UFACap Percent : -%Signing Team: Calgary FlamesSigning Date: Jul. 1, 2024"
Standard Contract,STL,2022-07-15,1,750000,,"UFACap Percent : -%Signing Team: St. Louis BluesSigning Date: Jul. 15, 2022"
Standard Contract (Extension),LAK,2020-02-22,2,1450000,,"UFACap Percent : -%Signing Team: Los Angeles KingsSigning Date: Feb. 22, 2020"
Standard Contract,LAK,2019-07-01,1,700000,,"RFA (Arb)Cap Percent : -%Signing Team: Los Angeles KingsSigning Date: Jul. 1, 2019"
Standard Contract (Extension),DET,2018-06-25,1,1050000,,"UFA (No QO)Cap Percent : -%Signing Team: Detroit Red WingsSigning Date: Jun. 25, 2018"
Standard Contract,DET,2017-07-18,1,650000,,"UFA (No QO)Cap Percent : -%Signing Team: Detroit Red WingsSigning Date: Jul. 18, 2017"
Entry-Level Contract,DET,2012-07-31,3,2775000,,"RFACap Percent : -%Signing Team: Detroit Red WingsSigning Date: Jul. 31, 2012"

CONTRACT DETAILS - YEAR BY YEAR
Season,Clause,Cap Hit,Cap %,AAV,Performance Bonuses,Signing Bonuses,Base Salary,Total Salary,Minors Salary
2024-25,-,"$775,000",0.9%,"$775,000",$0,$0,"$775,000","$775,000","$350,000"
2022-23,-,"$750,000",0.9%,"$750,000",$0,$0,"$750,000","$750,000","$500,000"
2020-21,-,"$725,000",0.9%,"$725,000",$0,$0,"$700,000","$700,000",-
2021-22,-,"$725,000",0.9%,"$725,000",$0,$0,"$750,000","$750,000",-
2019-20,-,"$700,000",0.9%,"$700,000",$0,$0,"$700,000","$700,000","$350,000"
2018-19,-,"$1,050,000",1.3%,"$1,050,000",$0,"$100,000","$950,000","$1,050,000",-
2017-18,-,"$650,000",0.9%,"$650,000",$0,$0,"$650,000","$650,000","$250,000"
2012-13,-,"$700,833",1.2%,"$925,000",$0,"$92,500",-,-,-
2013-14,-,"$670,000",1.0%,"$894,167",$0,"$92,500",-,-,-
2014-15,-,"$639,167",0.9%,"$863,333","$282,500","$92,500","$550,000","$642,500","$67,500"
2015-16,-,"$639,167",0.9%,"$863,333","$207,500",$0,"$625,000","$625,000","$67,500"
2016-17,-,"$639,167",0.9%,"$863,333","$182,500",$0,"$650,000","$650,000","$67,500"

