PLAYER CONTRACT SUMMARY
Player Name,Marc#33 Methot
NHL Player ID,8470760
Official Name,Marc Methot
Current Team,OTT
Position,D
Number,#3
Export Date,2025-10-17 15:17:46

DATA SUMMARY
Total Contracts,5
Total Contract Details,14

CONTRACTS
Type,Team,Signing Date,Length (Years),Total Value,Cap Hit,Expiry Status
Standard Contract (Extension),OTT,2015-02-16,4,19600000,,"UFACap Percent : -%Signing Team: Ottawa SenatorsSigning Date: Feb. 16, 2015"
Standard Contract,CBJ,2011-07-05,4,12000000,,"UFACap Percent : -%Signing Team: Columbus Blue JacketsSigning Date: Jul. 5, 2011"
Standard Contract,CBJ,2009-07-22,2,2025000,,"RFA (Arb)Cap Percent : -%Signing Team: Columbus Blue JacketsSigning Date: Jul. 22, 2009"
Standard Contract (Extension),CBJ,2006-07-16,1,522500,,"RFA (Arb)Cap Percent : -%Signing Team: Columbus Blue JacketsSigning Date: Jul. 16, 2006"
Entry-Level Contract,CBJ,2005-07-28,3,1825000,,"RFACap Percent : -%Signing Team: Columbus Blue JacketsSigning Date: Jul. 28, 2005"

CONTRACT DETAILS - YEAR BY YEAR
Season,Clause,Cap Hit,Cap %,AAV,Performance Bonuses,Signing Bonuses,Base Salary,Total Salary,Minors Salary
2015-16,M-NTC,"$4,900,000",6.9%,"$4,900,000",$0,$0,"$4,900,000","$4,900,000",-
2016-17,M-NTC,"$4,900,000",6.7%,"$4,900,000",$0,$0,"$4,900,000","$4,900,000",-
2017-18,M-NTC,"$4,900,000",6.5%,"$4,900,000",$0,$0,"$4,900,000","$4,900,000",-
2018-19,M-NTC,"$4,900,000",6.2%,"$4,900,000",$0,$0,"$4,900,000","$4,900,000",-
2011-12,-,"$3,000,000",4.7%,"$3,000,000",$0,$0,"$2,250,000","$2,250,000",-
2012-13,-,"$3,000,000",5.0%,"$3,000,000",$0,$0,"$2,750,000","$2,750,000",-
2013-14,-,"$3,000,000",4.7%,"$3,000,000",$0,$0,"$3,250,000","$3,250,000",-
2014-15,-,"$3,000,000",4.3%,"$3,000,000",$0,$0,"$3,750,000","$3,750,000",-
2009-10,-,"$1,012,500",1.8%,"$1,012,500",$0,$0,"$975,000","$975,000",-
2010-11,-,"$1,012,500",1.7%,"$1,012,500",$0,$0,"$1,050,000","$1,050,000",-
2008-09,-,"$522,500",0.9%,"$522,500",$0,$0,"$522,500","$522,500","$75,000"
2005-06,-,"$541,667",1.4%,"$608,333","$50,000","$125,000","$450,000","$575,000","$45,000"
2006-07,-,"$541,667",1.2%,"$608,333","$50,000","$125,000","$450,000","$575,000","$50,000"
2007-08,-,"$541,667",1.1%,"$608,333","$100,000",$0,"$475,000","$475,000","$50,000"

