PLAYER CONTRACT SUMMARY
Player Name,Oskar#70 Sundqvist
NHL Player ID,8476897
Official Name,Oskar Sundqvist
Current Team,STL
Position,C
Number,#70
Export Date,2025-10-16 16:46:14

DATA SUMMARY
Total Contracts,6
Total Contract Details,12

CONTRACTS
Type,Team,Signing Date,Length (Years),Total Value,Cap Hit,Expiry Status
Standard Contract (Extension),STL,2024-03-07,2,3000000,,"UFACap Percent : 1.6%Signing Team: St. Louis BluesSigning Date: Mar. 7, 2024"
Standard Contract,STL,2023-07-12,1,775000,,"UFACap Percent : -%Signing Team: St. Louis BluesSigning Date: Jul. 12, 2023"
Standard Contract,STL,2019-07-21,4,11000000,,"UFACap Percent : -%Signing Team: St. Louis BluesSigning Date: Jul. 21, 2019"
Standard Contract,STL,2018-07-06,1,700000,,"RFA (Arb)Cap Percent : -%Signing Team: St. Louis BluesSigning Date: Jul. 6, 2018"
Standard Contract,STL,2017-07-01,1,675000,,"RFA (Arb)Cap Percent : -%Signing Team: St. Louis BluesSigning Date: Jul. 1, 2017"
Entry-Level Contract,PIT,2014-06-05,3,2775000,,"RFACap Percent : -%Signing Team: Pittsburgh PenguinsSigning Date: Jun. 5, 2014"

CONTRACT DETAILS - YEAR BY YEAR
Season,Clause,Cap Hit,Cap %,AAV,Performance Bonuses,Signing Bonuses,Base Salary,Total Salary,Minors Salary
2024-25,-,"$1,500,000",1.7%,"$1,500,000",$0,$0,"$1,500,000","$1,500,000",-
2025-26,-,"$1,500,000",1.6%,"$1,500,000",$0,$0,"$1,500,000","$1,500,000",-
2023-24,-,"$775,000",0.9%,"$775,000",$0,$0,"$775,000","$775,000",-
2019-20,-,"$2,750,000",3.4%,"$2,750,000",$0,$0,"$2,250,000","$2,250,000",-
2020-21,-,"$2,750,000",3.4%,"$2,750,000",$0,$0,"$2,250,000","$2,250,000",-
2021-22,-,"$2,750,000",3.4%,"$2,750,000",$0,$0,"$3,500,000","$3,500,000",-
2022-23,-,"$2,750,000",3.3%,"$2,750,000",$0,$0,"$3,000,000","$3,000,000",-
2018-19,-,"$700,000",0.9%,"$700,000",$0,$0,"$700,000","$700,000",-
2017-18,-,"$675,000",0.9%,"$675,000",$0,$0,"$675,000","$675,000",-
2014-15,-,"$700,833",1.0%,"$925,000","$282,500","$92,500","$550,000","$642,500","$70,000"
2015-16,-,"$700,833",1.0%,"$925,000","$257,500","$92,500","$575,000","$667,500","$70,000"
2016-17,-,"$700,833",1.0%,"$925,000","$132,500","$92,500","$700,000","$792,500","$70,000"

