PLAYER CONTRACT SUMMARY
Player Name,Matt#15 Niskanen
NHL Player ID,8471702
Official Name,Matt Niskanen
Current Team,WSH
Position,D
Number,#2
Export Date,2025-10-17 15:09:59

DATA SUMMARY
Total Contracts,4
Total Contract Details,14

CONTRACTS
Type,Team,Signing Date,Length (Years),Total Value,Cap Hit,Expiry Status
Standard Contract,WSH,2014-07-01,7,40250000,,"UFACap Percent : -%Signing Team: Washington CapitalsSigning Date: Jul. 1, 2014"
Standard Contract (Extension),PIT,2012-06-29,2,4600000,,"UFACap Percent : -%Signing Team: Pittsburgh PenguinsSigning Date: Jun. 29, 2012"
Standard Contract,DAL,2010-09-16,2,3000000,,"RFA (Arb)Cap Percent : -%Signing Team: Dallas StarsSigning Date: Sep. 16, 2010"
Entry-Level Contract,DAL,2007-03-19,3,2550000,,"RFACap Percent : -%Signing Team: Dallas StarsSigning Date: Mar. 19, 2007"

CONTRACT DETAILS - YEAR BY YEAR
Season,Clause,Cap Hit,Cap %,AAV,Performance Bonuses,Signing Bonuses,Base Salary,Total Salary,Minors Salary
2014-15,M-NTC,"$5,750,000",8.3%,"$5,750,000",$0,$0,"$5,750,000","$5,750,000",-
2015-16,M-NTC,"$5,750,000",8.1%,"$5,750,000",$0,$0,"$5,750,000","$5,750,000",-
2016-17,M-NTC,"$5,750,000",7.9%,"$5,750,000",$0,$0,"$5,750,000","$5,750,000",-
2017-18,M-NTC,"$5,750,000",7.7%,"$5,750,000",$0,$0,"$5,750,000","$5,750,000",-
2018-19,M-NTC,"$5,750,000",7.2%,"$5,750,000",$0,$0,"$5,750,000","$5,750,000",-
2019-20,M-NTC,"$5,750,000",7.1%,"$5,750,000",$0,$0,"$5,750,000","$5,750,000",-
2020-21,M-NTC,"$5,750,000",7.1%,"$5,750,000",$0,$0,"$5,750,000","$5,750,000",-
2012-13,-,"$2,300,000",3.8%,"$2,300,000",$0,$0,"$2,100,000","$2,100,000",-
2013-14,-,"$2,300,000",3.6%,"$2,300,000",$0,$0,"$2,500,000","$2,500,000",-
2010-11,-,"$1,500,000",2.5%,"$1,500,000",$0,$0,"$1,250,000","$1,250,000",-
2011-12,-,"$1,500,000",2.3%,"$1,500,000",$0,$0,"$1,750,000","$1,750,000",-
2007-08,-,"$675,000",1.3%,"$850,000","$265,000",$0,"$585,000","$585,000","$62,500"
2008-09,-,"$675,000",1.2%,"$850,000","$215,000",$0,"$635,000","$635,000","$62,500"
2009-10,-,"$675,000",1.2%,"$850,000","$45,000",$0,"$805,000","$805,000","$62,500"

