PLAYER CONTRACT SUMMARY
Player Name,Jannik#36 Hansen
NHL Player ID,8471498
Official Name,Jannik Hansen
Current Team,VAN
Position,R
Number,#36
Export Date,2025-10-17 15:29:53

DATA SUMMARY
Total Contracts,5
Total Contract Details,12

CONTRACTS
Type,Team,Signing Date,Length (Years),Total Value,Cap Hit,Expiry Status
Standard Contract (Extension),VAN,2013-09-29,4,10000000,,"UFACap Percent : -%Signing Team: Vancouver CanucksSigning Date: Sep. 29, 2013"
Standard Contract,VAN,2011-07-28,3,4050000,,"UFACap Percent : -%Signing Team: Vancouver CanucksSigning Date: Jul. 28, 2011"
Standard Contract,VAN,2010-07-22,1,825000,,"RFA (Arb)Cap Percent : -%Signing Team: Vancouver CanucksSigning Date: Jul. 22, 2010"
Standard Contract,VAN,2009-08-05,1,550000,,"RFA (Arb)Cap Percent : -%Signing Team: Vancouver CanucksSigning Date: Aug. 5, 2009"
Entry-Level Contract,VAN,2006-07-24,3,1525000,,"RFACap Percent : -%Signing Team: Vancouver CanucksSigning Date: Jul. 24, 2006"

CONTRACT DETAILS - YEAR BY YEAR
Season,Clause,Cap Hit,Cap %,AAV,Performance Bonuses,Signing Bonuses,Base Salary,Total Salary,Minors Salary
2014-15,M-NTC,"$2,500,000",3.6%,"$2,500,000",$0,"$500,000","$1,000,000","$1,500,000",-
2015-16,M-NTC,"$2,500,000",3.5%,"$2,500,000",$0,"$500,000","$2,000,000","$2,500,000",-
2016-17,M-NTC,"$2,500,000",3.4%,"$2,500,000",$0,"$500,000","$2,500,000","$3,000,000",-
2017-18,M-NTC,"$2,500,000",3.3%,"$2,500,000",$0,"$500,000","$2,500,000","$3,000,000",-
2011-12,-,"$1,350,000",2.1%,"$1,350,000",$0,$0,"$1,600,000","$1,600,000",-
2012-13,-,"$1,350,000",2.3%,"$1,350,000",$0,$0,"$1,350,000","$1,350,000",-
2013-14,-,"$1,350,000",2.1%,"$1,350,000",$0,$0,"$1,100,000","$1,100,000",-
2010-11,-,"$825,000",1.4%,"$825,000",$0,$0,"$825,000","$825,000",-
2009-10,-,"$550,000",1.0%,"$550,000",$0,$0,"$550,000","$550,000","$75,000"
2006-07,-,"$508,333",1.2%,"$508,333",$0,"$60,000","$450,000","$510,000","$50,000"
2007-08,-,"$508,333",1.0%,"$508,333",$0,"$40,000","$475,000","$515,000","$50,000"
2008-09,-,"$508,333",0.9%,"$508,333",$0,$0,"$500,000","$500,000","$50,000"

