PLAYER CONTRACT SUMMARY
Player Name,Craig#15 Smith
NHL Player ID,8475225
Official Name,Craig Smith
Current Team,NSH
Position,R
Number,#15
Export Date,2025-10-17 12:37:06

DATA SUMMARY
Total Contracts,6
Total Contract Details,14

CONTRACTS
Type,Team,Signing Date,Length (Years),Total Value,Cap Hit,Expiry Status
Standard Contract,CHI,2024-07-01,1,1000000,,"UFACap Percent : -%Signing Team: Chicago BlackhawksSigning Date: Jul. 1, 2024"
Standard Contract,DAL,2023-07-01,1,1000000,,"UFACap Percent : -%Signing Team: Dallas StarsSigning Date: Jul. 1, 2023"
Standard Contract,BOS,2020-10-10,3,9300000,,"UFACap Percent : -%Signing Team: Boston BruinsSigning Date: Oct. 10, 2020"
Standard Contract,NSH,2015-07-20,5,21250000,,"UFACap Percent : -%Signing Team: Nashville PredatorsSigning Date: Jul. 20, 2015"
Standard Contract (Extension),NSH,2012-09-14,2,4000000,,"RFA (Arb)Cap Percent : -%Signing Team: Nashville PredatorsSigning Date: Sep. 14, 2012"
Entry-Level Contract,NSH,2011-07-26,2,1800000,,"RFA (Arb)Cap Percent : -%Signing Team: Nashville PredatorsSigning Date: Jul. 26, 2011"

CONTRACT DETAILS - YEAR BY YEAR
Season,Clause,Cap Hit,Cap %,AAV,Performance Bonuses,Signing Bonuses,Base Salary,Total Salary,Minors Salary
2024-25,-,"$1,000,000",1.1%,"$1,000,000",$0,"$225,000","$775,000","$1,000,000",-
2023-24,-,"$1,000,000",1.2%,"$1,000,000",$0,"$200,000","$800,000","$1,000,000",-
2020-21,-,"$3,100,000",3.8%,"$3,100,000",$0,$0,"$2,000,000","$2,000,000",-
2021-22,-,"$3,100,000",3.8%,"$3,100,000",$0,$0,"$3,000,000","$3,000,000",-
2022-23,-,"$3,100,000",3.8%,"$3,100,000",$0,$0,"$4,300,000","$4,300,000",-
2015-16,-,"$4,250,000",6.0%,"$4,250,000",$0,$0,"$3,750,000","$3,750,000",-
2016-17,-,"$4,250,000",5.8%,"$4,250,000",$0,$0,"$4,000,000","$4,000,000",-
2017-18,-,"$4,250,000",5.7%,"$4,250,000",$0,$0,"$4,250,000","$4,250,000",-
2018-19,-,"$4,250,000",5.3%,"$4,250,000",$0,$0,"$4,500,000","$4,500,000",-
2019-20,-,"$4,250,000",5.2%,"$4,250,000",$0,$0,"$4,750,000","$4,750,000",-
2013-14,-,"$2,000,000",3.1%,"$2,000,000",$0,$0,"$2,000,000","$2,000,000",-
2014-15,-,"$2,000,000",2.9%,"$2,000,000",$0,$0,"$2,000,000","$2,000,000",-
2011-12,-,"$715,000",1.1%,"$900,000","$210,000","$90,000","$600,000","$690,000","$67,500"
2012-13,-,"$715,000",1.2%,"$900,000","$160,000","$90,000","$650,000","$740,000","$67,500"

