PLAYER CONTRACT SUMMARY
Player Name,Damon#78 Severson
NHL Player ID,8476923
Official Name,Damon Severson
Current Team,CBJ
Position,D
Number,#78
Export Date,2025-10-16 16:26:19

DATA SUMMARY
Total Contracts,3
Total Contract Details,19

CONTRACTS
Type,Team,Signing Date,Length (Years),Total Value,Cap Hit,Expiry Status
Standard Contract (Extension),NJD,2023-06-09,8,50000000,,"UFACap Percent : 6.5%Signing Team: New Jersey DevilsSigning Date: Jun. 9, 2023"
Standard Contract,NJD,2017-09-11,6,25000000,,"UFACap Percent : -%Signing Team: New Jersey DevilsSigning Date: Sep. 11, 2017"
Entry-Level Contract,NJD,2012-09-10,3,2850000,,"RFACap Percent : -%Signing Team: New Jersey DevilsSigning Date: Sep. 10, 2012"

CONTRACT DETAILS - YEAR BY YEAR
Season,Clause,Cap Hit,Cap %,AAV,Performance Bonuses,Signing Bonuses,Base Salary,Total Salary,Minors Salary
2023-24,NTC,"$6,250,000",7.5%,"$6,250,000",$0,"$2,000,000","$6,000,000","$8,000,000",-
2024-25,NTC,"$6,250,000",7.1%,"$6,250,000",$0,"$2,000,000","$6,000,000","$8,000,000",-
2025-26,NTC,"$6,250,000",6.5%,"$6,250,000",$0,"$2,000,000","$5,500,000","$7,500,000",-
2026-27,NTC,"$6,250,000",6.0%,"$6,250,000",$0,"$2,000,000","$4,100,000","$6,100,000",-
2027-28,M-NTC,"$6,250,000",5.5%,"$6,250,000",$0,"$1,800,000","$3,300,000","$5,100,000",-
2028-29,M-NTC,"$6,250,000",5.1%,"$6,250,000",$0,"$1,000,000","$4,100,000","$5,100,000",-
2029-30,M-NTC,"$6,250,000",4.8%,"$6,250,000",$0,$0,"$5,100,000","$5,100,000",-
2030-31,M-NTC,"$6,250,000",4.5%,"$6,250,000",$0,$0,"$5,100,000","$5,100,000",-
2017-18,-,"$4,166,666",5.6%,"$4,166,666",$0,$0,"$2,500,000","$2,500,000",-
2018-19,-,"$4,166,666",5.2%,"$4,166,666",$0,$0,"$3,000,000","$3,000,000",-
2019-20,-,"$4,166,666",5.1%,"$4,166,666",$0,$0,"$4,675,000","$4,675,000",-
2020-21,-,"$4,166,666",5.1%,"$4,166,666",$0,$0,"$4,675,000","$4,675,000",-
2021-22,-,"$4,166,666",5.1%,"$4,166,666",$0,$0,"$5,050,000","$5,050,000",-
2022-23,-,"$4,166,666",5.1%,"$4,166,666",$0,$0,"$5,100,000","$5,100,000",-
2012-13,-,"$650,833",1.1%,"$933,333",$0,"$92,500",-,-,-
2013-14,-,"$628,333",1.0%,"$910,833",$0,"$92,500",-,-,-
2014-15,-,"$605,833",0.9%,"$888,333","$307,500","$92,500","$550,000","$642,500","$67,500"
2015-16,-,"$605,833",0.8%,"$888,333","$307,500",$0,"$575,000","$575,000","$67,500"
2016-17,-,"$605,833",0.8%,"$888,333","$232,500",$0,"$600,000","$600,000","$67,500"

