PLAYER CONTRACT SUMMARY
Player Name,Mike# Weber
NHL Player ID,8473426
Official Name,Mike Weber
Current Team,BUF
Position,D
Number,#6
Export Date,2025-10-17 15:49:57

DATA SUMMARY
Total Contracts,5
Total Contract Details,10

CONTRACTS
Type,Team,Signing Date,Length (Years),Total Value,Cap Hit,Expiry Status
Standard Contract,MIN,2017-02-28,1,1000000,,"UFACap Percent : -%Signing Team: Minnesota WildSigning Date: Feb. 28, 2017"
Standard Contract (Extension),BUF,2013-06-27,3,5000000,,"UFACap Percent : -%Signing Team: Buffalo SabresSigning Date: Jun. 27, 2013"
Standard Contract,BUF,2011-07-04,2,1900000,,"RFA (Arb)Cap Percent : -%Signing Team: Buffalo SabresSigning Date: Jul. 4, 2011"
Standard Contract,BUF,2010-07-02,1,550000,,"RFA (Arb)Cap Percent : -%Signing Team: Buffalo SabresSigning Date: Jul. 2, 2010"
Entry-Level Contract,BUF,2007-08-15,3,2250800,,"RFACap Percent : -%Signing Team: Buffalo SabresSigning Date: Aug. 15, 2007"

CONTRACT DETAILS - YEAR BY YEAR
Season,Clause,Cap Hit,Cap %,AAV,Performance Bonuses,Signing Bonuses,Base Salary,Total Salary,Minors Salary
2016-17,-,"$1,000,000",1.4%,"$1,000,000",$0,$0,"$1,000,000","$1,000,000","$275,000"
2013-14,-,"$1,666,667",2.6%,"$1,666,667",$0,$0,"$1,500,000","$1,500,000",-
2014-15,-,"$1,666,667",2.4%,"$1,666,667",$0,$0,"$1,500,000","$1,500,000",-
2015-16,-,"$1,666,667",2.3%,"$1,666,667",$0,$0,"$2,000,000","$2,000,000",-
2011-12,-,"$950,000",1.5%,"$950,000",$0,"$100,000","$800,000","$900,000",-
2012-13,-,"$950,000",1.6%,"$950,000",$0,$0,"$1,000,000","$1,000,000",-
2010-11,-,"$550,000",0.9%,"$550,000",$0,$0,"$550,000","$550,000","$55,000"
2007-08,-,"$558,333",1.1%,"$750,267","$290,000",$0,"$560,000","$560,000","$60,000"
2008-09,-,"$558,333",1.0%,"$750,267","$210,800",$0,"$551,200","$551,200","$55,000"
2009-10,-,"$558,333",1.0%,"$750,267","$75,000",$0,"$563,800","$563,800","$55,000"

