PLAYER CONTRACT SUMMARY
Player Name,David#21 Backes
NHL Player ID,8470655
Official Name,David Backes
Current Team,STL
Position,C
Number,#42
Export Date,2025-10-17 15:02:52

DATA SUMMARY
Total Contracts,4
Total Contract Details,15

CONTRACTS
Type,Team,Signing Date,Length (Years),Total Value,Cap Hit,Expiry Status
Standard Contract,BOS,2016-07-01,5,30000000,,"UFACap Percent : -%Signing Team: Boston BruinsSigning Date: Jul. 1, 2016"
Standard Contract (Extension),STL,2010-11-12,5,22500000,,"UFACap Percent : -%Signing Team: St. Louis BluesSigning Date: Nov. 12, 2010"
Standard Contract (Matched Offer Sheet),STL,2008-07-01,3,7500000,,"UFACap Percent : -%Signing Team: St. Louis BluesSigning Date: Jul. 1, 2008"
Entry-Level Contract,STL,2006-03-15,2,1775000,,"RFA (Arb)Cap Percent : -%Signing Team: St. Louis BluesSigning Date: Mar. 15, 2006"

CONTRACT DETAILS - YEAR BY YEAR
Season,Clause,Cap Hit,Cap %,AAV,Performance Bonuses,Signing Bonuses,Base Salary,Total Salary,Minors Salary
2016-17,NMC,"$6,000,000",8.2%,"$6,000,000",$0,"$3,000,000","$5,000,000","$8,000,000",-
2017-18,NMC,"$6,000,000",8.0%,"$6,000,000",$0,"$3,000,000","$5,000,000","$8,000,000",-
2018-19,NMC,"$6,000,000",7.5%,"$6,000,000",$0,"$3,000,000","$3,000,000","$6,000,000",-
2019-20,M-NTC,"$6,000,000",7.4%,"$6,000,000",$0,"$3,000,000","$1,000,000","$4,000,000",-
2020-21,M-NTC,"$6,000,000",7.4%,"$6,000,000",$0,"$1,000,000","$3,000,000","$4,000,000",-
2011-12,-,"$4,500,000",7.0%,"$4,500,000",$0,$0,"$4,500,000","$4,500,000",-
2012-13,NTC,"$4,500,000",7.5%,"$4,500,000",$0,$0,"$3,750,000","$3,750,000",-
2013-14,NTC,"$4,500,000",7.0%,"$4,500,000",$0,$0,"$4,750,000","$4,750,000",-
2014-15,NTC,"$4,500,000",6.5%,"$4,500,000",$0,$0,"$4,750,000","$4,750,000",-
2015-16,NTC,"$4,500,000",6.3%,"$4,500,000",$0,$0,"$4,750,000","$4,750,000",-
2008-09,-,"$2,500,000",4.4%,"$2,500,000",$0,$0,"$2,500,000","$2,500,000",-
2009-10,-,"$2,500,000",4.4%,"$2,500,000",$0,$0,"$2,500,000","$2,500,000",-
2010-11,-,"$2,500,000",4.2%,"$2,500,000",$0,$0,"$2,500,000","$2,500,000",-
2006-07,-,"$765,000",1.7%,"$887,500","$155,000","$227,500","$500,000","$727,500","$50,000"
2007-08,-,"$765,000",1.5%,"$887,500","$90,000","$227,500","$575,000","$802,500","$50,000"

