PLAYER CONTRACT SUMMARY
Player Name,Niko#77 Mikkola
NHL Player ID,8478859
Official Name,Niko Mikkola
Current Team,FLA
Position,D
Number,#77
Export Date,2025-10-16 16:33:22

DATA SUMMARY
Total Contracts,5
Total Contract Details,16

CONTRACTS
Type,Team,Signing Date,Length (Years),Total Value,Cap Hit,Expiry Status
Standard Contract (Extension),FLA,2025-10-02,8,40000000,,"UFACap Percent : -%Signing Team: Florida PanthersSigning Date: Oct. 02, 2025"
Standard Contract,FLA,2023-07-01,3,7500000,,"UFACap Percent : 2.6%Signing Team: Florida PanthersSigning Date: Jul. 1, 2023"
Standard Contract,STL,2022-07-17,1,1900000,,"UFACap Percent : -%Signing Team: St. Louis BluesSigning Date: Jul. 17, 2022"
Standard Contract (Extension),STL,2020-01-30,2,1575000,,"RFA (Arb)Cap Percent : -%Signing Team: St. Louis BluesSigning Date: Jan. 30, 2020"
Entry-Level Contract,STL,2018-05-31,2,1850000,,"RFA (Arb)Cap Percent : -%Signing Team: St. Louis BluesSigning Date: May 31, 2018"

CONTRACT DETAILS - YEAR BY YEAR
Season,Clause,Cap Hit,Cap %,AAV,Performance Bonuses,Signing Bonuses,Base Salary,Total Salary,Minors Salary
2026-27,NMC,"$5,000,000",4.8%,"$5,000,000",$0,"$5,500,000","$1,000,000","$6,500,000",-
2027-28,NMC,"$5,000,000",4.4%,"$5,000,000",$0,"$5,500,000","$1,000,000","$6,500,000",-
2028-29,NMC,"$5,000,000",4.1%,"$5,000,000",$0,"$5,200,000","$1,000,000","$6,200,000",-
2029-30,NMC,"$5,000,000",3.8%,"$5,000,000",$0,"$4,000,000","$1,000,000","$5,000,000",-
2030-31,NMC,"$5,000,000",3.6%,"$5,000,000",$0,"$3,100,000","$1,000,000","$4,100,000",-
2031-32,M-NTC,"$5,000,000",3.4%,"$5,000,000",$0,"$2,900,000","$1,000,000","$3,900,000",-
2032-33,M-NTC,"$5,000,000",3.2%,"$5,000,000",$0,"$2,900,000","$1,000,000","$3,900,000",-
2033-34,M-NTC,"$5,000,000",3.1%,"$5,000,000",$0,"$2,900,000","$1,000,000","$3,900,000",-
2023-24,-,"$2,500,000",3.0%,"$2,500,000",$0,"$500,000","$2,500,000","$3,000,000",-
2024-25,-,"$2,500,000",2.8%,"$2,500,000",$0,$0,"$2,500,000","$2,500,000",-
2025-26,-,"$2,500,000",2.6%,"$2,500,000",$0,$0,"$2,000,000","$2,000,000",-
2022-23,-,"$1,900,000",2.3%,"$1,900,000",$0,$0,"$1,900,000","$1,900,000",-
2020-21,-,"$787,500",1.0%,"$787,500",$0,$0,"$787,500","$787,500",-
2021-22,-,"$787,500",1.0%,"$787,500",$0,$0,"$787,500","$787,500",-
2018-19,-,"$842,500",1.1%,"$925,000","$82,500","$92,500","$750,000","$842,500","$70,000"
2019-20,-,"$842,500",1.0%,"$925,000","$82,500","$92,500","$750,000","$842,500","$70,000"

