PLAYER CONTRACT SUMMARY
Player Name,Jordan#11 Staal
NHL Player ID,8473533
Official Name,Jordan Staal
Current Team,CAR
Position,C
Number,#11
Export Date,2025-10-16 16:25:04

DATA SUMMARY
Total Contracts,4
Total Contract Details,21

CONTRACTS
Type,Team,Signing Date,Length (Years),Total Value,Cap Hit,Expiry Status
Standard Contract (Extension),CAR,2023-06-25,4,11600000,,"UFACap Percent : 3.0%Signing Team: Carolina HurricanesSigning Date: Jun. 25, 2023"
Standard Contract (Extension),CAR,2012-07-01,10,60000000,,"UFACap Percent : -%Signing Team: Carolina HurricanesSigning Date: Jul. 1, 2012"
Standard Contract (Extension),PIT,2009-01-08,4,16000000,,"UFACap Percent : -%Signing Team: Pittsburgh PenguinsSigning Date: Jan. 8, 2009"
Entry-Level Contract,PIT,2006-10-02,3,6600000,,"RFACap Percent : -%Signing Team: Pittsburgh PenguinsSigning Date: Oct. 2, 2006"

CONTRACT DETAILS - YEAR BY YEAR
Season,Clause,Cap Hit,Cap %,AAV,Performance Bonuses,Signing Bonuses,Base Salary,Total Salary,Minors Salary
2023-24,NMC,"$2,900,000",3.5%,"$2,900,000",$0,$0,"$3,450,000","$3,450,000",-
2024-25,NMC,"$2,900,000",3.3%,"$2,900,000",$0,$0,"$3,410,000","$3,410,000",-
2025-26,NMC,"$2,900,000",3.0%,"$2,900,000",$0,$0,"$2,650,000","$2,650,000",-
2026-27,NTC,"$2,900,000",2.8%,"$2,900,000",$0,"$1,315,000","$775,000","$2,090,000",-
2013-14,NMC,"$6,000,000",9.3%,"$6,000,000",$0,$0,"$6,000,000","$6,000,000",-
2014-15,NMC,"$6,000,000",8.7%,"$6,000,000",$0,$0,"$6,000,000","$6,000,000",-
2015-16,NMC,"$6,000,000",8.4%,"$6,000,000",$0,$0,"$6,000,000","$6,000,000",-
2016-17,NMC,"$6,000,000",8.2%,"$6,000,000",$0,$0,"$6,000,000","$6,000,000",-
2017-18,NMC,"$6,000,000",8.0%,"$6,000,000",$0,$0,"$6,000,000","$6,000,000",-
2018-19,NMC,"$6,000,000",7.5%,"$6,000,000",$0,$0,"$6,000,000","$6,000,000",-
2019-20,NMC,"$6,000,000",7.4%,"$6,000,000",$0,$0,"$6,000,000","$6,000,000",-
2020-21,NMC,"$6,000,000",7.4%,"$6,000,000",$0,$0,"$6,000,000","$6,000,000",-
2021-22,NMC,"$6,000,000",7.4%,"$6,000,000",$0,$0,"$6,000,000","$6,000,000",-
2022-23,NMC,"$6,000,000",7.3%,"$6,000,000",$0,$0,"$6,000,000","$6,000,000",-
2009-10,-,"$4,000,000",7.0%,"$4,000,000",$0,$0,"$3,500,000","$3,500,000",-
2010-11,-,"$4,000,000",6.7%,"$4,000,000",$0,$0,"$3,500,000","$3,500,000",-
2011-12,-,"$4,000,000",6.2%,"$4,000,000",$0,$0,"$4,500,000","$4,500,000",-
2012-13,-,"$4,000,000",6.7%,"$4,000,000",$0,$0,"$4,500,000","$4,500,000",-
2006-07,-,"$850,000",1.9%,"$2,200,000","$1,350,000","$85,000","$765,000","$850,000","$62,500"
2007-08,-,"$850,000",1.7%,"$2,200,000","$1,350,000","$85,000","$765,000","$850,000","$62,500"
2008-09,-,"$850,000",1.5%,"$2,200,000","$1,350,000","$85,000","$765,000","$850,000","$62,500"

