PLAYER CONTRACT SUMMARY
Player Name,Matt#48 Hunwick
NHL Player ID,8471436
Official Name,Matt Hunwick
Current Team,TOR
Position,D
Number,#2
Export Date,2025-10-17 15:17:04

DATA SUMMARY
Total Contracts,7
Total Contract Details,13

CONTRACTS
Type,Team,Signing Date,Length (Years),Total Value,Cap Hit,Expiry Status
Standard Contract,PIT,2017-07-01,3,6750000,,"UFACap Percent : -%Signing Team: Pittsburgh PenguinsSigning Date: Jul. 1, 2017"
Standard Contract,TOR,2015-07-01,2,2400000,,"UFACap Percent : -%Signing Team: Toronto Maple LeafsSigning Date: Jul. 1, 2015"
Standard Contract,NYR,2014-07-01,1,600000,,"UFACap Percent : -%Signing Team: New York RangersSigning Date: Jul. 1, 2014"
Standard Contract (Extension),COL,2012-06-07,2,3200000,,"UFACap Percent : -%Signing Team: Colorado AvalancheSigning Date: Jun. 7, 2012"
Standard Contract (Extension),COL,2011-06-25,1,1550000,,"UFACap Percent : -%Signing Team: Colorado AvalancheSigning Date: Jun. 25, 2011"
Standard Contract,BOS,2009-07-20,2,2900000,,"RFA (Arb)Cap Percent : -%Signing Team: Boston BruinsSigning Date: Jul. 20, 2009"
Entry-Level Contract,BOS,2007-06-26,2,1500000,,"RFA (Arb)Cap Percent : -%Signing Team: Boston BruinsSigning Date: Jun. 26, 2007"

CONTRACT DETAILS - YEAR BY YEAR
Season,Clause,Cap Hit,Cap %,AAV,Performance Bonuses,Signing Bonuses,Base Salary,Total Salary,Minors Salary
2017-18,-,"$2,250,000",3.0%,"$2,250,000",$0,$0,"$2,500,000","$2,500,000",-
2018-19,-,"$2,250,000",2.8%,"$2,250,000",$0,$0,"$2,500,000","$2,500,000",-
2019-20,-,"$2,250,000",2.8%,"$2,250,000",$0,$0,"$1,750,000","$1,750,000",-
2015-16,-,"$1,200,000",1.7%,"$1,200,000",$0,$0,"$1,200,000","$1,200,000",-
2016-17,-,"$1,200,000",1.6%,"$1,200,000",$0,$0,"$1,200,000","$1,200,000",-
2014-15,-,"$600,000",0.9%,"$600,000",$0,$0,"$600,000","$600,000",-
2012-13,-,"$1,600,000",2.7%,"$1,600,000",$0,$0,"$1,600,000","$1,600,000",-
2013-14,-,"$1,600,000",2.5%,"$1,600,000",$0,$0,"$1,600,000","$1,600,000",-
2011-12,-,"$1,550,000",2.4%,"$1,550,000",$0,$0,"$1,550,000","$1,550,000",-
2009-10,-,"$1,450,000",2.6%,"$1,450,000",$0,$0,"$1,350,000","$1,350,000",-
2010-11,-,"$1,450,000",2.4%,"$1,450,000",$0,$0,"$1,550,000","$1,550,000",-
2007-08,-,"$750,000",1.5%,"$750,000",$0,"$175,000","$550,000","$725,000","$60,000"
2008-09,-,"$750,000",1.3%,"$750,000",$0,"$175,000","$600,000","$775,000","$60,000"

