PLAYER CONTRACT SUMMARY
Player Name,Luke#5 Schenn
NHL Player ID,8474568
Official Name,Luke Schenn
Current Team,WPG
Position,D
Number,#5
Export Date,2025-10-16 16:53:41

DATA SUMMARY
Total Contracts,8
Total Contract Details,18

CONTRACTS
Type,Team,Signing Date,Length (Years),Total Value,Cap Hit,Expiry Status
Standard Contract,NSH,2023-07-01,3,8250000,,"UFACap Percent : 2.9%Signing Team: Nashville PredatorsSigning Date: Jul. 1, 2023"
Standard Contract,VAN,2021-07-28,2,1700000,,"UFACap Percent : -%Signing Team: Vancouver CanucksSigning Date: Jul. 28, 2021"
Standard Contract,TBL,2020-10-29,1,800000,,"UFACap Percent : -%Signing Team: Tampa Bay LightningSigning Date: Oct. 29, 2020"
Standard Contract,TBL,2019-07-01,1,700000,,"UFACap Percent : -%Signing Team: Tampa Bay LightningSigning Date: Jul. 1, 2019"
Standard Contract,ANA,2018-07-01,1,800000,,"UFACap Percent : -%Signing Team: Anaheim DucksSigning Date: Jul. 1, 2018"
Standard Contract,ARI,2016-07-23,2,2500000,,"UFACap Percent : -%Signing Team: Arizona CoyotesSigning Date: Jul. 23, 2016"
Standard Contract,TOR,2011-09-15,5,18000000,,"UFACap Percent : -%Signing Team: Toronto Maple LeafsSigning Date: Sep. 15, 2011"
Entry-Level Contract,TOR,2008-10-07,3,8925000,,"RFACap Percent : -%Signing Team: Toronto Maple LeafsSigning Date: Oct. 7, 2008"

CONTRACT DETAILS - YEAR BY YEAR
Season,Clause,Cap Hit,Cap %,AAV,Performance Bonuses,Signing Bonuses,Base Salary,Total Salary,Minors Salary
2023-24,-,"$2,750,000",3.3%,"$2,750,000",$0,$0,"$2,750,000","$2,750,000",-
2024-25,-,"$2,750,000",3.1%,"$2,750,000",$0,$0,"$2,750,000","$2,750,000",-
2025-26,-,"$2,750,000",2.9%,"$2,750,000",$0,$0,"$2,750,000","$2,750,000",-
2021-22,-,"$850,000",1.0%,"$850,000",$0,$0,"$800,000","$800,000",-
2022-23,-,"$850,000",1.0%,"$850,000",$0,$0,"$900,000","$900,000",-
2020-21,-,"$800,000",1.0%,"$800,000",$0,$0,"$800,000","$800,000",-
2019-20,-,"$700,000",0.9%,"$700,000",$0,$0,"$700,000","$700,000",-
2018-19,-,"$800,000",1.0%,"$800,000",$0,$0,"$800,000","$800,000",-
2016-17,-,"$1,250,000",1.7%,"$1,250,000",$0,$0,"$1,000,000","$1,000,000",-
2017-18,-,"$1,250,000",1.7%,"$1,250,000",$0,$0,"$1,500,000","$1,500,000",-
2011-12,-,"$3,600,000",5.6%,"$3,600,000",$0,"$1,000,000","$3,600,000","$4,600,000",-
2012-13,-,"$3,600,000",6.0%,"$3,600,000",$0,$0,"$3,350,000","$3,350,000",-
2013-14,-,"$3,600,000",5.6%,"$3,600,000",$0,$0,"$3,350,000","$3,350,000",-
2014-15,-,"$3,600,000",5.2%,"$3,600,000",$0,$0,"$3,350,000","$3,350,000",-
2015-16,M-NTC,"$3,600,000",5.0%,"$3,600,000",$0,$0,"$3,350,000","$3,350,000",-
2008-09,-,"$875,000",1.5%,"$2,975,000","$2,100,000","$87,500","$787,500","$875,000","$65,000"
2009-10,-,"$875,000",1.5%,"$2,975,000","$2,100,000","$87,500","$787,500","$875,000","$65,000"
2010-11,-,"$875,000",1.5%,"$2,975,000","$2,100,000","$87,500","$787,500","$875,000","$65,000"

