PLAYER CONTRACT SUMMARY
Player Name,Connor#16 Brown
NHL Player ID,8477015
Official Name,Connor Brown
Current Team,NJD
Position,R
Number,#16
Export Date,2025-10-16 16:36:30

DATA SUMMARY
Total Contracts,6
Total Contract Details,16

CONTRACTS
Type,Team,Signing Date,Length (Years),Total Value,Cap Hit,Expiry Status
Standard Contract,NJD,2025-07-01,4,12000000,,"UFACap Percent : 3.1%Signing Team: New Jersey DevilsSigning Date: Jul. 01, 2025"
Standard Contract,EDM,2024-07-01,1,1000000,,"UFACap Percent : -%Signing Team: Edmonton OilersSigning Date: Jul. 1, 2024"
Standard Contract,EDM,2023-07-01,1,4000000,,"UFACap Percent : -%Signing Team: Edmonton OilersSigning Date: Jul. 1, 2023"
Standard Contract,OTT,2020-10-22,3,10800000,,"UFACap Percent : -%Signing Team: Ottawa SenatorsSigning Date: Oct. 22, 2020"
Standard Contract,TOR,2017-08-26,3,6300000,,"RFA (Arb)Cap Percent : -%Signing Team: Toronto Maple LeafsSigning Date: Aug. 26, 2017"
Entry-Level Contract,TOR,2013-11-22,3,2775000,,"RFACap Percent : -%Signing Team: Toronto Maple LeafsSigning Date: Nov. 22, 2013"

CONTRACT DETAILS - YEAR BY YEAR
Season,Clause,Cap Hit,Cap %,AAV,Performance Bonuses,Signing Bonuses,Base Salary,Total Salary,Minors Salary
2025-26,NTC,"$3,000,000",3.1%,"$3,000,000",$0,"$1,500,000","$2,000,000","$3,500,000",-
2026-27,NTC,"$3,000,000",2.9%,"$3,000,000",$0,"$1,500,000","$2,000,000","$3,500,000",-
2027-28,M-NTC,"$3,000,000",2.6%,"$3,000,000",$0,"$1,000,000","$1,500,000","$2,500,000",-
2028-29,M-NTC,"$3,000,000",2.4%,"$3,000,000",$0,$0,"$2,500,000","$2,500,000",-
2024-25,-,"$1,000,000",1.1%,"$1,000,000",$0,$0,"$1,000,000","$1,000,000",-
2023-24,-,"$775,000",0.9%,"$4,000,000","$3,225,000",$0,"$775,000","$775,000",-
2020-21,-,"$3,600,000",4.4%,"$3,600,000",$0,$0,"$2,800,000","$2,800,000",-
2021-22,-,"$3,600,000",4.4%,"$3,600,000",$0,$0,"$4,000,000","$4,000,000",-
2022-23,-,"$3,600,000",4.4%,"$3,600,000",$0,$0,"$4,000,000","$4,000,000",-
2017-18,-,"$2,100,000",2.8%,"$2,100,000",$0,"$500,000","$1,600,000","$2,100,000",-
2018-19,-,"$2,100,000",2.6%,"$2,100,000",$0,"$500,000","$1,600,000","$2,100,000",-
2019-20,-,"$2,100,000",2.6%,"$2,100,000",$0,"$500,000","$1,600,000","$2,100,000",-
2013-14,-,"$717,500",1.1%,"$925,000",$0,"$92,500",-,-,-
2014-15,-,"$686,667",1.0%,"$894,167","$232,500","$92,500","$600,000","$692,500","$70,000"
2015-16,-,"$686,667",1.0%,"$894,167","$207,500","$92,500","$625,000","$717,500","$70,000"
2016-17,-,"$686,667",0.9%,"$894,167","$182,500",$0,"$650,000","$650,000","$70,000"

