PLAYER CONTRACT SUMMARY
Player Name,Keegan#55 Kolesar
NHL Player ID,8478434
Official Name,Keegan Kolesar
Current Team,VGK
Position,R
Number,#55
Export Date,2025-10-16 16:51:59

DATA SUMMARY
Total Contracts,4
Total Contract Details,13

CONTRACTS
Type,Team,Signing Date,Length (Years),Total Value,Cap Hit,Expiry Status
Standard Contract (Extension),VGK,2024-12-13,3,7500000,,"UFACap Percent : 2.6%Signing Team: Vegas Golden KnightsSigning Date: Dec. 13, 2024"
Standard Contract,VGK,2022-08-05,3,4200000,,"UFACap Percent : -%Signing Team: Vegas Golden KnightsSigning Date: Aug. 5, 2022"
Standard Contract,VGK,2020-10-19,2,1450000,,"RFA (Arb)Cap Percent : -%Signing Team: Vegas Golden KnightsSigning Date: Oct. 19, 2020"
Entry-Level Contract,CBJ,2015-12-20,3,2775000,,"RFACap Percent : -%Signing Team: Columbus Blue JacketsSigning Date: Dec. 20, 2015"

CONTRACT DETAILS - YEAR BY YEAR
Season,Clause,Cap Hit,Cap %,AAV,Performance Bonuses,Signing Bonuses,Base Salary,Total Salary,Minors Salary
2025-26,-,"$2,500,000",2.6%,"$2,500,000",$0,"$2,000,000","$775,000","$2,775,000",-
2026-27,-,"$2,500,000",2.4%,"$2,500,000",$0,$0,"$2,362,500","$2,362,500",-
2027-28,-,"$2,500,000",2.2%,"$2,500,000",$0,$0,"$2,362,500","$2,362,500",-
2022-23,-,"$1,400,000",1.7%,"$1,400,000",$0,$0,"$1,400,000","$1,400,000",-
2023-24,-,"$1,400,000",1.7%,"$1,400,000",$0,$0,"$1,400,000","$1,400,000",-
2024-25,-,"$1,400,000",1.6%,"$1,400,000",$0,$0,"$1,400,000","$1,400,000",-
2020-21,-,"$725,000",0.9%,"$725,000",$0,$0,"$700,000","$700,000","$110,000"
2021-22,-,"$725,000",0.9%,"$725,000",$0,$0,"$750,000","$750,000","$750,000"
2015-16,-,"$722,500",1.0%,"$925,000",$0,"$92,500",-,-,-
2016-17,-,"$708,333",1.0%,"$910,833",$0,"$92,500",-,-,-
2017-18,-,"$702,500",0.9%,"$905,000","$257,500","$92,500","$650,000","$742,500","$70,000"
2018-19,-,"$702,500",0.9%,"$905,000","$232,500",$0,"$650,000","$650,000","$70,000"
2019-20,-,"$702,500",0.9%,"$905,000","$117,500",$0,"$715,000","$715,000","$70,000"

