PLAYER CONTRACT SUMMARY
Player Name,Luca#55 Sbisa
NHL Player ID,8474579
Official Name,Luca Sbisa
Current Team,VAN
Position,D
Number,#5
Export Date,2025-10-17 15:10:25

DATA SUMMARY
Total Contracts,6
Total Contract Details,13

CONTRACTS
Type,Team,Signing Date,Length (Years),Total Value,Cap Hit,Expiry Status
Standard Contract,WPG,2020-10-09,1,800000,,"UFACap Percent : -%Signing Team: Winnipeg JetsSigning Date: Oct. 9, 2020"
Standard Contract,ANA,2019-10-23,1,750000,,"UFACap Percent : -%Signing Team: Anaheim DucksSigning Date: Oct. 23, 2019"
Standard Contract,NYI,2018-09-24,1,1500000,,"UFACap Percent : -%Signing Team: New York IslandersSigning Date: Sep. 24, 2018"
Standard Contract (Extension),VAN,2015-04-08,3,10800000,,"UFACap Percent : -%Signing Team: Vancouver CanucksSigning Date: Apr. 8, 2015"
Standard Contract (Extension),ANA,2011-03-09,4,8700000,,"RFA (Arb)Cap Percent : -%Signing Team: Anaheim DucksSigning Date: Mar. 9, 2011"
Entry-Level Contract,PHI,2008-10-01,3,2625000,,"RFACap Percent : -%Signing Team: Philadelphia FlyersSigning Date: Oct. 1, 2008"

CONTRACT DETAILS - YEAR BY YEAR
Season,Clause,Cap Hit,Cap %,AAV,Performance Bonuses,Signing Bonuses,Base Salary,Total Salary,Minors Salary
2020-21,-,"$800,000",1.0%,"$800,000",$0,$0,"$800,000","$800,000",-
2019-20,-,"$750,000",0.9%,"$750,000",$0,$0,"$750,000","$750,000",-
2018-19,-,"$1,500,000",1.9%,"$1,500,000",$0,$0,"$1,500,000","$1,500,000",-
2015-16,-,"$3,600,000",5.0%,"$3,600,000",$0,"$500,000","$2,700,000","$3,200,000",-
2016-17,-,"$3,600,000",4.9%,"$3,600,000",$0,"$500,000","$3,100,000","$3,600,000",-
2017-18,-,"$3,600,000",4.8%,"$3,600,000",$0,"$1,000,000","$3,000,000","$4,000,000",-
2011-12,-,"$2,175,000",3.4%,"$2,175,000",$0,$0,"$1,200,000","$1,200,000",-
2012-13,-,"$2,175,000",3.6%,"$2,175,000",$0,$0,"$2,000,000","$2,000,000",-
2013-14,-,"$2,175,000",3.4%,"$2,175,000",$0,$0,"$2,600,000","$2,600,000",-
2014-15,-,"$2,175,000",3.2%,"$2,175,000",$0,$0,"$2,900,000","$2,900,000",-
2008-09,-,"$875,000",1.5%,"$875,000",$0,"$87,500","$787,500","$875,000","$65,000"
2009-10,-,"$875,000",1.5%,"$875,000",$0,"$87,500","$787,500","$875,000","$65,000"
2010-11,-,"$875,000",1.5%,"$875,000",$0,"$87,500","$787,500","$875,000","$65,000"

