PLAYER CONTRACT SUMMARY
Player Name,Eeli#20 Tolvanen
NHL Player ID,8480009
Official Name,Eeli Tolvanen
Current Team,SEA
Position,R
Number,#20
Export Date,2025-10-16 16:44:18

DATA SUMMARY
Total Contracts,3
Total Contract Details,9

CONTRACTS
Type,Team,Signing Date,Length (Years),Total Value,Cap Hit,Expiry Status
Standard Contract,SEA,2024-07-05,2,6950000,,"UFACap Percent : 3.6%Signing Team: Seattle KrakenSigning Date: Jul. 5, 2024"
Standard Contract,NSH,2021-08-30,3,4350000,,"RFA (Arb)Cap Percent : -%Signing Team: Nashville PredatorsSigning Date: Aug. 30, 2021"
Entry-Level Contract,NSH,2018-03-29,3,9437500,,"RFACap Percent : -%Signing Team: Nashville PredatorsSigning Date: Mar. 29, 2018"

CONTRACT DETAILS - YEAR BY YEAR
Season,Clause,Cap Hit,Cap %,AAV,Performance Bonuses,Signing Bonuses,Base Salary,Total Salary,Minors Salary
2024-25,-,"$3,475,000",3.9%,"$3,475,000",$0,$0,"$3,475,000","$3,475,000",-
2025-26,-,"$3,475,000",3.6%,"$3,475,000",$0,$0,"$3,475,000","$3,475,000",-
2021-22,-,"$1,450,000",1.8%,"$1,450,000",$0,$0,"$1,450,000","$1,450,000",-
2022-23,-,"$1,450,000",1.8%,"$1,450,000",$0,$0,"$1,450,000","$1,450,000",-
2023-24,-,"$1,450,000",1.7%,"$1,450,000",$0,$0,"$1,450,000","$1,450,000",-
2017-18,-,"$925,000",1.2%,"$3,145,833",$0,"$92,500",-,-,-
2018-19,-,"$894,166",1.1%,"$3,115,000","$962,500","$92,500","$832,500","$925,000","$70,000"
2019-20,-,"$894,166",1.1%,"$3,115,000","$2,850,000","$92,500","$832,500","$925,000","$70,000"
2020-21,-,"$894,166",1.1%,"$3,115,000","$2,850,000",$0,"$832,500","$832,500","$70,000"

