PLAYER CONTRACT SUMMARY
Player Name,Rene#17 Bourque
NHL Player ID,8471504
Official Name,Rene Bourque
Current Team,CBJ
Position,R
Number,#18
Export Date,2025-10-17 15:36:53

DATA SUMMARY
Total Contracts,4
Total Contract Details,11

CONTRACTS
Type,Team,Signing Date,Length (Years),Total Value,Cap Hit,Expiry Status
Standard Contract,COL,2016-10-10,1,650000,,"UFACap Percent : -%Signing Team: Colorado AvalancheSigning Date: Oct. 10, 2016"
Standard Contract (Extension),CGY,2010-02-25,6,20000000,,"UFACap Percent : -%Signing Team: Calgary FlamesSigning Date: Feb. 25, 2010"
Standard Contract,CGY,2008-07-03,2,2700000,,"UFACap Percent : -%Signing Team: Calgary FlamesSigning Date: Jul. 3, 2008"
Standard Contract,CHI,2006-07-13,2,1650000,,"UFACap Percent : -%Signing Team: Chicago BlackhawksSigning Date: Jul. 13, 2006"

CONTRACT DETAILS - YEAR BY YEAR
Season,Clause,Cap Hit,Cap %,AAV,Performance Bonuses,Signing Bonuses,Base Salary,Total Salary,Minors Salary
2016-17,-,"$650,000",0.9%,"$650,000",$0,$0,"$650,000","$650,000",-
2010-11,M-NTC,"$3,333,333",5.6%,"$3,333,333",$0,$0,"$4,000,000","$4,000,000",-
2011-12,M-NTC,"$3,333,333",5.2%,"$3,333,333",$0,$0,"$4,000,000","$4,000,000",-
2012-13,M-NTC,"$3,333,333",5.6%,"$3,333,333",$0,$0,"$3,000,000","$3,000,000",-
2013-14,M-NTC,"$3,333,333",5.2%,"$3,333,333",$0,$0,"$4,000,000","$4,000,000",-
2014-15,M-NTC,"$3,333,333",4.8%,"$3,333,333",$0,$0,"$2,500,000","$2,500,000",-
2015-16,M-NTC,"$3,333,333",4.7%,"$3,333,333",$0,$0,"$2,500,000","$2,500,000",-
2008-09,-,"$1,350,000",2.4%,"$1,350,000",$0,$0,"$1,300,000","$1,300,000",-
2009-10,-,"$1,350,000",2.4%,"$1,350,000",$0,$0,"$1,400,000","$1,400,000",-
2006-07,-,"$825,000",1.9%,"$825,000",$0,$0,"$750,000","$750,000",-
2007-08,-,"$825,000",1.6%,"$825,000",$0,$0,"$900,000","$900,000",-

