PLAYER CONTRACT SUMMARY
Player Name,Slater#20 Koekkoek
NHL Player ID,8476886
Official Name,Slater Koekkoek
Current Team,TBL
Position,D
Number,#29
Export Date,2025-10-17 14:39:48

DATA SUMMARY
Total Contracts,6
Total Contract Details,10

CONTRACTS
Type,Team,Signing Date,Length (Years),Total Value,Cap Hit,Expiry Status
Standard Contract,EDM,2021-08-12,2,1850000,,"UFACap Percent : -%Signing Team: Edmonton OilersSigning Date: Aug. 12, 2021"
Standard Contract,EDM,2020-12-26,1,850000,,"UFACap Percent : -%Signing Team: Edmonton OilersSigning Date: Dec. 26, 2020"
Standard Contract (Extension),CHI,2019-05-13,1,925000,,"UFA (No QO)Cap Percent : -%Signing Team: Chicago BlackhawksSigning Date: May 13, 2019"
Standard Contract,TBL,2018-07-02,1,865000,,"RFA (Arb)Cap Percent : -%Signing Team: Tampa Bay LightningSigning Date: Jul. 2, 2018"
Standard Contract,TBL,2017-07-03,1,800000,,"RFA (Arb)Cap Percent : -%Signing Team: Tampa Bay LightningSigning Date: Jul. 3, 2017"
Entry-Level Contract,TBL,2013-03-20,3,4425000,,"RFACap Percent : -%Signing Team: Tampa Bay LightningSigning Date: Mar. 20, 2013"

CONTRACT DETAILS - YEAR BY YEAR
Season,Clause,Cap Hit,Cap %,AAV,Performance Bonuses,Signing Bonuses,Base Salary,Total Salary,Minors Salary
2021-22,-,"$925,000",1.1%,"$925,000",$0,$0,"$750,000","$750,000",-
2022-23,-,"$925,000",1.1%,"$925,000",$0,$0,"$1,100,000","$1,100,000",-
2020-21,-,"$850,000",1.0%,"$850,000",$0,$0,"$850,000","$850,000",-
2019-20,-,"$925,000",1.1%,"$925,000",$0,$0,"$925,000","$925,000",-
2018-19,-,"$865,000",1.1%,"$865,000",$0,$0,"$865,000","$865,000",-
2017-18,-,"$800,000",1.1%,"$800,000",$0,$0,"$800,000","$800,000",-
2013-14,-,"$925,000",1.4%,"$1,475,000",$0,"$92,500",-,-,-
2014-15,-,"$894,167",1.3%,"$1,444,167","$500,000","$92,500","$832,500","$925,000","$70,000"
2015-16,-,"$894,167",1.3%,"$1,444,167","$550,000","$92,500","$832,500","$925,000","$70,000"
2016-17,-,"$894,167",1.2%,"$1,444,167","$600,000",$0,"$832,500","$832,500","$70,000"

