PLAYER CONTRACT SUMMARY
Player Name,Sam#15 Gagner
NHL Player ID,8474040
Official Name,Sam Gagner
Current Team,PHI
Position,C
Number,#89
Export Date,2025-10-17 12:46:58

DATA SUMMARY
Total Contracts,10
Total Contract Details,17

CONTRACTS
Type,Team,Signing Date,Length (Years),Total Value,Cap Hit,Expiry Status
Two-Way Contract,EDM,2023-10-31,1,775000,,"UFACap Percent : -%Signing Team: Edmonton OilersSigning Date: Oct. 31, 2023"
Standard Contract,WPG,2022-09-02,1,750000,,"UFACap Percent : -%Signing Team: Winnipeg JetsSigning Date: Sep. 2, 2022"
Standard Contract,DET,2021-07-28,1,850000,,"UFACap Percent : -%Signing Team: Detroit Red WingsSigning Date: Jul. 28, 2021"
Standard Contract (Extension),DET,2020-09-26,1,850000,,"UFACap Percent : -%Signing Team: Detroit Red WingsSigning Date: Sep. 26, 2020"
Standard Contract,VAN,2017-07-01,3,9450000,,"UFACap Percent : -%Signing Team: Vancouver CanucksSigning Date: Jul. 1, 2017"
Standard Contract,CBJ,2016-08-01,1,650000,,"UFACap Percent : -%Signing Team: Columbus Blue JacketsSigning Date: Aug. 1, 2016"
Standard Contract,EDM,2013-07-22,3,14400000,,"UFACap Percent : -%Signing Team: Edmonton OilersSigning Date: Jul. 22, 2013"
Standard Contract,EDM,2012-07-22,1,3200000,,"RFA (Arb)Cap Percent : -%Signing Team: Edmonton OilersSigning Date: Jul. 22, 2012"
Standard Contract,EDM,2010-08-29,2,4550000,,"RFA (Arb)Cap Percent : -%Signing Team: Edmonton OilersSigning Date: Aug. 29, 2010"
Entry-Level Contract,EDM,2007-10-01,3,4875000,,"RFACap Percent : -%Signing Team: Edmonton OilersSigning Date: Oct. 1, 2007"

CONTRACT DETAILS - YEAR BY YEAR
Season,Clause,Cap Hit,Cap %,AAV,Performance Bonuses,Signing Bonuses,Base Salary,Total Salary,Minors Salary
2023-24,-,"$775,000",0.9%,"$775,000",$0,$0,"$775,000","$775,000","$250,000"
2022-23,-,"$750,000",0.9%,"$750,000",$0,$0,"$750,000","$750,000",-
2021-22,-,"$850,000",1.0%,"$850,000",$0,$0,"$850,000","$850,000",-
2020-21,-,"$850,000",1.0%,"$850,000",$0,$0,"$850,000","$850,000",-
2017-18,-,"$3,150,000",4.2%,"$3,150,000",$0,$0,"$2,750,000","$2,750,000",-
2018-19,-,"$3,150,000",4.0%,"$3,150,000",$0,$0,"$3,500,000","$3,500,000",-
2019-20,-,"$3,150,000",3.9%,"$3,150,000",$0,$0,"$3,200,000","$3,200,000",-
2016-17,-,"$650,000",0.9%,"$650,000",$0,$0,"$650,000","$650,000",-
2013-14,-,"$4,800,000",7.5%,"$4,800,000",$0,"$1,000,000","$3,400,000","$4,400,000",-
2014-15,-,"$4,800,000",7.0%,"$4,800,000",$0,$0,"$5,000,000","$5,000,000",-
2015-16,-,"$4,800,000",6.7%,"$4,800,000",$0,$0,"$5,000,000","$5,000,000",-
2012-13,-,"$3,200,000",5.3%,"$3,200,000",$0,$0,"$3,200,000","$3,200,000",-
2010-11,-,"$2,275,000",3.8%,"$2,275,000",$0,$0,"$2,275,000","$2,275,000",-
2011-12,-,"$2,275,000",3.5%,"$2,275,000",$0,$0,"$2,275,000","$2,275,000",-
2007-08,-,"$875,000",1.7%,"$1,625,000","$750,000",$0,"$875,000","$875,000","$65,000"
2008-09,-,"$875,000",1.5%,"$1,625,000","$750,000",$0,"$875,000","$875,000","$65,000"
2009-10,-,"$875,000",1.5%,"$1,625,000","$750,000",$0,"$875,000","$875,000","$65,000"

