PLAYER CONTRACT SUMMARY
Player Name,Jaycob#88 Megna
NHL Player ID,8477034
Official Name,Jaycob Megna
Current Team,ANA
Position,D
Number,#43
Export Date,2025-10-18 14:50:13

DATA SUMMARY
Total Contracts,7
Total Contract Details,12

CONTRACTS
Type,Team,Signing Date,Length (Years),Total Value,Cap Hit,Expiry Status
Standard Contract,VGK,2025-07-01,2,1600000,,"UFACap Percent : 0.8%Signing Team: Vegas Golden KnightsSigning Date: Jul. 01, 2025"
Standard Contract,FLA,2024-07-05,1,775000,,"UFACap Percent : -%Signing Team: Florida PanthersSigning Date: Jul. 5, 2024"
Standard Contract (Extension),SJS,2022-05-09,2,1525000,,"UFACap Percent : -%Signing Team: San Jose SharksSigning Date: May 9, 2022"
Standard Contract,SJS,2021-07-28,1,750000,,"UFACap Percent : -%Signing Team: San Jose SharksSigning Date: Jul. 28, 2021"
Standard Contract,VGK,2019-07-01,1,700000,,"UFACap Percent : -%Signing Team: Vegas Golden KnightsSigning Date: Jul. 1, 2019"
Standard Contract (Extension),ANA,2017-06-28,2,1300000,,"UFA (Group 6)Cap Percent : -%Signing Team: Anaheim DucksSigning Date: Jun. 28, 2017"
Entry-Level Contract,ANA,2014-04-04,3,2775000,,"RFA (Arb)Cap Percent : -%Signing Team: Anaheim DucksSigning Date: Apr. 4, 2014"

CONTRACT DETAILS - YEAR BY YEAR
Season,Clause,Cap Hit,Cap %,AAV,Performance Bonuses,Signing Bonuses,Base Salary,Total Salary,Minors Salary
2025-26,-,"$800,000",0.8%,"$800,000",$0,$0,"$800,000","$800,000",-
2026-27,-,"$800,000",0.8%,"$800,000",$0,$0,"$800,000","$800,000",-
2024-25,-,"$775,000",0.9%,"$775,000",$0,$0,"$775,000","$775,000","$450,000"
2022-23,-,"$762,500",0.9%,"$762,500",$0,$0,"$750,000","$750,000",-
2023-24,-,"$762,500",0.9%,"$762,500",$0,$0,"$775,000","$775,000",-
2021-22,-,"$750,000",0.9%,"$750,000",$0,$0,"$750,000","$750,000","$300,000"
2019-20,-,"$700,000",0.9%,"$700,000",$0,$0,"$700,000","$700,000","$400,000"
2017-18,-,"$650,000",0.9%,"$650,000",$0,$0,"$650,000","$650,000","$150,000"
2018-19,-,"$650,000",0.8%,"$650,000",$0,$0,"$650,000","$650,000","$250,000"
2014-15,-,"$786,667",1.1%,"$925,000","$282,500","$92,500","$550,000","$642,500","$70,000"
2015-16,-,"$786,667",1.1%,"$925,000","$132,500","$92,500","$700,000","$792,500","$70,000"
2016-17,-,"$786,667",1.1%,"$925,000",$0,"$92,500","$832,500","$925,000","$70,000"

