PLAYER CONTRACT SUMMARY
Player Name,Alexander#20 Steen
NHL Player ID,8470257
Official Name,Alexander Steen
Current Team,STL
Position,L
Number,#20
Export Date,2025-10-17 15:12:50

DATA SUMMARY
Total Contracts,5
Total Contract Details,16

CONTRACTS
Type,Team,Signing Date,Length (Years),Total Value,Cap Hit,Expiry Status
Standard Contract (Extension),STL,2016-09-23,4,23000000,,"UFACap Percent : -%Signing Team: St. Louis BluesSigning Date: Sep. 23, 2016"
Standard Contract (Extension),STL,2013-12-18,3,17400000,,"UFACap Percent : -%Signing Team: St. Louis BluesSigning Date: Dec. 18, 2013"
Standard Contract,STL,2010-07-01,4,13450000,,"UFACap Percent : -%Signing Team: St. Louis BluesSigning Date: Jul. 1, 2010"
Standard Contract (Extension),TOR,2008-02-23,2,3400000,,"RFA (Arb)Cap Percent : -%Signing Team: Toronto Maple LeafsSigning Date: Feb. 23, 2008"
Entry-Level Contract,TOR,2005-08-09,3,2701800,,"RFA (Arb)Cap Percent : -%Signing Team: Toronto Maple LeafsSigning Date: Aug. 9, 2005"

CONTRACT DETAILS - YEAR BY YEAR
Season,Clause,Cap Hit,Cap %,AAV,Performance Bonuses,Signing Bonuses,Base Salary,Total Salary,Minors Salary
2017-18,NTC,"$5,750,000",7.7%,"$5,750,000",$0,$0,"$7,000,000","$7,000,000",-
2018-19,NTC,"$5,750,000",7.2%,"$5,750,000",$0,$0,"$7,000,000","$7,000,000",-
2019-20,NTC,"$5,750,000",7.1%,"$5,750,000",$0,$0,"$5,500,000","$5,500,000",-
2020-21,NTC,"$5,750,000",7.1%,"$5,750,000",$0,$0,"$3,500,000","$3,500,000",-
2014-15,NTC,"$5,800,000",8.4%,"$5,800,000",$0,$0,"$5,100,000","$5,100,000",-
2015-16,NTC,"$5,800,000",8.1%,"$5,800,000",$0,$0,"$5,800,000","$5,800,000",-
2016-17,NTC,"$5,800,000",7.9%,"$5,800,000",$0,$0,"$6,500,000","$6,500,000",-
2010-11,-,"$3,362,500",5.7%,"$3,362,500",$0,$0,"$2,750,000","$2,750,000",-
2011-12,-,"$3,362,500",5.2%,"$3,362,500",$0,$0,"$3,566,667","$3,566,667",-
2012-13,-,"$3,362,500",5.6%,"$3,362,500",$0,$0,"$3,566,667","$3,566,667",-
2013-14,-,"$3,362,500",5.2%,"$3,362,500",$0,$0,"$3,566,667","$3,566,667",-
2008-09,-,"$1,700,000",3.0%,"$1,700,000",$0,$0,"$1,700,000","$1,700,000",-
2009-10,-,"$1,700,000",3.0%,"$1,700,000",$0,$0,"$1,700,000","$1,700,000",-
2005-06,-,"$770,200",2.0%,"$883,933","$180,400","$270,200","$450,000","$720,200","$70,300"
2006-07,-,"$770,200",1.8%,"$883,933","$130,400","$270,200","$450,000","$720,200","$70,300"
2007-08,-,"$770,200",1.5%,"$883,933","$30,400","$270,200","$600,000","$870,200","$70,300"

