PLAYER CONTRACT SUMMARY
Player Name,Nick#4 Leddy
NHL Player ID,8475181
Official Name,Nick Leddy
Current Team,SJS
Position,D
Number,#4
Export Date,2025-10-16 16:45:38

DATA SUMMARY
Total Contracts,4
Total Contract Details,16

CONTRACTS
Type,Team,Signing Date,Length (Years),Total Value,Cap Hit,Expiry Status
Standard Contract,STL,2022-07-13,4,16000000,,"UFACap Percent : 4.2%Signing Team: St. Louis BluesSigning Date: Jul. 13, 2022"
Standard Contract (Extension),NYI,2015-02-24,7,38500000,,"UFACap Percent : -%Signing Team: New York IslandersSigning Date: Feb. 24, 2015"
Standard Contract,CHI,2013-07-03,2,5400000,,"RFA (Arb)Cap Percent : -%Signing Team: Chicago BlackhawksSigning Date: Jul. 3, 2013"
Entry-Level Contract,CHI,2010-07-27,3,3350000,,"RFACap Percent : -%Signing Team: Chicago BlackhawksSigning Date: Jul. 27, 2010"

CONTRACT DETAILS - YEAR BY YEAR
Season,Clause,Cap Hit,Cap %,AAV,Performance Bonuses,Signing Bonuses,Base Salary,Total Salary,Minors Salary
2022-23,NTC,"$4,000,000",4.8%,"$4,000,000",$0,$0,"$5,000,000","$5,000,000",-
2023-24,NTC,"$4,000,000",4.8%,"$4,000,000",$0,$0,"$4,500,000","$4,500,000",-
2024-25,NTC,"$4,000,000",4.5%,"$4,000,000",$0,$0,"$3,500,000","$3,500,000",-
2025-26,M-NTC,"$4,000,000",4.2%,"$4,000,000",$0,$0,"$3,000,000","$3,000,000",-
2015-16,-,"$5,500,000",7.7%,"$5,500,000",$0,$0,"$4,000,000","$4,000,000",-
2016-17,-,"$5,500,000",7.5%,"$5,500,000",$0,$0,"$4,500,000","$4,500,000",-
2017-18,-,"$5,500,000",7.3%,"$5,500,000",$0,$0,"$5,000,000","$5,000,000",-
2018-19,-,"$5,500,000",6.9%,"$5,500,000",$0,$0,"$5,500,000","$5,500,000",-
2019-20,-,"$5,500,000",6.7%,"$5,500,000",$0,$0,"$6,000,000","$6,000,000",-
2020-21,-,"$5,500,000",6.7%,"$5,500,000",$0,$0,"$6,500,000","$6,500,000",-
2021-22,-,"$5,500,000",6.7%,"$5,500,000",$0,$0,"$7,000,000","$7,000,000",-
2013-14,-,"$2,700,000",4.2%,"$2,700,000",$0,$0,"$2,000,000","$2,000,000",-
2014-15,-,"$2,700,000",3.9%,"$2,700,000",$0,$0,"$3,400,000","$3,400,000",-
2010-11,-,"$900,000",1.5%,"$1,116,667",$0,"$90,000","$810,000","$900,000","$67,500"
2011-12,-,"$900,000",1.4%,"$1,116,667","$325,000","$90,000","$810,000","$900,000","$67,500"
2012-13,-,"$900,000",1.5%,"$1,116,667","$325,000","$90,000","$810,000","$900,000","$67,500"

