PLAYER CONTRACT SUMMARY
Player Name,Niklas#55 Kronwall
NHL Player ID,8468509
Official Name,Niklas Kronwall
Current Team,DET
Position,D
Number,#55
Export Date,2025-10-17 15:16:39

DATA SUMMARY
Total Contracts,3
Total Contract Details,14

CONTRACTS
Type,Team,Signing Date,Length (Years),Total Value,Cap Hit,Expiry Status
Standard Contract (Extension),DET,2011-10-31,7,33250000,,"UFACap Percent : -%Signing Team: Detroit Red WingsSigning Date: Oct. 31, 2011"
Standard Contract (Extension),DET,2006-11-23,5,15000000,,"UFACap Percent : -%Signing Team: Detroit Red WingsSigning Date: Nov. 23, 2006"
Standard Contract,DET,2005-08-26,2,1980000,,"RFA (Arb)Cap Percent : -%Signing Team: Detroit Red WingsSigning Date: Aug. 26, 2005"

CONTRACT DETAILS - YEAR BY YEAR
Season,Clause,Cap Hit,Cap %,AAV,Performance Bonuses,Signing Bonuses,Base Salary,Total Salary,Minors Salary
2012-13,NTC,"$4,750,000",7.9%,"$4,750,000",$0,"$1,250,000","$3,250,000","$4,500,000",-
2013-14,NTC,"$4,750,000",7.4%,"$4,750,000",$0,$0,"$6,000,000","$6,000,000",-
2014-15,NTC,"$4,750,000",6.9%,"$4,750,000",$0,$0,"$6,000,000","$6,000,000",-
2015-16,NTC,"$4,750,000",6.7%,"$4,750,000",$0,$0,"$6,000,000","$6,000,000",-
2016-17,NTC,"$4,750,000",6.5%,"$4,750,000",$0,$0,"$5,500,000","$5,500,000",-
2017-18,M-NTC,"$4,750,000",6.3%,"$4,750,000",$0,$0,"$3,500,000","$3,500,000",-
2018-19,M-NTC,"$4,750,000",6.0%,"$4,750,000",$0,$0,"$1,750,000","$1,750,000",-
2007-08,-,"$3,000,000",6.0%,"$3,000,000",$0,$0,"$1,500,000","$1,500,000",-
2008-09,-,"$3,000,000",5.3%,"$3,000,000",$0,$0,"$3,000,000","$3,000,000",-
2009-10,-,"$3,000,000",5.3%,"$3,000,000",$0,$0,"$3,250,000","$3,250,000",-
2010-11,-,"$3,000,000",5.1%,"$3,000,000",$0,$0,"$3,500,000","$3,500,000",-
2011-12,-,"$3,000,000",4.7%,"$3,000,000",$0,$0,"$3,750,000","$3,750,000",-
2005-06,-,"$990,000",2.5%,"$990,000",$0,$0,"$840,000","$840,000",-
2006-07,-,"$990,000",2.3%,"$990,000",$0,$0,"$1,140,000","$1,140,000",-

