PLAYER CONTRACT SUMMARY
Player Name,Matt#30 Murray
NHL Player ID,8483575
Official Name,Matt Murray
Current Team,DAL
Position,G
Number,#32
Export Date,2025-10-18 14:35:14

DATA SUMMARY
Total Contracts,5
Total Contract Details,13

CONTRACTS
Type,Team,Signing Date,Length (Years),Total Value,Cap Hit,Expiry Status
Standard Contract,SEA,2025-07-01,1,1000000,,"UFACap Percent : 1.0%Signing Team: Seattle KrakenSigning Date: Jul. 01, 2025"
Standard Contract,TOR,2024-07-01,1,875000,,"UFACap Percent : -%Signing Team: Toronto Maple LeafsSigning Date: Jul. 1, 2024"
Standard Contract,OTT,2020-10-09,4,25000000,,"UFACap Percent : -%Signing Team: Ottawa SenatorsSigning Date: Oct. 9, 2020"
Standard Contract (Extension),PIT,2016-10-20,3,11250000,,"RFA (Arb)Cap Percent : -%Signing Team: Pittsburgh PenguinsSigning Date: Oct. 20, 2016"
Entry-Level Contract,PIT,2013-09-08,3,2775000,,"RFACap Percent : -%Signing Team: Pittsburgh PenguinsSigning Date: Sep. 8, 2013"

CONTRACT DETAILS - YEAR BY YEAR
Season,Clause,Cap Hit,Cap %,AAV,Performance Bonuses,Signing Bonuses,Base Salary,Total Salary,Minors Salary
2025-26,-,"$1,000,000",1.0%,"$1,000,000",$0,$0,"$1,000,000","$1,000,000",-
2024-25,-,"$875,000",1.0%,"$875,000",$0,"$100,000","$775,000","$875,000",-
2020-21,-,"$6,250,000",7.7%,"$6,250,000",$0,$0,"$4,000,000","$4,000,000",-
2021-22,M-NTC,"$6,250,000",7.7%,"$6,250,000",$0,$0,"$6,000,000","$6,000,000",-
2022-23,M-NTC,"$6,250,000",7.6%,"$6,250,000",$0,$0,"$7,000,000","$7,000,000",-
2023-24,M-NTC,"$6,250,000",7.5%,"$6,250,000",$0,$0,"$8,000,000","$8,000,000",-
2017-18,-,"$3,750,000",5.0%,"$3,750,000",$0,$0,"$3,750,000","$3,750,000",-
2018-19,-,"$3,750,000",4.7%,"$3,750,000",$0,$0,"$3,750,000","$3,750,000",-
2019-20,-,"$3,750,000",4.6%,"$3,750,000",$0,$0,"$3,750,000","$3,750,000",-
2013-14,-,"$650,833",1.0%,"$925,000",$0,"$92,500",-,-,-
2014-15,-,"$628,333",0.9%,"$902,500","$282,500","$92,500","$550,000","$642,500","$62,500"
2015-16,-,"$628,333",0.9%,"$902,500","$282,500","$92,500","$575,000","$667,500","$62,500"
2016-17,-,"$628,333",0.9%,"$902,500","$257,500",$0,"$575,000","$575,000","$62,500"

