PLAYER CONTRACT SUMMARY
Player Name,Juuso#4 Valimaki
NHL Player ID,8479976
Official Name,Juuso Välimäki
Current Team,CGY
Position,D
Number,#6
Export Date,2025-10-17 12:34:09

DATA SUMMARY
Total Contracts,4
Total Contract Details,9

CONTRACTS
Type,Team,Signing Date,Length (Years),Total Value,Cap Hit,Expiry Status
Standard Contract (Extension),UTA,2024-06-30,2,4000000,,"UFACap Percent : 2.1%Signing Team: Utah Hockey ClubSigning Date: Jun. 30, 2024"
Standard Contract (Extension),ARI,2023-01-24,1,1000000,,"RFA (Arb)Cap Percent : -%Signing Team: Arizona CoyotesSigning Date: Jan. 24, 2023"
Standard Contract,CGY,2021-08-20,2,3100000,,"RFA (Arb)Cap Percent : -%Signing Team: Calgary FlamesSigning Date: Aug. 20, 2021"
Entry-Level Contract,CGY,2017-07-21,3,4050000,,"10.2(c)Cap Percent : -%Signing Team: Calgary FlamesSigning Date: Jul. 21, 2017"

CONTRACT DETAILS - YEAR BY YEAR
Season,Clause,Cap Hit,Cap %,AAV,Performance Bonuses,Signing Bonuses,Base Salary,Total Salary,Minors Salary
2024-25,-,"$2,000,000",2.3%,"$2,000,000",$0,$0,"$2,000,000","$2,000,000",-
2025-26,-,"$2,000,000",2.1%,"$2,000,000",$0,$0,"$2,000,000","$2,000,000",-
2023-24,-,"$1,000,000",1.2%,"$1,000,000",$0,$0,"$1,000,000","$1,000,000",-
2021-22,-,"$1,550,000",1.9%,"$1,550,000",$0,$0,"$1,100,000","$1,100,000",-
2022-23,-,"$1,550,000",1.9%,"$1,550,000",$0,$0,"$2,000,000","$2,000,000",-
2017-18,-,"$925,000",1.2%,"$1,350,000",$0,"$92,500",-,-,-
2018-19,-,"$894,166",1.1%,"$1,319,166","$425,000","$92,500","$832,500","$925,000","$70,000"
2019-20,-,"$894,166",1.1%,"$1,319,166","$425,000","$92,500","$832,500","$925,000","$70,000"
2020-21,-,"$894,166",1.1%,"$1,319,166","$425,000",$0,"$832,500","$832,500","$70,000"

