PLAYER CONTRACT SUMMARY
Player Name,Brad#17 Stuart
NHL Player ID,8467331
Official Name,Brad Stuart
Current Team,COL
Position,D
Number,#17
Export Date,2025-10-17 15:57:06

DATA SUMMARY
Total Contracts,5
Total Contract Details,12

CONTRACTS
Type,Team,Signing Date,Length (Years),Total Value,Cap Hit,Expiry Status
35+ Contract (Extension),COL,2014-09-29,2,7200000,,"UFACap Percent : -%Signing Team: Colorado AvalancheSigning Date: Sep. 29, 2014"
Standard Contract (Extension),SJS,2012-06-15,3,10800000,,"UFACap Percent : -%Signing Team: San Jose SharksSigning Date: Jun. 15, 2012"
Standard Contract,DET,2008-07-01,4,15000000,,"UFACap Percent : -%Signing Team: Detroit Red WingsSigning Date: Jul. 1, 2008"
Standard Contract,LAK,2007-07-03,1,3500000,,"UFACap Percent : -%Signing Team: Los Angeles KingsSigning Date: Jul. 3, 2007"
Standard Contract,SJS,2005-08-15,2,4300000,,"UFACap Percent : -%Signing Team: San Jose SharksSigning Date: Aug. 15, 2005"

CONTRACT DETAILS - YEAR BY YEAR
Season,Clause,Cap Hit,Cap %,AAV,Performance Bonuses,Signing Bonuses,Base Salary,Total Salary,Minors Salary
2015-16,M-NTC,"$3,600,000",5.0%,"$3,600,000",$0,$0,"$3,600,000","$3,600,000",-
2016-17,-,"$3,600,000",4.9%,"$3,600,000",$0,$0,"$3,600,000","$3,600,000",-
2012-13,NTC,"$3,600,000",6.0%,"$3,600,000",$0,$0,"$3,600,000","$3,600,000",-
2013-14,M-NTC,"$3,600,000",5.6%,"$3,600,000",$0,$0,"$3,600,000","$3,600,000",-
2014-15,M-NTC,"$3,600,000",5.2%,"$3,600,000",$0,$0,"$3,600,000","$3,600,000",-
2008-09,NTC,"$3,750,000",6.6%,"$3,750,000",$0,$0,"$3,750,000","$3,750,000",-
2009-10,NTC,"$3,750,000",6.6%,"$3,750,000",$0,$0,"$3,750,000","$3,750,000",-
2010-11,-,"$3,750,000",6.3%,"$3,750,000",$0,$0,"$3,750,000","$3,750,000",-
2011-12,-,"$3,750,000",5.8%,"$3,750,000",$0,$0,"$3,750,000","$3,750,000",-
2007-08,-,"$3,500,000",7.0%,"$3,500,000",$0,$0,"$3,500,000","$3,500,000",-
2005-06,-,"$2,150,000",5.5%,"$2,150,000",$0,$0,"$1,900,000","$1,900,000",-
2006-07,-,"$2,150,000",4.9%,"$2,150,000",$0,$0,"$2,400,000","$2,400,000",-

