PLAYER CONTRACT SUMMARY
Player Name,Kris#58 Letang
NHL Player ID,8471724
Official Name,Kris Letang
Current Team,PIT
Position,D
Number,#58
Export Date,2025-10-16 16:43:35

DATA SUMMARY
Total Contracts,4
Total Contract Details,22

CONTRACTS
Type,Team,Signing Date,Length (Years),Total Value,Cap Hit,Expiry Status
35+ Contract (Extension),PIT,2022-07-07,6,36600000,,"UFACap Percent : 6.4%Signing Team: Pittsburgh PenguinsSigning Date: Jul. 7, 2022"
Standard Contract (Extension),PIT,2013-07-01,8,58000000,,"UFACap Percent : -%Signing Team: Pittsburgh PenguinsSigning Date: Jul. 1, 2013"
Standard Contract (Extension),PIT,2010-03-30,4,14000000,,"UFACap Percent : -%Signing Team: Pittsburgh PenguinsSigning Date: Mar. 30, 2010"
Entry-Level Contract,PIT,2006-10-02,3,2505000,,"RFACap Percent : -%Signing Team: Pittsburgh PenguinsSigning Date: Oct. 2, 2006"

CONTRACT DETAILS - YEAR BY YEAR
Season,Clause,Cap Hit,Cap %,AAV,Performance Bonuses,Signing Bonuses,Base Salary,Total Salary,Minors Salary
2022-23,NMC,"$6,100,000",7.4%,"$6,100,000",$0,"$4,000,000","$4,000,000","$8,000,000",-
2023-24,NMC,"$6,100,000",7.3%,"$6,100,000",$0,$0,"$8,000,000","$8,000,000",-
2024-25,NMC,"$6,100,000",6.9%,"$6,100,000",$0,$0,"$6,200,000","$6,200,000",-
2025-26,NMC,"$6,100,000",6.4%,"$6,100,000",$0,$0,"$4,800,000","$4,800,000",-
2026-27,"M-NTC, NMC","$6,100,000",5.9%,"$6,100,000",$0,"$3,800,000","$1,000,000","$4,800,000",-
2027-28,"M-NTC, NMC","$6,100,000",5.4%,"$6,100,000",$0,"$3,800,000","$1,000,000","$4,800,000",-
2014-15,"M-NTC, NMC","$7,250,000",10.5%,"$7,250,000",$0,$0,"$7,250,000","$7,250,000",-
2015-16,"M-NTC, NMC","$7,250,000",10.2%,"$7,250,000",$0,$0,"$7,250,000","$7,250,000",-
2016-17,"M-NTC, NMC","$7,250,000",9.9%,"$7,250,000",$0,$0,"$7,250,000","$7,250,000",-
2017-18,"M-NTC, NMC","$7,250,000",9.7%,"$7,250,000",$0,$0,"$7,250,000","$7,250,000",-
2018-19,"M-NTC, NMC","$7,250,000",9.1%,"$7,250,000",$0,$0,"$7,250,000","$7,250,000",-
2019-20,"M-NTC, NMC","$7,250,000",8.9%,"$7,250,000",$0,$0,"$7,250,000","$7,250,000",-
2020-21,"M-NTC, NMC","$7,250,000",8.9%,"$7,250,000",$0,$0,"$7,250,000","$7,250,000",-
2021-22,"M-NTC, NMC","$7,250,000",8.9%,"$7,250,000",$0,$0,"$7,250,000","$7,250,000",-
2010-11,-,"$3,500,000",5.9%,"$3,500,000",$0,$0,"$3,500,000","$3,500,000",-
2011-12,-,"$3,500,000",5.4%,"$3,500,000",$0,$0,"$3,500,000","$3,500,000",-
2012-13,-,"$3,500,000",5.8%,"$3,500,000",$0,$0,"$3,500,000","$3,500,000",-
2013-14,-,"$3,500,000",5.4%,"$3,500,000",$0,$0,"$3,500,000","$3,500,000",-
2006-07,-,"$638,333",1.5%,"$850,000",$0,"$85,000",-,-,-
2007-08,-,"$623,333",1.2%,"$835,000","$290,000","$85,000","$475,000","$560,000","$62,500"
2008-09,-,"$623,333",1.1%,"$835,000","$165,000","$85,000","$600,000","$685,000","$62,500"
2009-10,-,"$623,333",1.1%,"$835,000","$180,000",$0,"$625,000","$625,000","$62,500"

