PLAYER CONTRACT SUMMARY
Player Name,Travis#72 Boyd
NHL Player ID,8476329
Official Name,Travis Boyd
Current Team,WSH
Position,C
Number,#72
Export Date,2025-10-18 14:46:18

DATA SUMMARY
Total Contracts,8
Total Contract Details,11

CONTRACTS
Type,Team,Signing Date,Length (Years),Total Value,Cap Hit,Expiry Status
Standard Contract,TOR,2025-07-01,1,775000,,"UFACap Percent : 0.8%Signing Team: Toronto Maple LeafsSigning Date: Jul. 01, 2025"
Standard Contract,MIN,2024-07-01,1,775000,,"UFACap Percent : -%Signing Team: Minnesota WildSigning Date: Jul. 1, 2024"
Standard Contract (Extension),ARI,2022-03-05,2,3500000,,"UFACap Percent : -%Signing Team: Arizona CoyotesSigning Date: Mar. 5, 2022"
Standard Contract,ARI,2021-08-03,1,750000,,"UFACap Percent : -%Signing Team: Arizona CoyotesSigning Date: Aug. 3, 2021"
Standard Contract,TOR,2020-10-10,1,700000,,"UFACap Percent : -%Signing Team: Toronto Maple LeafsSigning Date: Oct. 10, 2020"
Standard Contract,WSH,2018-07-01,2,1600000,,"UFA (No QO)Cap Percent : -%Signing Team: Washington CapitalsSigning Date: Jul. 1, 2018"
Standard Contract,WSH,2017-07-05,1,650000,,"RFA (Arb)Cap Percent : -%Signing Team: Washington CapitalsSigning Date: Jul. 5, 2017"
Entry-Level Contract,WSH,2015-04-01,2,1850000,,"RFA (Arb)Cap Percent : -%Signing Team: Washington CapitalsSigning Date: Apr. 1, 2015"

CONTRACT DETAILS - YEAR BY YEAR
Season,Clause,Cap Hit,Cap %,AAV,Performance Bonuses,Signing Bonuses,Base Salary,Total Salary,Minors Salary
2025-26,-,"$775,000",0.8%,"$775,000",$0,$0,"$775,000","$775,000",-
2024-25,-,"$775,000",0.9%,"$775,000",$0,$0,"$775,000","$775,000","$550,000"
2022-23,-,"$1,750,000",2.1%,"$1,750,000",$0,$0,"$1,500,000","$1,500,000",-
2023-24,-,"$1,750,000",2.1%,"$1,750,000",$0,$0,"$2,000,000","$2,000,000",-
2021-22,-,"$750,000",0.9%,"$750,000",$0,$0,"$750,000","$750,000",-
2020-21,-,"$700,000",0.9%,"$700,000",$0,$0,"$700,000","$700,000",-
2018-19,-,"$800,000",1.0%,"$800,000",$0,$0,"$800,000","$800,000",-
2019-20,-,"$800,000",1.0%,"$800,000",$0,$0,"$800,000","$800,000",-
2017-18,-,"$650,000",0.9%,"$650,000",$0,$0,"$650,000","$650,000","$115,000"
2015-16,-,"$705,000",1.0%,"$925,000","$257,500","$92,500","$575,000","$667,500","$70,000"
2016-17,-,"$705,000",1.0%,"$925,000","$182,500","$92,500","$650,000","$742,500","$70,000"

