PLAYER CONTRACT SUMMARY
Player Name,Ben#17 Hutton
NHL Player ID,8477018
Official Name,Ben Hutton
Current Team,VGK
Position,D
Number,#17
Export Date,2025-10-16 16:52:25

DATA SUMMARY
Total Contracts,7
Total Contract Details,11

CONTRACTS
Type,Team,Signing Date,Length (Years),Total Value,Cap Hit,Expiry Status
Standard Contract (Extension),VGK,2023-12-22,2,1950000,,"UFACap Percent : 1.0%Signing Team: Vegas Golden KnightsSigning Date: Dec. 22, 2023"
Standard Contract (Extension),VGK,2022-03-05,2,1700000,,"UFACap Percent : -%Signing Team: Vegas Golden KnightsSigning Date: Mar. 5, 2022"
Standard Contract,VGK,2021-10-28,1,750000,,"UFACap Percent : -%Signing Team: Vegas Golden KnightsSigning Date: Oct. 28, 2021"
Standard Contract,ANA,2021-01-15,1,950000,,"UFACap Percent : -%Signing Team: Anaheim DucksSigning Date: Jan. 15, 2021"
Standard Contract,LAK,2019-09-18,1,1500000,,"UFACap Percent : -%Signing Team: Los Angeles KingsSigning Date: Sep. 18, 2019"
Standard Contract (Extension),VAN,2016-11-24,2,5600000,,"UFA (No QO)Cap Percent : -%Signing Team: Vancouver CanucksSigning Date: Nov. 24, 2016"
Entry-Level Contract,VAN,2015-03-16,2,1850000,,"RFA (Arb)Cap Percent : -%Signing Team: Vancouver CanucksSigning Date: Mar. 16, 2015"

CONTRACT DETAILS - YEAR BY YEAR
Season,Clause,Cap Hit,Cap %,AAV,Performance Bonuses,Signing Bonuses,Base Salary,Total Salary,Minors Salary
2024-25,-,"$975,000",1.1%,"$975,000",$0,$0,"$975,000","$975,000",-
2025-26,-,"$975,000",1.0%,"$975,000",$0,$0,"$975,000","$975,000",-
2022-23,-,"$850,000",1.0%,"$850,000",$0,$0,"$800,000","$800,000",-
2023-24,-,"$850,000",1.0%,"$850,000",$0,$0,"$900,000","$900,000",-
2021-22,-,"$750,000",0.9%,"$750,000",$0,$0,"$750,000","$750,000",-
2020-21,-,"$950,000",1.2%,"$950,000",$0,$0,"$950,000","$950,000",-
2019-20,-,"$1,500,000",1.8%,"$1,500,000",$0,$0,"$1,500,000","$1,500,000",-
2017-18,-,"$2,800,000",3.7%,"$2,800,000",$0,$0,"$2,800,000","$2,800,000",-
2018-19,-,"$2,800,000",3.5%,"$2,800,000",$0,"$400,000","$2,400,000","$2,800,000",-
2015-16,-,"$896,250",1.3%,"$925,000","$57,500","$92,500","$775,000","$867,500","$70,000"
2016-17,-,"$896,250",1.2%,"$925,000",$0,"$92,500","$832,500","$925,000","$70,000"

