PLAYER CONTRACT SUMMARY
Player Name,Ryan#17 Kesler
NHL Player ID,8470616
Official Name,Ryan Kesler
Current Team,ANA
Position,C
Number,#17
Export Date,2025-10-17 15:15:54

DATA SUMMARY
Total Contracts,5
Total Contract Details,19

CONTRACTS
Type,Team,Signing Date,Length (Years),Total Value,Cap Hit,Expiry Status
Standard Contract (Extension),ANA,2015-07-15,6,41250000,,"UFACap Percent : -%Signing Team: Anaheim DucksSigning Date: Jul. 15, 2015"
Standard Contract (Extension),VAN,2010-03-19,6,30000000,,"UFACap Percent : -%Signing Team: Vancouver CanucksSigning Date: Mar. 19, 2010"
Standard Contract (Extension),VAN,2007-05-24,3,5250000,,"RFA (Arb)Cap Percent : -%Signing Team: Vancouver CanucksSigning Date: May 24, 2007"
Standard Contract (Matched Offer Sheet),VAN,2006-09-14,1,1900000,,"RFA (Arb)Cap Percent : -%Signing Team: Vancouver CanucksSigning Date: Sep. 14, 2006"
Entry-Level Contract,VAN,2003-06-21,3,1672000,,"RFACap Percent : -%Signing Team: Vancouver CanucksSigning Date: Jun. 21, 2003"

CONTRACT DETAILS - YEAR BY YEAR
Season,Clause,Cap Hit,Cap %,AAV,Performance Bonuses,Signing Bonuses,Base Salary,Total Salary,Minors Salary
2016-17,NMC,"$6,875,000",9.4%,"$6,875,000",$0,$0,"$7,875,000","$7,875,000",-
2017-18,NMC,"$6,875,000",9.2%,"$6,875,000",$0,$0,"$6,675,000","$6,675,000",-
2018-19,NMC,"$6,875,000",8.6%,"$6,875,000",$0,$0,"$6,675,000","$6,675,000",-
2019-20,NMC,"$6,875,000",8.4%,"$6,875,000",$0,$0,"$6,675,000","$6,675,000",-
2020-21,NMC,"$6,875,000",8.4%,"$6,875,000",$0,$0,"$6,675,000","$6,675,000",-
2021-22,M-NTC,"$6,875,000",8.4%,"$6,875,000",$0,$0,"$6,675,000","$6,675,000",-
2010-11,-,"$5,000,000",8.4%,"$5,000,000",$0,"$1,500,000","$3,500,000","$5,000,000",-
2011-12,-,"$5,000,000",7.8%,"$5,000,000",$0,"$750,000","$4,250,000","$5,000,000",-
2012-13,NTC,"$5,000,000",8.3%,"$5,000,000",$0,$0,"$5,000,000","$5,000,000",-
2013-14,NTC,"$5,000,000",7.8%,"$5,000,000",$0,$0,"$5,000,000","$5,000,000",-
2014-15,NTC,"$5,000,000",7.2%,"$5,000,000",$0,$0,"$5,000,000","$5,000,000",-
2015-16,NTC,"$5,000,000",7.0%,"$5,000,000",$0,$0,"$5,000,000","$5,000,000",-
2007-08,-,"$1,750,000",3.5%,"$1,750,000",$0,$0,"$1,750,000","$1,750,000",-
2008-09,-,"$1,750,000",3.1%,"$1,750,000",$0,$0,"$1,750,000","$1,750,000",-
2009-10,-,"$1,750,000",3.1%,"$1,750,000",$0,$0,"$1,750,000","$1,750,000",-
2006-07,-,"$1,900,000",4.3%,"$1,900,000",$0,$0,"$1,900,000","$1,900,000",-
2003-04,-,"$722,000",-,"$722,000",$0,$0,"$950,000","$950,000",-
2004-05,-,$24,-,-,$0,$0,-,-,-
2005-06,-,"$722,000",1.9%,"$722,000",$0,$0,"$722,000","$722,000",-

