PLAYER CONTRACT SUMMARY
Player Name,Travis#52 Hamonic
NHL Player ID,8474612
Official Name,Travis Hamonic
Current Team,DET
Position,D
Number,#52
Export Date,2025-10-16 16:31:06

DATA SUMMARY
Total Contracts,6
Total Contract Details,16

CONTRACTS
Type,Team,Signing Date,Length (Years),Total Value,Cap Hit,Expiry Status
Standard Contract,DET,2025-08-15,1,1000000,,"UFACap Percent : 1.0%Signing Team: Detroit Red WingsSigning Date: Aug. 15, 2025"
Standard Contract,OTT,2023-07-04,2,2200000,,"UFACap Percent : -%Signing Team: Ottawa SenatorsSigning Date: Jul. 4, 2023"
Standard Contract,VAN,2021-07-28,2,6000000,,"UFACap Percent : -%Signing Team: Vancouver CanucksSigning Date: Jul. 28, 2021"
Standard Contract,VAN,2021-01-12,1,1250000,,"UFACap Percent : -%Signing Team: Vancouver CanucksSigning Date: Jan. 12, 2021"
Standard Contract,NYI,2013-07-05,7,27000000,,"UFACap Percent : -%Signing Team: New York IslandersSigning Date: Jul. 5, 2013"
Entry-Level Contract,NYI,2010-05-27,3,2625000,,"RFACap Percent : -%Signing Team: New York IslandersSigning Date: May 27, 2010"

CONTRACT DETAILS - YEAR BY YEAR
Season,Clause,Cap Hit,Cap %,AAV,Performance Bonuses,Signing Bonuses,Base Salary,Total Salary,Minors Salary
2025-26,-,"$1,000,000",1.0%,"$1,000,000",$0,$0,"$1,000,000","$1,000,000",-
2023-24,NMC,"$1,100,000",1.3%,"$1,100,000",$0,$0,"$1,100,000","$1,100,000",-
2024-25,NMC,"$1,100,000",1.3%,"$1,100,000",$0,$0,"$1,100,000","$1,100,000",-
2021-22,M-NTC,"$3,000,000",3.7%,"$3,000,000",$0,$0,"$2,750,000","$2,750,000",-
2022-23,-,"$3,000,000",3.6%,"$3,000,000",$0,"$1,250,000","$2,000,000","$3,250,000",-
2020-21,NMC,"$1,250,000",1.5%,"$1,250,000",$0,$0,"$1,250,000","$1,250,000",-
2013-14,-,"$3,857,143",6.0%,"$3,857,143",$0,$0,"$1,250,000","$1,250,000",-
2014-15,-,"$3,857,143",5.6%,"$3,857,143",$0,$0,"$2,500,000","$2,500,000",-
2015-16,-,"$3,857,143",5.4%,"$3,857,143",$0,$0,"$3,750,000","$3,750,000",-
2016-17,-,"$3,857,143",5.3%,"$3,857,143",$0,$0,"$4,875,000","$4,875,000",-
2017-18,-,"$3,857,143",5.1%,"$3,857,143",$0,$0,"$4,875,000","$4,875,000",-
2018-19,-,"$3,857,143",4.9%,"$3,857,143",$0,$0,"$4,875,000","$4,875,000",-
2019-20,-,"$3,857,143",4.7%,"$3,857,143",$0,$0,"$4,875,000","$4,875,000",-
2010-11,-,"$875,000",1.5%,"$875,000",$0,"$87,500","$787,500","$875,000","$65,000"
2011-12,-,"$875,000",1.4%,"$875,000",$0,"$87,500","$787,500","$875,000","$65,000"
2012-13,-,"$875,000",1.5%,"$875,000",$0,"$87,500","$787,500","$875,000","$65,000"

