PLAYER CONTRACT SUMMARY
Player Name,Juuse#74 Saros
NHL Player ID,8477424
Official Name,Juuse Saros
Current Team,NSH
Position,G
Number,#74
Export Date,2025-10-16 16:38:31

DATA SUMMARY
Total Contracts,4
Total Contract Details,18

CONTRACTS
Type,Team,Signing Date,Length (Years),Total Value,Cap Hit,Expiry Status
Standard Contract (Extension),NSH,2024-07-01,8,61920000,,"UFACap Percent : 8.1%Signing Team: Nashville PredatorsSigning Date: Jul. 1, 2024"
Standard Contract,NSH,2021-08-16,4,20000000,,"UFACap Percent : -%Signing Team: Nashville PredatorsSigning Date: Aug. 16, 2021"
Standard Contract,NSH,2018-07-16,3,4500000,,"RFA (Arb)Cap Percent : -%Signing Team: Nashville PredatorsSigning Date: Jul. 16, 2018"
Entry-Level Contract,NSH,2015-06-16,3,2775000,,"RFACap Percent : -%Signing Team: Nashville PredatorsSigning Date: Jun. 16, 2015"

CONTRACT DETAILS - YEAR BY YEAR
Season,Clause,Cap Hit,Cap %,AAV,Performance Bonuses,Signing Bonuses,Base Salary,Total Salary,Minors Salary
2025-26,NMC,"$7,740,000",8.1%,"$7,740,000",$0,"$2,000,000","$9,020,000","$11,020,000",-
2026-27,NMC,"$7,740,000",7.4%,"$7,740,000",$0,"$2,000,000","$7,000,000","$9,000,000",-
2027-28,NMC,"$7,740,000",6.8%,"$7,740,000",$0,"$3,000,000","$4,000,000","$7,000,000",-
2028-29,NMC,"$7,740,000",6.3%,"$7,740,000",$0,"$3,000,000","$3,980,000","$6,980,000",-
2029-30,NMC,"$7,740,000",5.9%,"$7,740,000",$0,$0,"$6,980,000","$6,980,000",-
2030-31,NMC,"$7,740,000",5.6%,"$7,740,000",$0,$0,"$6,980,000","$6,980,000",-
2031-32,NMC,"$7,740,000",5.3%,"$7,740,000",$0,$0,"$6,980,000","$6,980,000",-
2032-33,NMC,"$7,740,000",5.0%,"$7,740,000",$0,$0,"$6,980,000","$6,980,000",-
2021-22,-,"$5,000,000",6.1%,"$5,000,000",$0,$0,"$4,000,000","$4,000,000",-
2022-23,-,"$5,000,000",6.1%,"$5,000,000",$0,$0,"$5,000,000","$5,000,000",-
2023-24,-,"$5,000,000",6.0%,"$5,000,000",$0,$0,"$6,000,000","$6,000,000",-
2024-25,-,"$5,000,000",5.7%,"$5,000,000",$0,$0,"$5,000,000","$5,000,000",-
2018-19,-,"$1,500,000",1.9%,"$1,500,000",$0,$0,"$1,500,000","$1,500,000",-
2019-20,-,"$1,500,000",1.8%,"$1,500,000",$0,$0,"$1,500,000","$1,500,000",-
2020-21,-,"$1,500,000",1.8%,"$1,500,000",$0,$0,"$1,500,000","$1,500,000",-
2015-16,-,"$692,500",1.0%,"$925,000","$257,500","$92,500","$575,000","$667,500","$70,000"
2016-17,-,"$692,500",0.9%,"$925,000","$257,500","$92,500","$575,000","$667,500","$70,000"
2017-18,-,"$692,500",0.9%,"$925,000","$182,500","$92,500","$650,000","$742,500","$70,000"

