PLAYER CONTRACT SUMMARY
Player Name,Evan#17 Rodrigues
NHL Player ID,8478542
Official Name,Evan Rodrigues
Current Team,FLA
Position,C
Number,#17
Export Date,2025-10-16 16:32:56

DATA SUMMARY
Total Contracts,7
Total Contract Details,12

CONTRACTS
Type,Team,Signing Date,Length (Years),Total Value,Cap Hit,Expiry Status
Standard Contract,FLA,2023-07-02,4,12000000,,"UFACap Percent : 3.1%Signing Team: Florida PanthersSigning Date: Jul. 2, 2023"
Standard Contract,COL,2022-09-12,1,2000000,,"UFACap Percent : -%Signing Team: Colorado AvalancheSigning Date: Sep. 12, 2022"
Standard Contract,PIT,2021-07-28,1,1000000,,"UFACap Percent : -%Signing Team: Pittsburgh PenguinsSigning Date: Jul. 28, 2021"
Standard Contract,PIT,2020-10-09,1,700000,,"UFACap Percent : -%Signing Team: Pittsburgh PenguinsSigning Date: Oct. 9, 2020"
Standard Contract,BUF,2019-07-25,1,2000000,,"UFA (No QO)Cap Percent : -%Signing Team: Buffalo SabresSigning Date: Jul. 25, 2019"
Standard Contract,BUF,2017-07-27,2,1300000,,"RFA (Arb)Cap Percent : -%Signing Team: Buffalo SabresSigning Date: Jul. 27, 2017"
Entry-Level Contract,BUF,2015-04-22,2,1850000,,"RFA (Arb)Cap Percent : -%Signing Team: Buffalo SabresSigning Date: Apr. 22, 2015"

CONTRACT DETAILS - YEAR BY YEAR
Season,Clause,Cap Hit,Cap %,AAV,Performance Bonuses,Signing Bonuses,Base Salary,Total Salary,Minors Salary
2023-24,-,"$3,000,000",3.6%,"$3,000,000",$0,"$2,225,000","$775,000","$3,000,000",-
2024-25,-,"$3,000,000",3.4%,"$3,000,000",$0,"$2,225,000","$775,000","$3,000,000",-
2025-26,-,"$3,000,000",3.1%,"$3,000,000",$0,"$2,225,000","$775,000","$3,000,000",-
2026-27,-,"$3,000,000",2.9%,"$3,000,000",$0,"$2,225,000","$775,000","$3,000,000",-
2022-23,-,"$2,000,000",2.4%,"$2,000,000",$0,$0,"$2,000,000","$2,000,000",-
2021-22,-,"$1,000,000",1.2%,"$1,000,000",$0,$0,"$1,000,000","$1,000,000",-
2020-21,-,"$700,000",0.9%,"$700,000",$0,$0,"$700,000","$700,000",-
2019-20,-,"$2,000,000",2.5%,"$2,000,000",$0,$0,"$2,000,000","$2,000,000",-
2017-18,-,"$650,000",0.9%,"$650,000",$0,$0,"$650,000","$650,000","$225,000"
2018-19,-,"$650,000",0.8%,"$650,000",$0,$0,"$650,000","$650,000","$650,000"
2015-16,-,"$842,500",1.2%,"$925,000","$82,500","$92,500","$750,000","$842,500","$70,000"
2016-17,-,"$842,500",1.2%,"$925,000","$82,500","$92,500","$750,000","$842,500","$70,000"

