PLAYER CONTRACT SUMMARY
Player Name,Brett#22 Pesce
NHL Player ID,8477488
Official Name,Brett Pesce
Current Team,NJD
Position,D
Number,#22
Export Date,2025-10-16 16:37:24

DATA SUMMARY
Total Contracts,3
Total Contract Details,15

CONTRACTS
Type,Team,Signing Date,Length (Years),Total Value,Cap Hit,Expiry Status
Standard Contract,NJD,2024-07-01,6,33000000,,"UFACap Percent : 5.8%Signing Team: New Jersey DevilsSigning Date: Jul. 1, 2024"
Standard Contract (Extension),CAR,2017-08-01,6,24150000,,"UFACap Percent : -%Signing Team: Carolina HurricanesSigning Date: Aug. 1, 2017"
Entry-Level Contract,CAR,2015-03-28,3,2775000,,"RFACap Percent : -%Signing Team: Carolina HurricanesSigning Date: Mar. 28, 2015"

CONTRACT DETAILS - YEAR BY YEAR
Season,Clause,Cap Hit,Cap %,AAV,Performance Bonuses,Signing Bonuses,Base Salary,Total Salary,Minors Salary
2024-25,NTC,"$5,500,000",6.3%,"$5,500,000",$0,"$5,000,000","$2,000,000","$7,000,000",-
2025-26,NTC,"$5,500,000",5.8%,"$5,500,000",$0,"$4,000,000","$2,000,000","$6,000,000",-
2026-27,NTC,"$5,500,000",5.3%,"$5,500,000",$0,"$2,000,000","$4,000,000","$6,000,000",-
2027-28,M-NTC,"$5,500,000",4.8%,"$5,500,000",$0,"$2,500,000","$3,100,000","$5,600,000",-
2028-29,M-NTC,"$5,500,000",4.5%,"$5,500,000",$0,"$1,000,000","$3,200,000","$4,200,000",-
2029-30,M-NTC,"$5,500,000",4.2%,"$5,500,000",$0,$0,"$4,200,000","$4,200,000",-
2018-19,-,"$4,025,000",5.1%,"$4,025,000",$0,$0,"$4,025,000","$4,025,000",-
2019-20,-,"$4,025,000",4.9%,"$4,025,000",$0,$0,"$4,025,000","$4,025,000",-
2020-21,-,"$4,025,000",4.9%,"$4,025,000",$0,$0,"$4,025,000","$4,025,000",-
2021-22,-,"$4,025,000",4.9%,"$4,025,000",$0,$0,"$4,025,000","$4,025,000",-
2022-23,M-NTC,"$4,025,000",4.9%,"$4,025,000",$0,$0,"$4,025,000","$4,025,000",-
2023-24,M-NTC,"$4,025,000",4.8%,"$4,025,000",$0,$0,"$4,025,000","$4,025,000",-
2015-16,-,"$809,167",1.1%,"$925,000","$182,500","$92,500","$650,000","$742,500","$70,000"
2016-17,-,"$809,167",1.1%,"$925,000","$132,500","$92,500","$700,000","$792,500","$70,000"
2017-18,-,"$809,167",1.1%,"$925,000","$32,500","$92,500","$800,000","$892,500","$70,000"

