PLAYER CONTRACT SUMMARY
Player Name,David#46 Krejci
NHL Player ID,8471276
Official Name,David Krejci
Current Team,BOS
Position,C
Number,#46
Export Date,2025-10-17 13:02:11

DATA SUMMARY
Total Contracts,5
Total Contract Details,16

CONTRACTS
Type,Team,Signing Date,Length (Years),Total Value,Cap Hit,Expiry Status
35+ Contract,BOS,2022-08-08,1,3000000,,"UFACap Percent : -%Signing Team: Boston BruinsSigning Date: Aug. 8, 2022"
Standard Contract (Extension),BOS,2014-09-07,6,43500000,,"UFACap Percent : -%Signing Team: Boston BruinsSigning Date: Sep. 7, 2014"
Standard Contract (Extension),BOS,2011-12-01,3,15750000,,"UFACap Percent : -%Signing Team: Boston BruinsSigning Date: Dec. 1, 2011"
Standard Contract (Extension),BOS,2009-06-02,3,11250000,,"RFA (Arb)Cap Percent : -%Signing Team: Boston BruinsSigning Date: Jun. 2, 2009"
Entry-Level Contract,BOS,2006-05-22,3,2650000,,"RFACap Percent : -%Signing Team: Boston BruinsSigning Date: May 22, 2006"

CONTRACT DETAILS - YEAR BY YEAR
Season,Clause,Cap Hit,Cap %,AAV,Performance Bonuses,Signing Bonuses,Base Salary,Total Salary,Minors Salary
2022-23,NTC,"$1,000,000",1.2%,"$3,000,000","$2,000,000",$0,"$1,000,000","$1,000,000",-
2015-16,NMC,"$7,250,000",10.2%,"$7,250,000",$0,$0,"$7,250,000","$7,250,000",-
2016-17,NMC,"$7,250,000",9.9%,"$7,250,000",$0,$0,"$7,250,000","$7,250,000",-
2017-18,NMC,"$7,250,000",9.7%,"$7,250,000",$0,$0,"$7,500,000","$7,500,000",-
2018-19,NMC,"$7,250,000",9.1%,"$7,250,000",$0,$0,"$7,500,000","$7,500,000",-
2019-20,M-NTC,"$7,250,000",8.9%,"$7,250,000",$0,$0,"$7,000,000","$7,000,000",-
2020-21,M-NTC,"$7,250,000",8.9%,"$7,250,000",$0,$0,"$7,000,000","$7,000,000",-
2012-13,-,"$5,250,000",8.8%,"$5,250,000",$0,$0,"$5,250,000","$5,250,000",-
2013-14,M-NTC,"$5,250,000",8.2%,"$5,250,000",$0,$0,"$5,250,000","$5,250,000",-
2014-15,"M-NTC, NMC","$5,250,000",7.6%,"$5,250,000",$0,$0,"$5,250,000","$5,250,000",-
2009-10,-,"$3,750,000",6.6%,"$3,750,000",$0,$0,"$3,500,000","$3,500,000",-
2010-11,-,"$3,750,000",6.3%,"$3,750,000",$0,$0,"$3,750,000","$3,750,000",-
2011-12,-,"$3,750,000",5.8%,"$3,750,000",$0,$0,"$4,000,000","$4,000,000",-
2006-07,-,"$766,667",1.7%,"$883,333","$125,000","$200,000","$500,000","$700,000","$70,300"
2007-08,-,"$766,667",1.5%,"$883,333","$150,000","$200,000","$575,000","$775,000","$70,300"
2008-09,-,"$766,667",1.4%,"$883,333","$75,000","$200,000","$625,000","$825,000","$70,300"

