PLAYER CONTRACT SUMMARY
Player Name,Jake#5 Middleton
NHL Player ID,8478136
Official Name,Jake Middleton
Current Team,MIN
Position,D
Number,#5
Export Date,2025-10-16 16:35:19

DATA SUMMARY
Total Contracts,4
Total Contract Details,12

CONTRACTS
Type,Team,Signing Date,Length (Years),Total Value,Cap Hit,Expiry Status
Contract Extension,MIN,2024-07-01,4,17400000,,"UFACap Percent : 4.6%Signing Team: Minnesota WildSigning Date: Jul. 1, 2024"
Standard Contract (Extension),MIN,2022-07-06,3,7350000,,"UFACap Percent : -%Signing Team: Minnesota WildSigning Date: Jul. 6, 2022"
Standard Contract (Extension),SJS,2020-10-05,2,1450000,,"RFA (Arb)Cap Percent : -%Signing Team: San Jose SharksSigning Date: Oct. 5, 2020"
Entry-Level Contract,SJS,2017-09-07,3,2205000,,"RFA (Arb)Cap Percent : -%Signing Team: San Jose SharksSigning Date: Sep. 7, 2017"

CONTRACT DETAILS - YEAR BY YEAR
Season,Clause,Cap Hit,Cap %,AAV,Performance Bonuses,Signing Bonuses,Base Salary,Total Salary,Minors Salary
2025-26,NMC,"$4,350,000",4.6%,"$4,350,000",$0,$0,"$4,600,000","$4,600,000",-
2026-27,M-NTC,"$4,350,000",4.2%,"$4,350,000",$0,$0,"$3,450,000","$3,450,000",-
2027-28,M-NTC,"$4,350,000",3.8%,"$4,350,000",$0,$0,"$4,600,000","$4,600,000",-
2028-29,M-NTC,"$4,350,000",3.5%,"$4,350,000",$0,$0,"$4,750,000","$4,750,000",-
2022-23,-,"$2,450,000",3.0%,"$2,450,000",$0,$0,"$2,800,000","$2,800,000",-
2023-24,-,"$2,450,000",2.9%,"$2,450,000",$0,$0,"$2,500,000","$2,500,000",-
2024-25,-,"$2,450,000",2.8%,"$2,450,000",$0,$0,"$2,050,000","$2,050,000",-
2020-21,-,"$725,000",0.9%,"$725,000",$0,$0,"$700,000","$700,000","$225,000"
2021-22,-,"$725,000",0.9%,"$725,000",$0,$0,"$750,000","$750,000","$225,000"
2017-18,-,"$735,000",1.0%,"$735,000",$0,"$65,000","$650,000","$715,000","$70,000"
2018-19,-,"$735,000",0.9%,"$735,000",$0,"$70,000","$650,000","$720,000","$70,000"
2019-20,-,"$735,000",0.9%,"$735,000",$0,"$70,000","$700,000","$770,000","$70,000"

