PLAYER CONTRACT SUMMARY
Player Name,Mark#61 Stone
NHL Player ID,8475913
Official Name,Mark Stone
Current Team,VGK
Position,R
Number,#61
Export Date,2025-10-16 16:52:19

DATA SUMMARY
Total Contracts,4
Total Contract Details,16

CONTRACTS
Type,Team,Signing Date,Length (Years),Total Value,Cap Hit,Expiry Status
Standard Contract (Extension),VGK,2019-03-08,8,76000000,,"UFACap Percent : 9.9%Signing Team: Vegas Golden KnightsSigning Date: Mar. 8, 2019"
Standard Contract,OTT,2018-08-03,1,7350000,,"UFACap Percent : -%Signing Team: Ottawa SenatorsSigning Date: Aug. 3, 2018"
Standard Contract (Extension),OTT,2015-06-25,3,10500000,,"RFA (Arb)Cap Percent : -%Signing Team: Ottawa SenatorsSigning Date: Jun. 25, 2015"
Entry-Level Contract,OTT,2011-09-20,3,2700000,,"RFACap Percent : -%Signing Team: Ottawa SenatorsSigning Date: Sep. 20, 2011"

CONTRACT DETAILS - YEAR BY YEAR
Season,Clause,Cap Hit,Cap %,AAV,Performance Bonuses,Signing Bonuses,Base Salary,Total Salary,Minors Salary
2019-20,NMC,"$9,500,000",11.7%,"$9,500,000",$0,"$9,000,000","$3,000,000","$12,000,000",-
2020-21,NMC,"$9,500,000",11.7%,"$9,500,000",$0,"$7,000,000","$1,000,000","$8,000,000",-
2021-22,NMC,"$9,500,000",11.7%,"$9,500,000",$0,"$5,000,000","$7,000,000","$12,000,000",-
2022-23,NMC,"$9,500,000",11.5%,"$9,500,000",$0,"$7,000,000","$1,000,000","$8,000,000",-
2023-24,NMC,"$9,500,000",11.4%,"$9,500,000",$0,"$5,000,000","$6,000,000","$11,000,000",-
2024-25,NMC,"$9,500,000",10.8%,"$9,500,000",$0,"$5,000,000","$6,000,000","$11,000,000",-
2025-26,NMC,"$9,500,000",9.9%,"$9,500,000",$0,"$5,000,000","$3,000,000","$8,000,000",-
2026-27,NMC,"$9,500,000",9.1%,"$9,500,000",$0,"$5,000,000","$1,000,000","$6,000,000",-
2018-19,-,"$7,350,000",9.2%,"$7,350,000",$0,$0,"$7,350,000","$7,350,000",-
2015-16,-,"$3,500,000",4.9%,"$3,500,000",$0,$0,"$2,250,000","$2,250,000",-
2016-17,-,"$3,500,000",4.8%,"$3,500,000",$0,$0,"$3,750,000","$3,750,000",-
2017-18,-,"$3,500,000",4.7%,"$3,500,000",$0,$0,"$4,500,000","$4,500,000",-
2011-12,-,"$630,000",1.0%,"$900,000",$0,"$80,000",-,-,-
2012-13,-,"$603,333",1.0%,"$873,333","$295,000","$80,000","$525,000","$605,000","$67,500"
2013-14,-,"$603,333",0.9%,"$873,333","$270,000","$80,000","$550,000","$630,000","$67,500"
2014-15,-,"$603,333",0.9%,"$873,333","$245,000",$0,"$575,000","$575,000","$67,500"

