PLAYER CONTRACT SUMMARY
Player Name,Kevin#12 Porter
NHL Player ID,8471331
Official Name,Kevin Porter
Current Team,PIT
Position,C
Number,#11
Export Date,2025-10-17 15:52:23

DATA SUMMARY
Total Contracts,8
Total Contract Details,11

CONTRACTS
Type,Team,Signing Date,Length (Years),Total Value,Cap Hit,Expiry Status
Standard Contract,BUF,2017-07-01,2,1300000,,"UFACap Percent : -%Signing Team: Buffalo SabresSigning Date: Jul. 1, 2017"
Standard Contract (Extension),PIT,2016-06-20,1,575000,,"UFACap Percent : -%Signing Team: Pittsburgh PenguinsSigning Date: Jun. 20, 2016"
Standard Contract,PIT,2015-07-01,1,575000,,"UFACap Percent : -%Signing Team: Pittsburgh PenguinsSigning Date: Jul. 1, 2015"
Standard Contract,DET,2014-07-01,1,600000,,"UFACap Percent : -%Signing Team: Detroit Red WingsSigning Date: Jul. 1, 2014"
Standard Contract,BUF,2012-07-06,2,1075000,,"UFACap Percent : -%Signing Team: Buffalo SabresSigning Date: Jul. 6, 2012"
Standard Contract,COL,2011-07-09,1,850000,,"UFACap Percent : -%Signing Team: Colorado AvalancheSigning Date: Jul. 9, 2011"
Standard Contract (Extension),COL,2010-06-17,1,660000,,"RFA (Arb)Cap Percent : -%Signing Team: Colorado AvalancheSigning Date: Jun. 17, 2010"
Entry-Level Contract,COL,2008-04-14,2,1908500,,"RFA (Arb)Cap Percent : -%Signing Team: Colorado AvalancheSigning Date: Apr. 14, 2008"

CONTRACT DETAILS - YEAR BY YEAR
Season,Clause,Cap Hit,Cap %,AAV,Performance Bonuses,Signing Bonuses,Base Salary,Total Salary,Minors Salary
2017-18,-,"$650,000",0.9%,"$650,000",$0,$0,"$650,000","$650,000","$300,000"
2018-19,-,"$650,000",0.8%,"$650,000",$0,$0,"$650,000","$650,000","$300,000"
2016-17,-,"$575,000",0.8%,"$575,000",$0,$0,"$575,000","$575,000","$200,000"
2015-16,-,"$575,000",0.8%,"$575,000",$0,$0,"$575,000","$575,000","$250,000"
2014-15,-,"$600,000",0.9%,"$600,000",$0,$0,"$600,000","$600,000","$300,000"
2012-13,-,"$537,500",0.9%,"$537,500",$0,$0,"$525,000","$525,000","$105,000"
2013-14,-,"$537,500",0.8%,"$537,500",$0,$0,"$550,000","$550,000","$550,000"
2011-12,-,"$850,000",1.3%,"$850,000",$0,$0,"$850,000","$850,000",-
2010-11,-,"$660,000",1.1%,"$660,000",$0,$0,"$660,000","$660,000","$62,500"
2008-09,-,"$885,000",1.6%,"$954,250","$88,500",$0,"$895,000","$895,000","$65,000"
2009-10,-,"$885,000",1.6%,"$954,250","$50,000",$0,"$875,000","$875,000","$65,000"

