PLAYER CONTRACT SUMMARY
Player Name,Nick#14 Suzuki
NHL Player ID,8480018
Official Name,Nick Suzuki
Current Team,MTL
Position,C
Number,#14
Export Date,2025-10-16 16:35:59

DATA SUMMARY
Total Contracts,2
Total Contract Details,13

CONTRACTS
Type,Team,Signing Date,Length (Years),Total Value,Cap Hit,Expiry Status
Standard Contract (Extension),MTL,2021-10-12,8,63000000,,"UFACap Percent : 8.2%Signing Team: Montreal CanadiensSigning Date: Oct. 12, 2021"
Entry-Level Contract,VGK,2017-07-15,3,4162500,,"RFACap Percent : -%Signing Team: Vegas Golden KnightsSigning Date: Jul. 15, 2017"

CONTRACT DETAILS - YEAR BY YEAR
Season,Clause,Cap Hit,Cap %,AAV,Performance Bonuses,Signing Bonuses,Base Salary,Total Salary,Minors Salary
2022-23,-,"$7,875,000",9.5%,"$7,875,000",$0,"$4,000,014","$5,999,986","$10,000,000",-
2023-24,-,"$7,875,000",9.4%,"$7,875,000",$0,$0,"$10,000,000","$10,000,000",-
2024-25,-,"$7,875,000",8.9%,"$7,875,000",$0,$0,"$10,000,000","$10,000,000",-
2025-26,-,"$7,875,000",8.2%,"$7,875,000",$0,$0,"$8,750,000","$8,750,000",-
2026-27,M-NTC,"$7,875,000",7.6%,"$7,875,000",$0,$0,"$6,250,000","$6,250,000",-
2027-28,M-NTC,"$7,875,000",6.9%,"$7,875,000",$0,$0,"$6,000,000","$6,000,000",-
2028-29,M-NTC,"$7,875,000",6.4%,"$7,875,000",$0,"$3,000,000","$3,000,000","$6,000,000",-
2029-30,M-NTC,"$7,875,000",6.0%,"$7,875,000",$0,"$3,000,000","$3,000,000","$6,000,000",-
2017-18,-,"$925,000",1.2%,"$1,387,500",$0,"$92,500",-,-,-
2018-19,-,"$894,167",1.1%,"$1,356,667",$0,"$92,500",-,-,-
2019-20,-,"$863,333",1.1%,"$1,325,833","$425,000","$92,500","$832,500","$925,000","$70,000"
2020-21,-,"$863,333",1.1%,"$1,325,833","$425,000",$0,"$832,500","$832,500","$70,000"
2021-22,-,"$863,333",1.1%,"$1,325,833","$537,500",$0,"$832,500","$832,500","$70,000"

