PLAYER CONTRACT SUMMARY
Player Name,Semyon#40 Varlamov
NHL Player ID,8473575
Official Name,Semyon Varlamov
Current Team,NYI
Position,G
Number,#40
Export Date,2025-10-16 16:39:39

DATA SUMMARY
Total Contracts,5
Total Contract Details,20

CONTRACTS
Type,Team,Signing Date,Length (Years),Total Value,Cap Hit,Expiry Status
35+ Contract,NYI,2023-07-01,4,11000000,,"UFACap Percent : 2.9%Signing Team: New York IslandersSigning Date: Jul. 1, 2023"
Standard Contract,NYI,2019-07-01,4,20000000,,"UFACap Percent : -%Signing Team: New York IslandersSigning Date: Jul. 1, 2019"
Standard Contract (Extension),COL,2014-01-30,5,29500000,,"UFACap Percent : -%Signing Team: Colorado AvalancheSigning Date: Jan. 30, 2014"
Standard Contract,COL,2011-07-02,3,8500000,,"RFA (Arb)Cap Percent : -%Signing Team: Colorado AvalancheSigning Date: Jul. 2, 2011"
Entry-Level Contract,WSH,2007-06-11,3,2550000,,"RFACap Percent : -%Signing Team: Washington CapitalsSigning Date: Jun. 11, 2007"

CONTRACT DETAILS - YEAR BY YEAR
Season,Clause,Cap Hit,Cap %,AAV,Performance Bonuses,Signing Bonuses,Base Salary,Total Salary,Minors Salary
2023-24,NTC,"$2,750,000",3.3%,"$2,750,000",$0,$0,"$2,750,000","$2,750,000",-
2024-25,NTC,"$2,750,000",3.1%,"$2,750,000",$0,$0,"$2,750,000","$2,750,000",-
2025-26,M-NTC,"$2,750,000",2.9%,"$2,750,000",$0,$0,"$2,750,000","$2,750,000",-
2026-27,M-NTC,"$2,750,000",2.6%,"$2,750,000",$0,$0,"$2,750,000","$2,750,000",-
2019-20,NTC,"$5,000,000",6.1%,"$5,000,000",$0,"$2,000,000","$4,000,000","$6,000,000",-
2020-21,NTC,"$5,000,000",6.1%,"$5,000,000",$0,$0,"$4,000,000","$4,000,000",-
2021-22,M-NTC,"$5,000,000",6.1%,"$5,000,000",$0,$0,"$6,000,000","$6,000,000",-
2022-23,M-NTC,"$5,000,000",6.1%,"$5,000,000",$0,$0,"$4,000,000","$4,000,000",-
2014-15,-,"$5,900,000",8.6%,"$5,900,000",$0,$0,"$6,250,000","$6,250,000",-
2015-16,-,"$5,900,000",8.3%,"$5,900,000",$0,$0,"$6,000,000","$6,000,000",-
2016-17,-,"$5,900,000",8.1%,"$5,900,000",$0,$0,"$6,000,000","$6,000,000",-
2017-18,-,"$5,900,000",7.9%,"$5,900,000",$0,$0,"$5,750,000","$5,750,000",-
2018-19,-,"$5,900,000",7.4%,"$5,900,000",$0,$0,"$5,500,000","$5,500,000",-
2011-12,-,"$2,833,333",4.4%,"$2,833,333",$0,$0,"$2,500,000","$2,500,000",-
2012-13,-,"$2,833,333",4.7%,"$2,833,333",$0,$0,"$3,000,000","$3,000,000",-
2013-14,-,"$2,833,333",4.4%,"$2,833,333",$0,$0,"$3,000,000","$3,000,000",-
2007-08,-,"$850,000",1.7%,"$850,000",$0,"$85,000",-,-,-
2008-09,-,"$821,667",1.4%,"$821,667",$0,"$85,000","$765,000","$850,000","$62,500"
2009-10,-,"$821,667",1.4%,"$821,667",$0,"$85,000","$765,000","$850,000","$62,500"
2010-11,-,"$821,667",1.4%,"$821,667",$0,$0,"$765,000","$765,000","$62,500"

