PLAYER CONTRACT SUMMARY
Player Name,Mike#63 Ribeiro
NHL Player ID,8467371
Official Name,Mike Ribeiro
Current Team,NSH
Position,C
Number,#63
Export Date,2025-10-17 15:37:40

DATA SUMMARY
Total Contracts,7
Total Contract Details,15

CONTRACTS
Type,Team,Signing Date,Length (Years),Total Value,Cap Hit,Expiry Status
35+ Contract,NSH,2015-07-01,2,7000000,,"UFACap Percent : -%Signing Team: Nashville PredatorsSigning Date: Jul. 1, 2015"
Standard Contract,NSH,2014-07-15,1,1050000,,"UFACap Percent : -%Signing Team: Nashville PredatorsSigning Date: Jul. 15, 2014"
Standard Contract,ARI,2013-07-05,4,22000000,,"UFACap Percent : -%Signing Team: Arizona CoyotesSigning Date: Jul. 5, 2013"
Standard Contract (Extension),DAL,2008-01-07,5,25000000,,"UFACap Percent : -%Signing Team: Dallas StarsSigning Date: Jan. 7, 2008"
Standard Contract,DAL,2007-07-12,1,2800000,,"UFACap Percent : -%Signing Team: Dallas StarsSigning Date: Jul. 12, 2007"
Standard Contract,MTL,2006-07-06,1,1900000,,"RFA (Arb)Cap Percent : -%Signing Team: Montreal CanadiensSigning Date: Jul. 6, 2006"
Standard Contract (Extension),MTL,2005-01-18,1,1178000,,"RFA (Arb)Cap Percent : -%Signing Team: Montreal CanadiensSigning Date: Jan. 18, 2005"

CONTRACT DETAILS - YEAR BY YEAR
Season,Clause,Cap Hit,Cap %,AAV,Performance Bonuses,Signing Bonuses,Base Salary,Total Salary,Minors Salary
2015-16,-,"$3,500,000",4.9%,"$3,500,000",$0,$0,"$3,500,000","$3,500,000",-
2016-17,-,"$3,500,000",4.8%,"$3,500,000",$0,$0,"$3,500,000","$3,500,000",-
2014-15,-,"$1,050,000",1.5%,"$1,050,000",$0,$0,"$1,050,000","$1,050,000",-
2013-14,-,"$5,500,000",8.6%,"$5,500,000",$0,$0,"$4,500,000","$4,500,000",-
2014-15,-,"$5,500,000",8.0%,"$5,500,000",$0,$0,"$5,500,000","$5,500,000",-
2015-16,-,"$5,500,000",7.7%,"$5,500,000",$0,$0,"$6,000,000","$6,000,000",-
2016-17,-,"$5,500,000",7.5%,"$5,500,000",$0,$0,"$6,000,000","$6,000,000",-
2008-09,M-NTC,"$5,000,000",8.8%,"$5,000,000",$0,$0,"$5,000,000","$5,000,000",-
2009-10,M-NTC,"$5,000,000",8.8%,"$5,000,000",$0,$0,"$5,000,000","$5,000,000",-
2010-11,M-NTC,"$5,000,000",8.4%,"$5,000,000",$0,$0,"$5,000,000","$5,000,000",-
2011-12,M-NTC,"$5,000,000",7.8%,"$5,000,000",$0,$0,"$5,000,000","$5,000,000",-
2012-13,M-NTC,"$5,000,000",8.3%,"$5,000,000",$0,$0,"$5,000,000","$5,000,000",-
2007-08,-,"$2,800,000",5.6%,"$2,800,000",$0,$0,"$2,800,000","$2,800,000",-
2006-07,-,"$1,900,000",4.3%,"$1,900,000",$0,$0,"$1,900,000","$1,900,000",-
2005-06,-,"$1,178,000",3.0%,"$1,178,000",$0,$0,"$1,178,000","$1,178,000",-

