PLAYER CONTRACT SUMMARY
Player Name,Cam#39 Talbot
NHL Player ID,8475660
Official Name,Cam Talbot
Current Team,DET
Position,G
Number,#39
Export Date,2025-10-16 16:31:18

DATA SUMMARY
Total Contracts,9
Total Contract Details,16

CONTRACTS
Type,Team,Signing Date,Length (Years),Total Value,Cap Hit,Expiry Status
35+ Contract,DET,2024-07-01,2,5000000,,"UFACap Percent : 2.6%Signing Team: Detroit Red WingsSigning Date: Jul. 1, 2024"
35+ Contract,LAK,2023-07-01,1,2000000,,"UFACap Percent : -%Signing Team: Los Angeles KingsSigning Date: Jul. 1, 2023"
Standard Contract,MIN,2020-10-09,3,11000000,,"UFACap Percent : -%Signing Team: Minnesota WildSigning Date: Oct. 9, 2020"
Standard Contract,CGY,2019-07-01,1,2750000,,"UFACap Percent : -%Signing Team: Calgary FlamesSigning Date: Jul. 1, 2019"
Standard Contract (Extension),EDM,2016-01-17,3,12500000,,"UFACap Percent : -%Signing Team: Edmonton OilersSigning Date: Jan. 17, 2016"
Standard Contract (Extension),NYR,2014-12-20,1,1450000,,"UFACap Percent : -%Signing Team: New York RangersSigning Date: Dec. 20, 2014"
Standard Contract (Extension),NYR,2013-02-18,2,1125000,,"UFACap Percent : -%Signing Team: New York RangersSigning Date: Feb. 18, 2013"
Standard Contract,NYR,2012-07-26,1,550000,,"RFA (Arb)Cap Percent : -%Signing Team: New York RangersSigning Date: Jul. 26, 2012"
Entry-Level Contract,NYR,2010-03-30,2,1800000,,"RFA (Arb)Cap Percent : -%Signing Team: New York RangersSigning Date: Mar. 30, 2010"

CONTRACT DETAILS - YEAR BY YEAR
Season,Clause,Cap Hit,Cap %,AAV,Performance Bonuses,Signing Bonuses,Base Salary,Total Salary,Minors Salary
2024-25,-,"$2,500,000",2.8%,"$2,500,000",$0,$0,"$2,500,000","$2,500,000",-
2025-26,-,"$2,500,000",2.6%,"$2,500,000",$0,$0,"$2,500,000","$2,500,000",-
2023-24,NTC,"$1,000,000",1.2%,"$2,000,000","$1,000,000","$225,000","$775,000","$1,000,000",-
2020-21,-,"$3,666,667",4.5%,"$3,666,667",$0,$0,"$4,000,000","$4,000,000",-
2021-22,-,"$3,666,667",4.5%,"$3,666,667",$0,$0,"$4,000,000","$4,000,000",-
2022-23,-,"$3,666,667",4.4%,"$3,666,667",$0,$0,"$3,000,000","$3,000,000",-
2019-20,-,"$2,750,000",3.4%,"$2,750,000",$0,$0,"$2,750,000","$2,750,000",-
2016-17,NMC,"$4,166,666",5.7%,"$4,166,666",$0,"$1,000,000","$3,150,000","$4,150,000",-
2017-18,NMC,"$4,166,666",5.6%,"$4,166,666",$0,$0,"$4,150,000","$4,150,000",-
2018-19,M-NTC,"$4,166,666",5.2%,"$4,166,666",$0,$0,"$4,200,000","$4,200,000",-
2015-16,-,"$1,450,000",2.0%,"$1,450,000",$0,$0,"$1,450,000","$1,450,000",-
2013-14,-,"$562,500",0.9%,"$562,500",$0,$0,"$550,000","$550,000","$125,000"
2014-15,-,"$562,500",0.8%,"$562,500",$0,$0,"$575,000","$575,000","$575,000"
2012-13,-,"$550,000",0.9%,"$550,000",$0,$0,"$550,000","$550,000","$75,000"
2010-11,-,"$665,000",1.1%,"$900,000","$260,000","$90,000","$550,000","$640,000","$67,500"
2011-12,-,"$665,000",1.0%,"$900,000","$210,000","$90,000","$600,000","$690,000","$67,500"

