PLAYER CONTRACT SUMMARY
Player Name,Jason#29 Pominville
NHL Player ID,8469506
Official Name,Jason Pominville
Current Team,MIN
Position,R
Number,#29
Export Date,2025-10-17 15:19:01

DATA SUMMARY
Total Contracts,4
Total Contract Details,14

CONTRACTS
Type,Team,Signing Date,Length (Years),Total Value,Cap Hit,Expiry Status
Standard Contract (Extension),MIN,2013-10-03,5,28000000,,"UFACap Percent : -%Signing Team: Minnesota WildSigning Date: Oct. 3, 2013"
Standard Contract (Extension),BUF,2008-09-18,5,26500000,,"UFACap Percent : -%Signing Team: Buffalo SabresSigning Date: Sep. 18, 2008"
Standard Contract,BUF,2006-07-27,3,3100000,,"RFA (Arb)Cap Percent : -%Signing Team: Buffalo SabresSigning Date: Jul. 27, 2006"
Standard Contract,BUF,2005-08-15,1,450000,,"RFACap Percent : -%Signing Team: Buffalo SabresSigning Date: Aug. 15, 2005"

CONTRACT DETAILS - YEAR BY YEAR
Season,Clause,Cap Hit,Cap %,AAV,Performance Bonuses,Signing Bonuses,Base Salary,Total Salary,Minors Salary
2014-15,NMC,"$5,600,000",8.1%,"$5,600,000",$0,$0,"$6,000,000","$6,000,000",-
2015-16,NMC,"$5,600,000",7.8%,"$5,600,000",$0,$0,"$5,750,000","$5,750,000",-
2016-17,"M-NTC, NMC","$5,600,000",7.7%,"$5,600,000",$0,$0,"$6,250,000","$6,250,000",-
2017-18,"M-NTC, NMC","$5,600,000",7.5%,"$5,600,000",$0,"$2,500,000","$2,500,000","$5,000,000",-
2018-19,"M-NTC, NMC","$5,600,000",7.0%,"$5,600,000",$0,$0,"$5,000,000","$5,000,000",-
2009-10,"M-NTC, NMC","$5,300,000",9.3%,"$5,300,000",$0,$0,"$4,500,000","$4,500,000",-
2010-11,"M-NTC, NMC","$5,300,000",8.9%,"$5,300,000",$0,$0,"$5,500,000","$5,500,000",-
2011-12,"M-NTC, NMC","$5,300,000",8.2%,"$5,300,000",$0,$0,"$5,500,000","$5,500,000",-
2012-13,"M-NTC, NMC","$5,300,000",8.8%,"$5,300,000",$0,$0,"$5,500,000","$5,500,000",-
2013-14,"M-NTC, NMC","$5,300,000",8.2%,"$5,300,000",$0,$0,"$5,500,000","$5,500,000",-
2006-07,-,"$1,033,333",2.3%,"$1,033,333",$0,$0,"$800,000","$800,000",-
2007-08,-,"$1,033,333",2.1%,"$1,033,333",$0,$0,"$925,000","$925,000",-
2008-09,-,"$1,033,333",1.8%,"$1,033,333",$0,$0,"$1,375,000","$1,375,000",-
2005-06,-,"$450,000",1.2%,"$450,000",$0,$0,"$450,000","$450,000",-

