PLAYER CONTRACT SUMMARY
Player Name,Josh#17 Anderson
NHL Player ID,8476981
Official Name,Josh Anderson
Current Team,MTL
Position,R
Number,#17
Export Date,2025-10-16 16:35:29

DATA SUMMARY
Total Contracts,3
Total Contract Details,14

CONTRACTS
Type,Team,Signing Date,Length (Years),Total Value,Cap Hit,Expiry Status
Standard Contract (Extension),MTL,2020-10-08,7,38500000,,"UFACap Percent : 5.8%Signing Team: Montreal CanadiensSigning Date: Oct. 8, 2020"
Standard Contract,CBJ,2017-10-02,3,5550000,,"RFA (Arb)Cap Percent : -%Signing Team: Columbus Blue JacketsSigning Date: Oct. 2, 2017"
Entry-Level Contract,CBJ,2013-11-12,3,2775000,,"RFACap Percent : -%Signing Team: Columbus Blue JacketsSigning Date: Nov. 12, 2013"

CONTRACT DETAILS - YEAR BY YEAR
Season,Clause,Cap Hit,Cap %,AAV,Performance Bonuses,Signing Bonuses,Base Salary,Total Salary,Minors Salary
2020-21,-,"$5,500,000",6.7%,"$5,500,000",$0,$0,"$4,000,000","$4,000,000",-
2021-22,M-NTC,"$5,500,000",6.7%,"$5,500,000",$0,$0,"$4,000,000","$4,000,000",-
2022-23,M-NTC,"$5,500,000",6.7%,"$5,500,000",$0,$0,"$7,000,000","$7,000,000",-
2023-24,M-NTC,"$5,500,000",6.6%,"$5,500,000",$0,$0,"$8,000,000","$8,000,000",-
2024-25,M-NTC,"$5,500,000",6.3%,"$5,500,000",$0,$0,"$7,000,000","$7,000,000",-
2025-26,M-NTC,"$5,500,000",5.8%,"$5,500,000",$0,$0,"$5,000,000","$5,000,000",-
2026-27,M-NTC,"$5,500,000",5.3%,"$5,500,000",$0,$0,"$3,500,000","$3,500,000",-
2017-18,-,"$1,850,000",2.5%,"$1,850,000",$0,$0,"$1,600,000","$1,600,000",-
2018-19,-,"$1,850,000",2.3%,"$1,850,000",$0,$0,"$1,850,000","$1,850,000",-
2019-20,-,"$1,850,000",2.3%,"$1,850,000",$0,$0,"$2,100,000","$2,100,000",-
2013-14,-,"$709,167",1.1%,"$925,000",$0,"$92,500",-,-,-
2014-15,-,"$678,333",1.0%,"$894,167","$282,500","$92,500","$550,000","$642,500","$70,000"
2015-16,-,"$678,333",1.0%,"$894,167","$232,500","$92,500","$600,000","$692,500","$70,000"
2016-17,-,"$678,333",0.9%,"$894,167","$132,500",$0,"$700,000","$700,000","$70,000"

