PLAYER CONTRACT SUMMARY
Player Name,Ales#83 Hemsky
NHL Player ID,8469466
Official Name,Ales Hemsky
Current Team,DAL
Position,R
Number,#83
Export Date,2025-10-17 15:32:46

DATA SUMMARY
Total Contracts,5
Total Contract Details,13

CONTRACTS
Type,Team,Signing Date,Length (Years),Total Value,Cap Hit,Expiry Status
Standard Contract,MTL,2017-07-03,1,1000000,,"UFACap Percent : -%Signing Team: Montreal CanadiensSigning Date: Jul. 3, 2017"
Standard Contract,DAL,2014-07-01,3,12000000,,"UFACap Percent : -%Signing Team: Dallas StarsSigning Date: Jul. 1, 2014"
Standard Contract (Extension),EDM,2012-02-24,2,10000000,,"UFACap Percent : -%Signing Team: Edmonton OilersSigning Date: Feb. 24, 2012"
Standard Contract,EDM,2006-07-25,6,24600000,,"UFACap Percent : -%Signing Team: Edmonton OilersSigning Date: Jul. 25, 2006"
Standard Contract,EDM,2005-08-15,1,901740,,"RFACap Percent : -%Signing Team: Edmonton OilersSigning Date: Aug. 15, 2005"

CONTRACT DETAILS - YEAR BY YEAR
Season,Clause,Cap Hit,Cap %,AAV,Performance Bonuses,Signing Bonuses,Base Salary,Total Salary,Minors Salary
2017-18,-,"$1,000,000",1.3%,"$1,000,000",$0,$0,"$1,000,000","$1,000,000",-
2014-15,-,"$4,000,000",5.8%,"$4,000,000",$0,$0,"$4,000,000","$4,000,000",-
2015-16,-,"$4,000,000",5.6%,"$4,000,000",$0,$0,"$4,000,000","$4,000,000",-
2016-17,-,"$4,000,000",5.5%,"$4,000,000",$0,$0,"$4,000,000","$4,000,000",-
2012-13,-,"$5,000,000",8.3%,"$5,000,000",$0,"$1,500,000","$3,000,000","$4,500,000",-
2013-14,-,"$5,000,000",7.8%,"$5,000,000",$0,"$500,000","$5,000,000","$5,500,000",-
2006-07,-,"$4,100,000",9.3%,"$4,100,000",$0,$0,"$3,500,000","$3,500,000",-
2007-08,-,"$4,100,000",8.2%,"$4,100,000",$0,$0,"$3,600,000","$3,600,000",-
2008-09,-,"$4,100,000",7.2%,"$4,100,000",$0,$0,"$3,600,000","$3,600,000",-
2009-10,-,"$4,100,000",7.2%,"$4,100,000",$0,$0,"$4,400,000","$4,400,000",-
2010-11,-,"$4,100,000",6.9%,"$4,100,000",$0,$0,"$4,500,000","$4,500,000",-
2011-12,-,"$4,100,000",6.4%,"$4,100,000",$0,$0,"$5,000,000","$5,000,000",-
2005-06,-,"$901,740",2.3%,"$901,740",$0,$0,"$901,740","$901,740",-

