PLAYER CONTRACT SUMMARY
Player Name,Radim#71 Vrbata
NHL Player ID,8468085
Official Name,Radim Vrbata
Current Team,VAN
Position,R
Number,#17
Export Date,2025-10-17 15:27:15

DATA SUMMARY
Total Contracts,6
Total Contract Details,12

CONTRACTS
Type,Team,Signing Date,Length (Years),Total Value,Cap Hit,Expiry Status
35+ Contract,FLA,2017-07-01,1,3750000,,"UFACap Percent : -%Signing Team: Florida PanthersSigning Date: Jul. 1, 2017"
35+ Contract,ARI,2016-08-16,1,3250000,,"UFACap Percent : -%Signing Team: Arizona CoyotesSigning Date: Aug. 16, 2016"
Standard Contract,VAN,2014-07-03,2,10000000,,"UFACap Percent : -%Signing Team: Vancouver CanucksSigning Date: Jul. 3, 2014"
Standard Contract,ARI,2011-07-01,3,9000000,,"UFACap Percent : -%Signing Team: Arizona CoyotesSigning Date: Jul. 1, 2011"
Standard Contract,TBL,2008-07-01,3,9000000,,"UFACap Percent : -%Signing Team: Tampa Bay LightningSigning Date: Jul. 1, 2008"
Standard Contract,CHI,2006-07-17,2,2450000,,"UFACap Percent : -%Signing Team: Chicago BlackhawksSigning Date: Jul. 17, 2006"

CONTRACT DETAILS - YEAR BY YEAR
Season,Clause,Cap Hit,Cap %,AAV,Performance Bonuses,Signing Bonuses,Base Salary,Total Salary,Minors Salary
2017-18,-,"$2,500,000",3.3%,"$3,750,000","$1,250,000",$0,"$2,500,000","$2,500,000",-
2016-17,-,"$1,000,000",1.4%,"$3,250,000","$2,250,000",$0,"$1,000,000","$1,000,000",-
2014-15,M-NTC,"$5,000,000",7.2%,"$5,000,000",$0,"$1,000,000","$4,000,000","$5,000,000",-
2015-16,M-NTC,"$5,000,000",7.0%,"$5,000,000",$0,"$1,000,000","$4,000,000","$5,000,000",-
2011-12,M-NTC,"$3,000,000",4.7%,"$3,000,000",$0,$0,"$3,000,000","$3,000,000",-
2012-13,M-NTC,"$3,000,000",5.0%,"$3,000,000",$0,$0,"$3,000,000","$3,000,000",-
2013-14,M-NTC,"$3,000,000",4.7%,"$3,000,000",$0,$0,"$3,000,000","$3,000,000",-
2008-09,-,"$3,000,000",5.3%,"$3,000,000",$0,$0,"$3,000,000","$3,000,000",-
2009-10,-,"$3,000,000",5.3%,"$3,000,000",$0,$0,"$3,000,000","$3,000,000",-
2010-11,-,"$3,000,000",5.1%,"$3,000,000",$0,$0,"$3,000,000","$3,000,000",-
2006-07,-,"$1,225,000",2.8%,"$1,225,000",$0,$0,"$1,225,000","$1,225,000",-
2007-08,-,"$1,225,000",2.4%,"$1,225,000",$0,$0,"$1,225,000","$1,225,000",-

