PLAYER CONTRACT SUMMARY
Player Name,Quinn#43 Hughes
NHL Player ID,8480800
Official Name,Quinn Hughes
Current Team,VAN
Position,D
Number,#43
Export Date,2025-10-16 16:51:04

DATA SUMMARY
Total Contracts,2
Total Contract Details,9

CONTRACTS
Type,Team,Signing Date,Length (Years),Total Value,Cap Hit,Expiry Status
Standard Contract,VAN,2021-10-01,6,47100000,,"UFACap Percent : 8.2%Signing Team: Vancouver CanucksSigning Date: Oct. 1, 2021"
Entry-Level Contract,VAN,2019-03-10,3,4812500,,"10.2(c)Cap Percent : -%Signing Team: Vancouver CanucksSigning Date: Mar. 10, 2019"

CONTRACT DETAILS - YEAR BY YEAR
Season,Clause,Cap Hit,Cap %,AAV,Performance Bonuses,Signing Bonuses,Base Salary,Total Salary,Minors Salary
2021-22,-,"$7,850,000",9.6%,"$7,850,000",$0,$0,"$4,000,000","$4,000,000",-
2022-23,-,"$7,850,000",9.5%,"$7,850,000",$0,$0,"$6,500,000","$6,500,000",-
2023-24,-,"$7,850,000",9.4%,"$7,850,000",$0,$0,"$8,600,000","$8,600,000",-
2024-25,-,"$7,850,000",8.9%,"$7,850,000",$0,$0,"$9,500,000","$9,500,000",-
2025-26,-,"$7,850,000",8.2%,"$7,850,000",$0,$0,"$10,250,000","$10,250,000",-
2026-27,-,"$7,850,000",7.5%,"$7,850,000",$0,$0,"$8,250,000","$8,250,000",-
2018-19,-,"$916,667",1.2%,"$1,604,167","$362,500","$92,500","$807,500","$900,000","$70,000"
2019-20,-,"$916,667",1.1%,"$1,604,167","$850,000","$92,500","$832,500","$925,000","$70,000"
2020-21,-,"$916,667",1.1%,"$1,604,167","$850,000","$92,500","$832,500","$925,000","$70,000"

