PLAYER CONTRACT SUMMARY
Player Name,Kasperi#42 Kapanen
NHL Player ID,8477953
Official Name,Kasperi Kapanen
Current Team,EDM
Position,R
Number,#42
Export Date,2025-10-16 16:31:36

DATA SUMMARY
Total Contracts,5
Total Contract Details,12

CONTRACTS
Type,Team,Signing Date,Length (Years),Total Value,Cap Hit,Expiry Status
Standard Contract (Extension),EDM,2025-06-30,1,1300000,,"UFACap Percent : 1.4%Signing Team: Edmonton OilersSigning Date: Jun. 30, 2025"
Standard Contract,STL,2024-07-01,1,1000000,,"UFACap Percent : -%Signing Team: St. Louis BluesSigning Date: Jul. 1, 2024"
Standard Contract,PIT,2022-07-21,2,6400000,,"UFACap Percent : -%Signing Team: Pittsburgh PenguinsSigning Date: Jul. 21, 2022"
Standard Contract (Extension),TOR,2019-06-28,3,9600000,,"RFA (Arb)Cap Percent : -%Signing Team: Toronto Maple LeafsSigning Date: Jun. 28, 2019"
Entry-Level Contract,PIT,2014-07-12,3,2775000,,"RFACap Percent : -%Signing Team: Pittsburgh PenguinsSigning Date: Jul. 12, 2014"

CONTRACT DETAILS - YEAR BY YEAR
Season,Clause,Cap Hit,Cap %,AAV,Performance Bonuses,Signing Bonuses,Base Salary,Total Salary,Minors Salary
2025-26,-,"$1,300,000",1.4%,"$1,300,000",$0,$0,"$1,300,000","$1,300,000",-
2024-25,-,"$1,000,000",1.1%,"$1,000,000",$0,$0,"$1,000,000","$1,000,000",-
2022-23,-,"$3,200,000",3.9%,"$3,200,000",$0,$0,"$3,200,000","$3,200,000",-
2023-24,-,"$3,200,000",3.8%,"$3,200,000",$0,$0,"$3,200,000","$3,200,000",-
2019-20,-,"$3,200,000",3.9%,"$3,200,000",$0,"$3,700,000","$700,000","$4,400,000",-
2020-21,-,"$3,200,000",3.9%,"$3,200,000",$0,"$1,000,000","$1,860,000","$2,860,000",-
2021-22,-,"$3,200,000",3.9%,"$3,200,000",$0,"$1,540,000","$800,000","$2,340,000",-
2014-15,-,"$925,000",1.3%,"$925,000",$0,"$92,500",-,-,-
2015-16,-,"$894,167",1.3%,"$894,167",$0,"$92,500",-,-,-
2016-17,-,"$863,333",1.2%,"$863,333",$0,"$92,500","$832,500","$925,000","$70,000"
2017-18,-,"$863,333",1.2%,"$863,333",$0,$0,"$832,500","$832,500","$70,000"
2018-19,-,"$863,333",1.1%,"$863,333",$0,$0,"$832,500","$832,500","$70,000"

