PLAYER CONTRACT SUMMARY
Player Name,Brooks#44 Orpik
NHL Player ID,8468498
Official Name,Brooks Orpik
Current Team,WSH
Position,D
Number,#44
Export Date,2025-10-17 15:21:41

DATA SUMMARY
Total Contracts,4
Total Contract Details,14

CONTRACTS
Type,Team,Signing Date,Length (Years),Total Value,Cap Hit,Expiry Status
35+ Contract,WSH,2018-07-24,1,1500000,,"UFACap Percent : -%Signing Team: Washington CapitalsSigning Date: Jul. 24, 2018"
Standard Contract,WSH,2014-07-01,5,27500000,,"UFACap Percent : -%Signing Team: Washington CapitalsSigning Date: Jul. 1, 2014"
Standard Contract,PIT,2008-10-10,6,22500000,,"UFACap Percent : -%Signing Team: Pittsburgh PenguinsSigning Date: Oct. 10, 2008"
Standard Contract,PIT,2006-07-23,2,2075000,,"UFACap Percent : -%Signing Team: Pittsburgh PenguinsSigning Date: Jul. 23, 2006"

CONTRACT DETAILS - YEAR BY YEAR
Season,Clause,Cap Hit,Cap %,AAV,Performance Bonuses,Signing Bonuses,Base Salary,Total Salary,Minors Salary
2018-19,NTC,"$1,000,000",1.3%,"$1,500,000","$500,000",$0,"$1,000,000","$1,000,000",-
2014-15,-,"$5,500,000",8.0%,"$5,500,000",$0,"$2,000,000","$4,500,000","$6,500,000",-
2015-16,-,"$5,500,000",7.7%,"$5,500,000",$0,"$1,000,000","$4,500,000","$5,500,000",-
2016-17,-,"$5,500,000",7.5%,"$5,500,000",$0,"$1,000,000","$4,500,000","$5,500,000",-
2017-18,-,"$5,500,000",7.3%,"$5,500,000",$0,"$1,000,000","$4,500,000","$5,500,000",-
2018-19,-,"$5,500,000",6.9%,"$5,500,000",$0,$0,"$4,500,000","$4,500,000",-
2008-09,M-NTC,"$3,750,000",6.6%,"$3,750,000",$0,$0,"$3,750,000","$3,750,000",-
2009-10,M-NTC,"$3,750,000",6.6%,"$3,750,000",$0,$0,"$3,750,000","$3,750,000",-
2010-11,M-NTC,"$3,750,000",6.3%,"$3,750,000",$0,$0,"$3,750,000","$3,750,000",-
2011-12,M-NTC,"$3,750,000",5.8%,"$3,750,000",$0,$0,"$3,750,000","$3,750,000",-
2012-13,M-NTC,"$3,750,000",6.3%,"$3,750,000",$0,$0,"$3,750,000","$3,750,000",-
2013-14,M-NTC,"$3,750,000",5.8%,"$3,750,000",$0,$0,"$3,750,000","$3,750,000",-
2006-07,-,"$1,037,500",2.4%,"$1,037,500",$0,$0,"$1,000,000","$1,000,000",-
2007-08,-,"$1,037,500",2.1%,"$1,037,500",$0,$0,"$1,075,000","$1,075,000",-

