PLAYER CONTRACT SUMMARY
Player Name,Jack#28 Roslovic
NHL Player ID,8478458
Official Name,Jack Roslovic
Current Team,EDM
Position,C
Number,#28
Export Date,2025-10-16 16:31:53

DATA SUMMARY
Total Contracts,5
Total Contract Details,10

CONTRACTS
Type,Team,Signing Date,Length (Years),Total Value,Cap Hit,Expiry Status
Standard Contract,EDM,2025-10-08,1,1500000,,"UFACap Percent : 1.6%Signing Team: Edmonton OilersSigning Date: Oct. 08, 2025"
Standard Contract,CAR,2024-07-04,1,2800000,,"UFACap Percent : -%Signing Team: Carolina HurricanesSigning Date: Jul. 4, 2024"
Standard Contract (Extension),CBJ,2022-06-07,2,8000000,,"UFACap Percent : -%Signing Team: Columbus Blue JacketsSigning Date: Jun. 7, 2022"
Standard Contract,CBJ,2021-01-23,2,3800000,,"RFA (Arb)Cap Percent : -%Signing Team: Columbus Blue JacketsSigning Date: Jan. 23, 2021"
Entry-Level Contract,WPG,2016-07-18,3,3412500,,"RFACap Percent : -%Signing Team: Winnipeg JetsSigning Date: Jul. 18, 2016"

CONTRACT DETAILS - YEAR BY YEAR
Season,Clause,Cap Hit,Cap %,AAV,Performance Bonuses,Signing Bonuses,Base Salary,Total Salary,Minors Salary
2025-26,M-NTC,"$1,500,000",1.6%,"$1,500,000",$0,$0,"$1,500,000","$1,500,000",-
2024-25,-,"$2,800,000",3.2%,"$2,800,000",$0,$0,"$2,800,000","$2,800,000",-
2022-23,-,"$4,000,000",4.8%,"$4,000,000",$0,$0,"$4,000,000","$4,000,000",-
2023-24,-,"$4,000,000",4.8%,"$4,000,000",$0,$0,"$4,000,000","$4,000,000",-
2020-21,-,"$2,030,952",2.5%,"$2,030,952",$0,$0,"$1,300,000","$1,300,000",-
2021-22,-,"$1,838,362",2.3%,"$1,838,362",$0,$0,"$2,500,000","$2,500,000",-
2016-17,-,"$925,000",1.3%,"$1,137,500",$0,"$92,500",-,-,-
2017-18,-,"$894,166",1.2%,"$1,106,666","$212,500","$92,500","$832,500","$925,000","$70,000"
2018-19,-,"$894,166",1.1%,"$1,106,666","$212,500","$92,500","$832,500","$925,000","$70,000"
2019-20,-,"$894,166",1.1%,"$1,106,666","$212,500",$0,"$832,500","$832,500","$70,000"

