PLAYER CONTRACT SUMMARY
Player Name,Mark#77 Jankowski
NHL Player ID,8476873
Official Name,Mark Jankowski
Current Team,CAR
Position,L
Number,#77
Export Date,2025-10-16 16:24:51

DATA SUMMARY
Total Contracts,7
Total Contract Details,10

CONTRACTS
Type,Team,Signing Date,Length (Years),Total Value,Cap Hit,Expiry Status
Two-Way Contract (Extension),NSH,2024-03-08,2,1600000,,"UFACap Percent : 0.8%Signing Team: Nashville PredatorsSigning Date: Mar. 8, 2024"
Standard Contract (Extension),NSH,2023-03-13,1,775000,,"UFACap Percent : -%Signing Team: Nashville PredatorsSigning Date: Mar. 13, 2023"
Standard Contract,NSH,2022-07-14,1,750000,,"UFACap Percent : -%Signing Team: Nashville PredatorsSigning Date: Jul. 14, 2022"
Standard Contract,BUF,2021-11-28,1,750000,,"UFACap Percent : -%Signing Team: Buffalo SabresSigning Date: Nov. 28, 2021"
Standard Contract,PIT,2020-10-09,1,700000,,"UFA (No QO)Cap Percent : -%Signing Team: Pittsburgh PenguinsSigning Date: Oct. 9, 2020"
Standard Contract,CGY,2018-07-25,2,3350000,,"UFA (No QO)Cap Percent : -%Signing Team: Calgary FlamesSigning Date: Jul. 25, 2018"
Entry-Level Contract,CGY,2016-03-30,2,2987500,,"RFA (Arb)Cap Percent : -%Signing Team: Calgary FlamesSigning Date: Mar. 30, 2016"

CONTRACT DETAILS - YEAR BY YEAR
Season,Clause,Cap Hit,Cap %,AAV,Performance Bonuses,Signing Bonuses,Base Salary,Total Salary,Minors Salary
2024-25,-,"$800,000",0.9%,"$800,000",$0,$0,"$775,000","$775,000",-
2025-26,-,"$800,000",0.8%,"$800,000",$0,$0,"$825,000","$825,000",-
2023-24,-,"$775,000",0.9%,"$775,000",$0,$0,"$775,000","$775,000",-
2022-23,-,"$750,000",0.9%,"$750,000",$0,$0,"$750,000","$750,000","$400,000"
2021-22,-,"$750,000",0.9%,"$750,000",$0,$0,"$750,000","$750,000","$200,000"
2020-21,-,"$700,000",0.9%,"$700,000",$0,$0,"$700,000","$700,000",-
2018-19,-,"$1,675,000",2.1%,"$1,675,000",$0,$0,"$1,600,000","$1,600,000",-
2019-20,-,"$1,675,000",2.1%,"$1,675,000",$0,$0,"$1,750,000","$1,750,000",-
2016-17,-,"$925,000",1.3%,"$1,493,750","$500,000","$92,500","$832,500","$925,000","$70,000"
2017-18,-,"$925,000",1.2%,"$1,493,750","$637,500","$92,500","$832,500","$925,000","$70,000"

